Time (sec),(TC) Steering Wheel Angle (degrees),Accel. Pedal Pos. (%),Ambient Air Temp. (F),Boost Pressure (psi),Charge Air Temp. (F),Clutch Pedal Pos. (%),Coolant Temp. (F),Engine RPM (RPM),Est. Horsepower (hp),Estimated Torque (ft-lb),Fuel Rail Temp. (F),Gear Current (Gear),Intake Air Temp. (F),Oil Temperature (F),Vehicle Speed (mph),"AP Info:[AP3-FOR-001 v1.7.5.0-25364][USDM 2013-2014 Focus ST (50S)][Reflash: Stage1 91 OCT or 95 RON v506.ptm]"
2.457,4.2,9,80.3,-7.32,89.2,50,185.5,1917,7.2,19.6,121.2,15,103.5,151.2,0.0,0
2.491,4.2,9,80.3,-7.28,89.2,50,185.5,1923,7.3,19.8,121.2,15,103.5,151.2,0.0,0
2.536,4.2,9,80.3,-7.22,89.2,50,185.5,1928,7.2,19.7,121.2,15,103.5,151.2,0.0,0
2.570,3.8,9,80.3,-7.14,89.2,50,185.5,1922,7.5,20.5,121.2,15,103.5,151.2,0.0,0
2.617,3.4,9,80.6,-7.13,89.2,50,185.5,1903,7.6,20.9,121.2,15,103.5,151.2,0.0,0
2.651,3.5,10,80.6,-7.10,89.2,50,185.5,1887,7.7,21.5,121.2,15,103.5,151.2,0.0,0
2.697,3.6,10,80.3,-7.01,88.9,50,185.5,1866,7.8,22.0,121.2,15,103.5,151.2,0.0,0
2.734,3.5,11,80.3,-6.90,88.9,50,185.5,1852,8.2,23.3,121.2,15,103.5,151.2,0.0,0
2.777,3.4,12,80.3,-6.66,88.9,50,185.5,1831,8.4,24.2,121.2,15,103.5,151.2,0.0,0
2.810,3.4,14,80.3,-6.30,89.2,50,185.5,1823,9.4,27.1,121.2,15,103.5,151.2,0.2,0
2.850,3.4,14,80.3,-5.97,89.2,50,185.5,1818,10.8,31.1,121.2,15,103.5,151.2,0.5,0
2.895,3.3,14,80.3,-5.67,89.2,50,185.5,1819,11.6,33.4,121.2,15,103.5,151.2,0.6,0
2.930,3.1,14,80.3,-5.48,89.2,50,185.5,1824,12.5,35.8,121.2,15,103.5,151.2,0.7,0
2.975,2.8,14,80.3,-5.34,89.2,50,185.5,1833,13.6,39.1,121.2,15,103.5,151.2,0.9,0
3.019,2.7,14,80.3,-5.19,89.2,50,185.5,1841,14.1,40.1,121.2,15,103.5,151.2,0.9,0
3.053,2.7,14,80.3,-5.07,89.2,50,185.5,1856,14.6,41.5,121.2,15,103.5,151.2,1.0,0
3.097,2.7,14,80.3,-5.01,89.2,50,185.5,1866,14.9,41.9,121.2,15,103.5,151.2,1.1,0
3.132,2.7,14,80.3,-4.94,89.2,50,185.5,1879,15.0,41.8,121.2,15,103.5,151.2,1.2,0
3.170,2.7,14,80.3,-4.87,89.2,50,185.5,1887,15.2,42.3,121.2,15,103.5,151.2,1.3,0
3.215,2.7,14,80.3,-4.82,89.2,50,185.5,1898,15.2,42.1,121.2,15,103.5,151.2,1.4,0
3.260,2.7,14,80.3,-4.74,89.2,50,185.5,1903,15.5,42.7,121.2,15,103.5,151.2,1.5,0
3.294,2.6,14,80.3,-4.65,89.2,50,185.5,1903,15.9,43.8,121.2,15,103.5,151.3,1.6,0
3.333,2.5,14,80.3,-4.61,89.2,50,185.5,1903,15.8,43.5,121.2,15,103.5,151.3,1.7,0
3.377,2.2,14,80.3,-4.56,89.2,50,185.5,1901,15.7,43.4,121.2,15,103.5,151.3,1.8,0
3.411,1.7,14,80.3,-4.51,89.2,50,185.7,1891,15.8,43.9,121.2,15,103.5,151.3,1.9,0
3.455,1.1,14,80.3,-4.46,89.2,50,185.7,1886,15.9,44.4,121.2,15,103.5,151.3,2.1,0
3.500,0.2,14,80.3,-4.41,88.9,50,185.7,1879,16.0,44.8,121.2,15,103.5,151.3,2.2,0
3.538,0.9,14,80.3,-4.38,88.9,50,185.7,1870,15.9,44.7,121.2,15,103.5,151.3,2.3,0
3.572,2.0,14,80.3,-4.36,89.2,50,185.7,1853,15.8,44.8,121.2,15,103.5,151.3,2.5,0
3.621,2.6,14,80.3,-4.37,89.2,50,185.7,1843,15.7,44.8,121.2,15,103.5,151.3,2.6,0
3.654,2.5,14,80.3,-4.34,89.2,50,185.7,1832,15.6,44.7,121.2,15,103.5,151.3,2.7,0
3.698,2.1,14,80.3,-4.33,89.2,50,185.7,1815,15.4,44.7,121.2,15,103.5,151.3,2.9,0
3.734,1.6,14,80.3,-4.29,89.2,50,185.7,1799,15.4,44.9,121.2,15,103.5,151.3,3.0,0
3.778,1.4,14,80.3,-4.26,89.2,50,185.7,1773,15.2,45.1,121.2,15,103.5,151.3,3.1,0
3.812,1.4,14,80.6,-4.23,89.2,50,185.7,1761,15.2,45.4,121.2,15,103.5,151.3,3.3,0
3.857,1.4,14,80.6,-4.19,89.2,50,185.7,1745,15.0,45.3,121.2,15,103.5,151.3,3.4,0
3.901,1.4,14,80.3,-4.14,89.2,50,185.7,1726,15.0,45.5,121.2,15,103.7,151.3,3.5,0
3.937,1.4,14,80.3,-4.10,89.2,50,185.7,1711,15.2,46.6,121.2,15,103.7,151.3,3.8,0
3.971,1.4,14,80.3,-4.12,89.2,50,185.7,1696,15.1,46.8,121.2,15,103.7,151.3,3.9,0
4.018,1.3,14,80.3,-4.11,89.2,50,185.7,1681,14.9,46.5,121.2,15,103.7,151.3,4.0,0
4.052,1.2,14,80.3,-4.10,89.2,50,185.7,1650,14.9,47.4,121.2,15,103.7,151.3,4.2,0
4.097,0.9,14,80.3,-4.11,89.2,50,185.7,1632,14.8,47.6,121.2,15,103.5,151.3,4.3,0
4.130,0.4,14,80.3,-4.07,89.2,50,185.7,1612,14.8,48.2,121.2,15,103.5,151.3,4.5,0
4.176,0.2,14,80.3,-4.08,89.2,50,185.7,1591,14.8,48.8,121.2,15,103.5,151.4,4.7,0
4.214,0.9,14,80.3,-4.05,89.2,50,185.7,1568,14.7,49.3,121.2,15,103.5,151.4,4.8,0
4.258,1.9,13,80.3,-4.08,89.2,50,185.7,1541,14.5,49.3,121.2,15,103.5,151.4,5.0,0
4.294,2.7,12,80.3,-4.10,89.2,50,185.7,1503,14.0,49.0,121.2,15,103.7,151.4,5.2,0
4.339,3.6,12,80.3,-4.17,89.2,50,185.7,1463,13.5,48.5,121.2,15,103.7,151.4,5.3,0
4.372,4.4,10,80.3,-4.35,89.2,50,185.7,1417,12.5,46.2,121.2,15,103.7,151.4,5.5,0
4.418,5.0,10,80.3,-4.46,89.2,50,185.7,1371,11.4,43.8,121.2,15,103.7,151.4,5.7,0
4.452,5.7,10,80.3,-4.60,89.2,50,185.7,1306,10.6,42.8,121.2,15,103.7,151.4,5.8,0
4.497,6.2,8,80.3,-4.72,89.2,50,185.7,1280,9.9,40.6,121.2,15,103.5,151.4,6.0,0
4.531,6.7,4,80.3,-4.78,89.2,50,185.7,1215,9.0,38.8,121.2,15,103.5,151.4,6.2,0
4.578,7.2,0,80.3,-4.92,89.2,50,185.7,1181,8.3,37.1,121.2,15,103.5,151.4,6.4,0
4.612,7.5,0,80.3,-5.73,89.2,50,185.7,1130,6.2,28.8,121.2,15,103.5,151.4,6.5,0
4.657,7.8,0,80.3,-6.25,89.2,50,185.7,1116,4.6,21.5,121.2,15,103.5,151.4,6.6,0
4.694,7.9,0,80.3,-6.98,89.2,50,185.7,1084,3.9,18.7,121.2,15,103.7,151.4,6.6,0
4.738,7.9,0,80.3,-7.55,89.2,50,185.7,1082,3.3,15.9,121.2,15,103.7,151.4,6.7,0
4.772,8.1,0,80.3,-8.03,89.2,50,185.7,1097,2.6,12.2,121.2,15,103.7,151.4,6.7,0
4.817,8.3,0,80.3,-8.46,89.2,50,185.7,1114,2.2,10.4,121.2,1,103.7,151.4,6.7,0
4.852,8.6,0,80.3,-8.70,89.2,75,185.7,1116,1.9,8.8,121.2,1,103.7,151.4,6.8,0
4.897,9.0,0,80.3,-8.93,89.2,100,185.7,1105,1.8,8.3,121.2,1,103.7,151.4,6.8,0
4.940,9.3,0,80.3,-9.17,89.2,100,185.7,1097,1.6,7.8,121.2,1,103.7,151.4,6.8,0
4.974,9.6,0,80.3,-9.40,89.2,100,185.7,1094,1.1,5.1,121.2,1,103.7,151.4,6.8,0
5.018,9.7,0,80.3,-9.40,89.2,100,185.7,1083,1.1,5.1,121.2,1,103.7,151.4,6.8,0
5.052,9.6,0,80.3,-9.40,89.2,100,185.7,1074,1.0,4.9,121.2,1,103.7,151.4,6.8,0
5.097,9.3,0,80.3,-9.41,89.2,100,185.7,1071,1.0,4.7,121.2,1,103.7,151.4,6.8,0
5.132,9.0,0,80.3,-9.45,89.2,100,185.7,1058,0.8,4.0,121.2,1,103.7,151.4,6.8,0
5.177,8.4,0,80.3,-9.47,89.2,100,185.7,1050,0.8,3.8,121.2,1,103.7,151.4,6.8,0
5.211,7.4,0,80.3,-9.47,89.2,100,185.7,1040,0.7,3.7,121.2,1,103.5,151.4,6.8,0
5.256,6.6,0,80.3,-9.47,89.2,100,185.7,1038,0.7,3.6,121.2,1,103.5,151.4,6.8,0
5.301,5.9,0,80.3,-9.46,89.2,100,185.7,1031,0.7,3.5,121.2,1,103.7,151.5,6.8,0
5.331,5.3,0,80.3,-9.46,89.2,100,185.7,1010,0.7,3.5,121.2,1,103.7,151.5,6.8,0
5.371,4.9,0,80.3,-9.45,89.2,100,185.7,992,0.7,3.7,121.2,1,103.7,151.5,6.9,0
5.417,5.0,0,80.3,-9.43,89.2,100,185.7,974,0.7,3.6,121.2,1,103.7,151.5,6.9,0
5.451,5.3,0,80.3,-9.40,89.2,100,185.7,959,0.7,3.8,121.2,1,103.7,151.5,6.9,0
5.496,5.9,0,80.3,-9.39,89.2,100,185.7,952,0.7,3.8,121.2,1,103.7,151.5,6.9,0
5.540,6.7,0,80.3,-9.34,89.2,100,185.7,945,0.7,4.1,121.2,1,103.7,151.5,6.9,0
5.574,8.3,0,80.3,-9.31,89.2,100,185.7,935,0.7,4.1,121.2,1,103.7,151.5,6.9,0
5.618,10.4,0,80.3,-9.28,89.2,100,185.7,920,0.8,4.6,121.2,1,103.7,151.5,6.9,0
5.651,12.6,0,80.3,-9.20,89.2,100,185.7,911,0.8,4.9,121.2,1,103.7,151.5,6.9,0
5.700,15.3,0,80.3,-9.13,89.2,100,185.7,905,0.9,5.2,121.2,1,103.7,151.5,6.9,0
5.734,17.9,0,80.3,-9.08,89.2,100,185.7,890,1.0,5.6,121.2,15,103.7,151.5,6.8,0
5.778,20.4,0,80.3,-9.01,89.2,100,185.7,884,1.0,5.7,121.2,15,103.7,151.5,6.8,0
5.812,22.9,0,80.3,-8.90,89.2,100,185.7,874,1.2,7.0,121.2,15,103.7,151.5,6.8,0
5.857,25.3,0,80.3,-8.76,89.2,100,185.7,868,1.4,8.3,121.2,15,103.7,151.5,6.7,0
5.901,27.6,0,80.3,-8.62,89.2,100,185.7,869,1.6,9.4,121.2,15,103.7,151.5,6.7,0
5.935,29.9,0,80.3,-8.48,89.2,100,185.7,871,1.8,10.6,121.2,15,103.7,151.5,6.7,0
5.971,32.1,0,80.3,-8.47,89.2,100,185.7,875,1.8,11.1,121.2,15,103.7,151.5,6.6,0
6.015,34.3,0,80.3,-8.45,89.2,100,185.7,879,1.9,11.3,121.2,15,103.7,151.5,6.6,0
6.051,36.3,0,80.3,-8.40,89.2,100,185.7,890,2.0,11.6,121.2,15,103.7,151.5,6.6,0
6.096,38.0,0,80.3,-8.37,89.2,100,185.7,898,2.0,11.8,121.2,15,103.7,151.5,6.5,0
6.140,39.7,0,80.3,-8.36,89.2,100,185.7,900,2.1,11.9,121.2,15,103.7,151.5,6.5,0
6.174,41.2,0,80.3,-8.34,89.2,100,185.7,907,2.1,12.2,121.2,15,103.7,151.5,6.4,0
6.218,42.9,0,80.3,-8.35,89.2,100,185.7,908,2.1,12.2,121.2,15,103.7,151.5,6.3,0
6.254,44.7,0,80.3,-8.35,89.2,100,185.7,909,2.1,12.2,121.2,15,103.7,151.5,6.3,0
6.299,46.6,0,80.3,-8.34,89.2,100,185.7,916,2.1,12.3,121.2,15,103.7,151.5,6.2,0
6.332,48.4,0,80.3,-8.33,89.2,100,185.7,918,2.2,12.4,121.2,15,103.7,151.5,6.1,0
6.377,49.8,0,80.3,-8.32,89.2,100,185.7,923,2.2,12.5,121.2,15,103.7,151.5,6.0,0
6.411,50.7,0,80.3,-8.30,89.2,100,185.7,926,2.2,12.7,121.3,15,103.7,151.5,6.0,0
6.457,50.7,0,80.3,-8.28,89.2,100,185.7,934,2.3,12.8,121.3,15,103.7,151.5,5.8,0
6.502,50.0,0,80.3,-8.27,89.2,100,185.7,938,2.3,12.9,121.3,15,103.7,151.5,5.8,0
6.538,48.5,0,80.3,-8.28,89.2,100,185.7,938,2.3,12.9,121.3,15,103.7,151.5,5.6,0
6.571,46.5,0,80.3,-8.28,89.2,100,185.7,944,2.3,12.9,121.3,15,103.7,151.5,5.6,0
6.617,44.1,0,80.3,-8.28,89.2,100,185.7,951,2.3,12.9,121.3,15,103.7,151.5,5.5,0
6.651,41.2,0,80.3,-8.28,89.2,100,185.7,948,2.3,12.9,121.3,15,103.7,151.5,5.4,0
6.696,38.4,0,80.3,-8.27,89.2,100,185.7,951,2.4,13.0,121.3,15,103.7,151.5,5.3,0
6.732,36.0,0,80.3,-8.24,89.2,100,185.7,944,2.4,13.1,121.3,15,103.7,151.5,5.3,0
6.777,33.5,0,80.3,-8.23,89.2,100,185.7,942,2.4,13.3,121.3,15,103.7,151.5,5.2,0
6.812,31.1,0,80.3,-8.23,89.2,100,185.7,944,2.4,13.3,121.3,15,103.7,151.5,5.0,0
6.857,28.8,0,80.3,-8.22,89.2,100,185.7,942,2.4,13.4,121.3,15,103.7,151.5,5.0,0
6.902,27.2,0,80.3,-8.20,89.2,100,185.5,938,2.4,13.5,121.3,15,103.7,151.6,4.9,0
6.935,26.9,0,80.3,-8.18,89.2,100,185.5,940,2.4,13.6,121.3,15,103.7,151.6,4.8,0
6.979,27.1,0,80.3,-8.18,89.2,100,185.5,936,2.4,13.6,121.3,15,103.7,151.6,4.7,0
7.012,27.4,0,80.3,-8.19,89.2,100,185.5,937,2.4,13.6,121.3,15,103.7,151.6,4.6,0
7.057,27.4,0,80.3,-8.17,89.2,100,185.5,944,2.4,13.6,121.3,15,103.7,151.6,4.5,0
7.093,27.4,0,80.3,-8.17,89.2,100,185.5,939,2.5,13.7,121.3,15,103.7,151.6,4.4,0
7.137,27.0,0,80.3,-8.14,89.2,100,185.5,945,2.5,13.7,121.3,15,103.7,151.6,4.3,0
7.171,26.7,0,80.3,-8.16,89.2,100,185.5,939,2.5,13.8,121.3,15,103.7,151.6,4.2,0
7.218,26.7,0,80.3,-8.16,89.2,100,185.5,941,2.5,13.6,121.3,15,103.7,151.6,4.1,0
7.252,26.7,0,80.3,-8.17,89.2,100,185.5,946,2.5,13.7,121.3,15,103.7,151.6,4.1,0
7.296,26.7,0,80.3,-8.18,89.2,100,185.5,943,2.4,13.6,121.3,15,103.7,151.6,3.9,0
7.332,26.6,0,80.3,-8.20,89.2,100,185.5,947,2.4,13.6,121.3,15,103.7,151.6,3.9,0
7.379,26.4,0,80.3,-8.23,89.2,100,185.5,952,2.4,13.3,121.3,15,103.7,151.6,3.8,0
7.414,26.0,0,80.3,-8.24,89.2,100,185.5,946,2.4,13.2,121.3,15,103.7,151.6,3.7,0
7.458,25.4,0,80.3,-8.28,89.2,100,185.5,947,2.3,13.0,121.3,15,103.7,151.6,3.6,0
7.502,24.8,0,80.6,-8.32,89.2,100,185.5,941,2.3,13.0,121.3,15,103.7,151.6,3.5,0
7.537,24.7,0,80.6,-8.33,89.2,100,185.5,932,2.2,12.6,121.3,15,103.7,151.6,3.4,0
7.572,25.1,0,80.6,-8.33,89.2,100,185.5,938,2.2,12.6,121.3,15,103.7,151.6,3.3,0
7.617,24.4,0,80.3,-8.33,89.2,100,185.5,937,2.2,12.5,121.3,15,103.7,151.6,3.2,0
7.654,22.0,0,80.3,-8.32,89.2,100,185.5,934,2.2,12.5,121.3,15,103.7,151.6,3.1,0
7.699,18.8,0,80.3,-8.33,89.2,100,185.5,927,2.2,12.5,121.3,15,103.7,151.6,3.0,0
7.733,15.2,0,80.3,-8.33,89.2,100,185.5,923,2.2,12.5,121.3,15,103.7,151.6,3.0,0
7.777,11.7,0,80.3,-8.33,89.2,100,185.5,919,2.2,12.5,121.3,15,103.7,151.6,2.8,0
7.812,8.6,0,80.3,-8.33,89.2,100,185.5,915,2.2,12.5,121.3,15,103.7,151.6,2.7,0
7.857,6.6,0,80.3,-8.33,89.2,100,185.5,920,2.2,12.5,121.3,15,103.7,151.6,2.7,0
7.901,5.6,0,80.3,-8.33,89.2,100,185.5,921,2.2,12.5,121.3,15,103.7,151.6,2.5,0
7.936,5.1,0,80.3,-8.31,89.2,100,185.5,923,2.2,12.6,121.3,15,103.7,151.6,2.4,0
7.972,4.6,0,80.3,-8.32,89.2,100,185.5,929,2.2,12.5,121.3,15,103.7,151.6,2.3,0
8.017,4.2,0,80.3,-8.32,89.2,100,185.5,932,2.2,12.6,121.3,15,103.7,151.6,2.2,0
8.052,4.0,0,80.3,-8.34,89.2,100,185.5,934,2.2,12.5,121.3,15,103.7,151.6,2.1,0
8.096,3.9,0,80.3,-8.33,89.2,100,185.5,937,2.2,12.5,121.3,15,103.7,151.6,2.0,0
8.131,3.9,0,80.3,-8.33,89.2,100,185.5,932,2.2,12.6,121.3,15,103.7,151.6,1.8,0
8.177,3.9,0,80.3,-8.33,89.2,100,185.5,930,2.2,12.5,121.3,15,103.7,151.6,1.7,0
8.212,3.8,0,80.3,-8.33,89.2,100,185.5,929,2.2,12.5,121.3,15,103.7,151.6,1.6,0
8.257,3.8,0,80.3,-8.33,89.2,100,185.5,929,2.2,12.5,121.3,15,103.7,151.6,1.4,0
8.301,3.6,0,80.6,-8.34,89.2,100,185.5,932,2.2,12.5,121.3,15,103.7,151.6,1.3,0
8.335,3.5,0,80.6,-8.35,89.2,100,185.5,933,2.2,12.5,121.3,15,103.7,151.6,1.2,0
8.380,3.5,0,80.6,-8.34,89.4,100,185.7,936,2.2,12.5,121.3,15,103.7,151.6,1.0,0
8.413,3.5,0,80.3,-8.34,89.4,100,185.7,938,2.2,12.5,121.3,15,103.7,151.6,0.9,0
8.456,3.5,0,80.3,-8.35,89.4,100,185.7,933,2.2,12.4,121.3,15,103.7,151.6,0.8,0
8.501,3.1,0,80.3,-8.36,89.2,100,185.7,937,2.2,12.4,121.3,15,103.7,151.7,0.7,0
8.534,2.7,0,80.3,-8.34,89.2,100,185.7,924,2.2,12.4,121.3,15,103.7,151.7,0.6,0
8.577,2.5,0,80.3,-8.35,89.4,100,185.7,920,2.2,12.5,121.3,15,103.7,151.7,0.4,0
8.615,2.4,0,80.3,-8.35,89.4,100,185.7,923,2.2,12.4,121.3,15,103.7,151.7,0.1,0
8.659,2.0,0,80.3,-8.34,89.4,100,185.7,919,2.2,12.5,121.3,15,103.7,151.7,0.1,0
8.695,1.6,0,80.3,-8.33,89.4,100,185.7,922,2.2,12.5,121.3,15,103.7,151.7,0.1,0
8.739,1.5,0,80.3,-8.32,89.4,100,185.7,925,2.2,12.6,121.3,15,103.7,151.7,0.0,0
8.775,1.9,0,80.3,-8.31,89.4,100,185.7,922,2.2,12.6,121.3,15,103.7,151.7,0.0,0
8.811,2.1,0,80.3,-8.32,89.4,100,185.7,919,2.2,12.5,121.3,15,103.7,151.7,0.0,0
8.856,2.2,0,80.3,-8.31,89.4,100,185.7,913,2.2,12.6,121.3,15,103.7,151.7,0.0,0
8.893,2.2,0,80.3,-8.31,89.2,100,185.7,908,2.2,12.6,121.3,15,103.7,151.7,0.0,0
8.932,2.1,0,80.3,-8.31,89.2,100,185.7,907,2.2,12.5,121.3,15,103.7,151.7,0.0,0
8.978,1.7,0,80.3,-8.31,89.2,100,185.7,905,2.2,12.5,121.3,15,103.7,151.7,0.0,0
