Time (sec),(TC) Steering Wheel Angle (degrees),Accel. Pedal Pos. (%),Ambient Air Temp. (F),Boost Pressure (psi),Charge Air Temp. (F),Clutch Pedal Pos. (%),Coolant Temp. (F),Engine RPM (RPM),Est. Horsepower (hp),Estimated Torque (ft-lb),Fuel Rail Temp. (F),Gear Current (Gear),Intake Air Temp. (F),Oil Temperature (F),Vehicle Speed (mph),"AP Info:[AP3-FOR-001 v1.7.5.0-25364][USDM 2013-2014 Focus ST (50S)][Reflash: Stage1 91 OCT or 95 RON v506.ptm]"
1.772,7.4,0,87.8,-8.70,101.7,0,188.8,894,1.7,10.2,163.3,15,155.7,179.9,0.0,0
1.817,7.4,0,87.8,-8.70,101.7,0,188.8,890,1.7,10.2,163.3,15,155.7,179.9,0.0,0
1.849,7.4,0,87.8,-8.69,101.7,0,188.8,887,1.7,10.0,163.3,15,155.7,179.9,0.0,0
1.893,7.4,0,87.8,-8.70,101.7,0,188.8,884,1.7,10.2,163.3,15,155.7,179.9,0.0,0
1.937,7.4,0,87.8,-8.70,101.7,0,188.8,880,1.7,10.1,163.3,15,155.7,179.9,0.0,0
1.970,7.4,0,87.8,-8.68,101.7,0,188.8,872,1.7,10.1,163.3,15,155.7,179.9,0.0,0
2.015,7.4,0,87.8,-8.66,101.7,0,188.8,872,1.7,10.3,163.3,15,155.7,179.9,0.0,0
2.060,7.4,0,87.8,-8.65,101.7,0,188.8,868,1.7,10.3,163.3,15,155.7,179.9,0.0,0
2.093,7.4,0,87.8,-8.63,101.7,0,188.8,868,1.7,10.3,163.3,15,155.7,179.9,0.0,0
2.138,7.4,0,87.8,-8.63,101.7,0,188.8,877,1.8,10.6,163.3,15,155.7,179.9,0.0,0
2.181,7.4,0,87.8,-8.61,101.7,0,188.8,882,1.8,10.8,163.3,15,155.7,179.9,0.0,0
2.216,7.4,0,87.8,-8.57,101.7,0,188.8,885,1.8,10.8,163.3,15,155.7,179.9,0.0,0
2.249,7.4,0,87.8,-8.55,101.7,0,188.8,885,1.9,11.3,163.3,15,155.7,179.9,0.0,0
2.294,7.4,0,87.8,-8.55,101.7,0,188.8,884,1.9,11.4,163.3,15,155.7,179.9,0.0,0
2.338,7.4,0,87.8,-8.57,101.7,0,188.8,880,1.9,11.4,163.3,15,155.7,179.9,0.0,0
2.371,7.4,0,87.8,-8.57,101.7,0,188.8,878,1.9,11.2,163.3,15,155.7,179.9,0.0,0
2.414,7.4,0,87.8,-8.63,101.7,0,188.8,881,1.8,10.7,163.3,15,155.7,179.9,0.0,0
2.459,7.4,0,87.8,-8.64,101.7,0,188.8,883,1.8,10.7,163.3,15,155.7,179.9,0.0,0
2.492,7.4,0,87.8,-8.64,101.7,0,188.8,884,1.8,10.5,163.3,15,155.7,179.9,0.0,0
2.536,7.4,0,87.8,-8.64,101.7,0,188.8,884,1.8,10.7,163.3,15,155.7,179.9,0.0,0
2.581,7.4,0,87.8,-8.63,101.7,0,188.8,884,1.8,10.5,163.3,15,155.7,179.9,0.0,0
2.614,7.4,0,87.8,-8.62,101.7,0,188.8,886,1.8,10.6,163.3,15,155.7,179.9,0.0,0
2.658,7.4,0,87.8,-8.63,101.7,0,188.8,889,1.8,10.7,163.3,15,155.7,179.9,0.0,0
2.692,7.4,0,87.8,-8.61,101.7,0,188.8,891,1.8,10.7,163.3,15,155.7,179.9,0.0,0
2.736,7.3,0,87.8,-8.61,101.7,0,188.8,891,1.8,10.8,163.3,15,155.7,179.9,0.0,0
2.780,7.3,0,87.8,-8.60,101.7,0,188.8,891,1.9,11.0,163.3,15,155.7,179.9,0.0,0
2.813,7.4,0,87.8,-8.56,101.7,0,188.8,891,1.9,10.9,163.3,15,155.7,179.9,0.0,0
2.849,7.3,0,87.8,-8.54,101.7,0,188.8,893,1.9,11.3,163.3,15,155.7,179.9,0.0,0
2.893,7.3,0,87.8,-8.56,101.7,0,188.8,896,1.9,11.4,163.3,15,155.7,179.9,0.0,0
2.938,7.3,0,87.8,-8.52,101.7,0,188.8,900,2.0,11.7,163.3,15,155.7,179.9,0.0,0
2.970,7.3,0,87.8,-8.52,101.7,0,188.8,905,2.0,11.7,163.3,15,155.7,179.9,0.0,0
3.014,7.1,0,87.8,-8.52,101.7,0,188.8,908,2.0,11.6,163.3,15,155.7,179.9,0.0,0
3.058,7.0,0,87.8,-8.53,101.7,0,188.8,910,2.0,11.7,163.3,15,155.7,179.9,0.0,0
3.091,7.1,0,87.8,-8.56,101.7,0,188.8,910,2.0,11.5,163.3,15,155.7,179.9,0.0,0
3.136,7.0,0,87.8,-8.58,101.7,0,188.8,911,2.0,11.5,163.3,15,155.7,179.9,0.0,0
3.178,7.0,0,87.8,-8.65,101.7,0,188.8,910,1.9,11.2,163.3,15,155.7,179.9,0.0,0
3.213,7.3,0,87.8,-8.67,101.7,0,188.8,907,1.8,10.7,163.3,15,155.7,179.9,0.0,0
3.258,7.4,0,87.8,-8.77,101.7,0,188.8,904,1.7,9.7,163.3,15,155.7,179.9,0.0,0
3.301,7.3,0,87.8,-8.85,101.7,0,188.8,899,1.5,9.1,163.3,15,155.7,179.9,0.0,0
3.333,7.1,0,87.8,-8.86,101.7,0,188.8,893,1.5,8.9,163.3,15,155.7,179.9,0.0,0
3.378,7.3,0,87.8,-8.82,101.7,0,188.8,889,1.5,8.9,163.3,15,155.7,179.9,0.0,0
3.412,7.3,0,87.8,-8.78,101.7,0,188.8,888,1.5,9.1,163.3,15,155.7,179.9,0.0,0
3.457,7.4,0,87.8,-8.76,101.7,0,188.8,889,1.6,9.4,163.3,15,155.7,179.9,0.0,0
3.501,7.4,0,87.8,-8.75,101.7,0,188.8,889,1.6,9.5,163.3,15,155.7,179.9,0.0,0
3.534,7.4,0,87.8,-8.75,101.7,0,188.8,885,1.6,9.4,163.3,15,155.7,179.9,0.0,0
3.578,7.4,0,87.8,-8.75,101.7,0,188.8,878,1.6,9.6,163.3,15,155.7,179.9,0.0,0
3.622,7.4,0,87.8,-8.70,101.7,0,188.8,874,1.6,9.7,163.3,15,155.7,179.9,0.0,0
3.655,7.4,0,87.8,-8.68,101.7,0,188.8,862,1.6,9.9,163.3,15,155.7,179.9,0.0,0
3.690,7.4,0,87.8,-8.67,101.7,0,188.8,866,1.7,10.1,163.3,15,155.7,179.9,0.0,0
3.734,7.6,0,87.8,-8.66,101.7,0,188.8,866,1.7,10.1,163.3,15,155.7,179.9,0.0,0
3.778,7.6,0,87.8,-8.62,101.7,0,188.8,869,1.7,10.5,163.3,15,155.7,179.9,0.0,0
3.822,7.3,0,87.8,-8.59,101.7,0,188.8,867,1.7,10.5,163.3,15,155.7,179.9,0.0,0
3.855,6.9,0,87.8,-8.60,101.7,0,188.8,867,1.7,10.5,163.3,15,155.7,179.9,0.0,0
3.900,6.7,0,87.8,-8.58,101.7,0,188.8,870,1.8,10.9,163.3,15,155.7,179.9,0.0,0
3.933,6.7,0,87.8,-8.56,101.7,0,188.8,873,1.8,10.8,163.3,15,155.7,179.9,0.0,0
3.980,6.7,0,87.8,-8.55,101.7,0,188.8,874,1.9,11.1,163.3,15,155.7,179.9,0.0,0
4.013,6.9,0,87.8,-8.54,101.7,0,188.8,877,1.9,11.1,163.3,15,155.7,179.9,0.0,0
4.057,7.0,0,87.8,-8.54,101.7,0,188.8,881,1.9,11.2,163.3,15,155.7,179.9,0.0,0
4.100,7.1,0,87.8,-8.57,101.7,0,188.8,884,1.9,11.2,163.3,15,155.7,179.9,0.0,0
4.133,7.1,0,87.8,-8.59,101.7,0,188.8,887,1.9,11.1,163.3,15,155.7,179.9,0.0,0
4.178,7.1,0,87.8,-8.61,101.7,0,188.8,884,1.8,10.8,163.3,15,155.7,179.9,0.0,0
4.222,7.1,0,87.8,-8.60,101.7,0,188.8,884,1.8,10.8,163.3,15,155.7,179.9,0.0,0
4.256,7.1,0,87.8,-8.60,101.7,0,188.8,884,1.8,10.6,163.3,15,155.7,179.9,0.0,0
4.289,7.1,0,87.8,-8.62,101.7,0,188.8,887,1.8,10.7,163.3,15,155.7,179.9,0.0,0
4.343,7.1,0,87.8,-8.63,101.7,0,188.8,889,1.8,10.8,163.3,15,155.7,179.9,0.0,0
4.377,7.1,0,87.8,-8.61,101.7,0,188.8,886,1.8,10.6,163.3,15,155.7,179.9,0.0,0
4.421,7.1,0,87.8,-8.60,101.7,0,188.8,887,1.8,10.8,163.3,15,155.7,179.9,0.0,0
4.455,7.1,0,87.8,-8.59,101.7,0,188.8,886,1.8,10.8,163.3,15,155.7,179.9,0.0,0
4.499,7.1,0,87.8,-8.61,101.7,0,188.8,883,1.8,10.8,163.3,15,155.7,179.9,0.0,0
4.533,7.1,0,87.8,-8.59,101.7,0,188.8,884,1.9,11.1,163.3,15,155.7,179.9,0.0,0
4.578,7.1,0,87.8,-8.60,101.7,0,188.8,884,1.8,10.8,163.3,15,155.7,179.9,0.0,0
4.621,7.1,0,87.8,-8.57,101.7,0,188.8,892,1.8,10.9,163.3,15,155.7,179.9,0.0,0
4.654,7.1,0,87.8,-8.59,101.7,0,188.8,895,1.9,11.0,163.3,15,155.7,179.9,0.0,0
4.698,7.1,0,87.8,-8.57,101.7,0,188.8,901,1.9,11.1,163.3,15,155.7,179.9,0.0,0
4.733,7.1,0,87.8,-8.56,101.7,0,188.8,905,2.0,11.3,163.3,15,155.7,179.9,0.0,0
4.778,7.3,0,87.8,-8.54,101.7,0,188.8,912,2.0,11.3,163.3,15,155.7,179.9,0.0,0
4.814,7.4,0,87.8,-8.53,101.7,0,188.8,915,2.0,11.6,163.3,15,155.7,179.9,0.0,0
4.859,7.1,0,87.8,-8.53,101.7,0,188.8,918,2.0,11.6,163.4,15,155.7,179.9,0.0,0
4.892,7.0,0,87.8,-8.54,101.7,0,188.8,920,2.0,11.4,163.4,15,155.7,179.9,0.0,0
4.937,6.9,0,87.8,-8.55,101.7,0,188.8,921,2.0,11.7,163.4,15,155.7,179.9,0.0,0
4.981,6.9,0,87.8,-8.56,101.7,0,188.8,928,2.0,11.5,163.4,15,155.7,179.9,0.0,0
5.013,7.0,0,87.8,-8.52,101.7,0,188.8,931,2.1,11.7,163.4,15,155.7,179.9,0.0,0
5.058,7.0,0,87.4,-8.55,101.7,0,188.8,933,2.0,11.4,163.4,15,155.7,179.9,0.0,0
5.097,7.0,0,87.4,-8.56,101.7,0,188.8,933,2.0,11.5,163.4,15,155.7,179.9,0.0,0
5.141,7.1,0,87.4,-8.60,101.7,0,188.8,931,2.0,11.6,163.4,15,155.7,179.9,0.0,0
5.174,7.0,0,87.8,-8.60,101.7,0,188.8,929,2.0,11.2,163.4,15,155.7,179.9,0.0,0
5.221,6.7,0,87.8,-8.61,101.7,0,188.8,922,2.0,11.2,163.4,15,155.7,179.9,0.0,0
5.254,6.7,0,87.8,-8.61,101.7,0,188.8,916,1.9,11.0,163.4,15,155.7,179.9,0.0,0
5.299,7.0,0,87.8,-8.60,101.7,0,188.8,917,1.9,11.0,163.4,15,155.7,179.9,0.0,0
5.342,7.3,0,87.8,-8.59,101.7,0,188.8,918,2.0,11.2,163.4,15,155.7,179.9,0.0,0
5.376,7.1,0,87.8,-8.59,101.7,0,188.8,919,2.0,11.2,163.4,15,155.7,179.9,0.0,0
5.420,7.1,0,87.8,-8.57,101.7,0,188.8,921,2.0,11.4,163.4,15,155.7,179.9,0.0,0
5.454,7.1,0,87.4,-8.57,101.7,0,188.8,922,2.0,11.2,163.4,15,155.7,179.9,0.0,0
5.491,7.1,0,87.4,-8.58,101.7,0,188.8,923,2.0,11.4,163.4,15,155.7,179.9,0.0,0
5.535,7.1,0,87.8,-8.59,101.7,0,188.8,923,2.0,11.1,163.4,15,155.7,179.9,0.0,0
5.573,7.1,0,87.8,-8.59,101.7,0,188.8,927,2.0,11.4,163.4,15,155.7,179.9,0.0,0
5.618,7.1,0,87.8,-8.57,101.7,0,188.8,928,2.0,11.1,163.4,15,155.7,179.9,0.0,0
5.663,7.1,0,87.4,-8.57,101.7,0,188.8,931,2.0,11.3,163.4,15,155.7,179.9,0.0,0
5.699,7.1,0,87.4,-8.57,101.7,0,188.8,934,2.0,11.4,163.4,15,155.7,179.9,0.0,0
5.734,7.1,0,87.4,-8.61,101.7,0,188.8,936,2.0,11.3,163.4,15,155.7,179.9,0.0,0
5.779,7.1,0,87.8,-8.59,101.7,0,188.8,938,2.0,11.3,163.4,15,155.7,179.9,0.0,0
5.814,7.1,0,87.8,-8.59,101.7,0,188.8,937,2.0,11.2,163.4,15,155.7,179.9,0.0,0
5.858,7.1,0,87.8,-8.60,101.7,0,188.8,937,2.0,11.2,163.4,15,155.7,179.9,0.0,0
5.902,7.1,0,87.8,-8.58,101.7,0,188.8,938,2.0,11.3,163.4,15,155.7,179.9,0.0,0
5.937,7.1,0,87.8,-8.59,101.7,0,188.8,936,2.0,11.4,163.4,15,155.7,179.9,0.0,0
5.971,7.1,0,87.8,-8.59,101.7,0,188.8,934,2.0,11.4,163.4,15,155.7,179.9,0.0,0
6.015,7.1,0,87.8,-8.57,101.7,0,188.8,929,2.0,11.4,163.4,15,155.7,179.9,0.0,0
6.059,7.1,0,87.4,-8.59,101.7,0,188.8,926,2.0,11.1,163.4,15,155.7,179.9,0.0,0
6.094,7.1,0,87.4,-8.61,101.7,0,188.8,927,2.0,11.1,163.4,15,155.7,179.9,0.0,0
6.138,7.1,0,87.4,-8.65,101.7,0,188.8,914,1.9,11.1,163.4,15,155.7,179.9,0.0,0
6.172,7.1,0,87.4,-8.62,101.7,0,188.8,908,1.9,10.8,163.4,15,155.7,179.9,0.0,0
6.219,7.1,0,87.4,-8.62,101.7,0,188.8,903,1.9,10.8,163.4,15,155.7,179.9,0.0,0
6.262,7.1,0,87.8,-8.61,101.7,0,188.8,899,1.8,10.7,163.4,15,155.7,179.9,0.0,0
6.298,7.1,0,87.8,-8.63,101.7,0,188.8,898,1.8,10.8,163.4,15,155.7,179.9,0.0,0
6.341,7.1,0,87.8,-8.64,101.7,0,188.8,896,1.8,10.8,163.4,15,155.7,179.9,0.0,0
6.375,7.1,0,87.4,-8.65,101.7,0,188.8,896,1.8,10.5,163.4,15,155.7,179.9,0.0,0
6.412,7.1,0,87.4,-8.66,101.7,0,188.8,896,1.8,10.5,163.4,15,155.7,179.9,0.0,0
6.457,7.1,0,87.4,-8.65,101.7,0,188.8,896,1.8,10.3,163.4,15,155.7,179.9,0.0,0
6.494,7.1,0,87.4,-8.67,101.7,0,188.8,896,1.8,10.3,163.4,15,155.7,179.9,0.0,0
6.538,7.1,0,87.4,-8.67,101.7,0,188.8,896,1.8,10.5,163.4,15,155.7,179.9,0.0,0
6.582,7.1,0,87.4,-8.65,101.7,0,188.8,897,1.8,10.4,163.4,15,155.7,179.9,0.0,0
6.615,7.1,0,87.4,-8.67,101.7,0,188.8,895,1.8,10.3,163.4,15,155.7,179.9,0.0,0
6.659,7.1,0,87.4,-8.68,101.7,0,188.8,892,1.7,10.1,163.4,15,155.7,179.9,0.0,0
6.702,7.1,0,87.4,-8.70,101.7,0,188.8,892,1.7,10.0,163.4,15,155.7,179.9,0.0,0
6.735,7.1,0,87.4,-8.71,101.7,0,188.8,890,1.7,10.1,163.4,15,155.7,179.9,0.0,0
6.780,7.1,0,87.4,-8.71,101.7,0,188.8,888,1.7,9.8,163.4,15,155.7,179.9,0.0,0
6.814,7.1,0,87.4,-8.69,101.7,0,188.8,890,1.7,10.0,163.4,15,155.7,179.9,0.0,0
6.858,7.1,0,87.4,-8.67,101.7,0,188.8,891,1.7,9.8,163.4,15,155.7,179.9,0.0,0
6.892,7.1,0,87.4,-8.67,101.7,0,188.8,890,1.7,10.2,163.4,15,155.7,179.9,0.0,0
6.937,7.1,0,87.4,-8.67,101.7,0,188.8,885,1.7,10.3,163.4,15,155.7,179.9,0.0,0
6.981,7.1,0,87.4,-8.65,101.7,0,188.8,881,1.7,10.2,163.4,15,155.7,179.9,0.0,0
7.014,7.1,0,87.4,-8.66,101.7,0,188.8,883,1.7,10.3,163.4,15,155.7,179.9,0.0,0
7.060,7.1,0,87.4,-8.67,101.7,0,188.8,878,1.7,10.1,163.4,15,155.7,179.9,0.0,0
7.103,7.1,0,87.4,-8.68,101.7,0,188.8,879,1.7,10.0,163.4,15,155.7,179.9,0.0,0
7.136,7.1,0,87.4,-8.66,101.7,0,188.8,880,1.7,10.0,163.4,15,155.7,179.9,0.0,0
7.181,7.1,0,87.4,-8.64,101.7,0,188.8,882,1.7,10.2,163.4,15,155.7,179.9,0.0,0
7.224,7.1,0,87.4,-8.63,101.7,0,188.8,888,1.8,10.4,163.4,15,155.7,179.9,0.0,0
7.257,7.1,0,87.4,-8.62,101.7,0,188.8,890,1.8,10.4,163.4,15,155.7,179.9,0.0,0
7.301,7.1,0,87.4,-8.62,101.7,0,188.8,893,1.8,10.5,163.4,15,155.7,179.9,0.0,0
7.335,7.1,0,87.4,-8.62,101.7,0,188.8,896,1.8,10.7,163.4,15,155.7,179.9,0.0,0
7.379,7.1,0,87.4,-8.58,101.7,0,188.8,898,1.8,10.8,163.4,15,155.7,179.9,0.0,0
7.422,7.1,0,87.4,-8.57,101.7,0,188.8,906,1.9,10.9,163.4,15,155.7,179.9,0.0,0
7.455,7.1,0,87.4,-8.57,101.7,0,188.8,906,1.9,11.0,163.4,15,155.7,179.9,0.0,0
7.500,7.1,0,87.4,-8.57,101.7,0,188.8,909,1.9,11.0,163.4,15,155.7,179.9,0.0,0
7.543,7.1,0,87.4,-8.58,101.7,0,188.8,911,1.9,11.1,163.4,15,155.7,179.9,0.0,0
7.576,7.1,0,87.4,-8.57,101.7,0,188.8,909,1.9,11.2,163.4,15,155.7,179.9,0.0,0
7.622,7.1,0,87.4,-8.55,101.7,0,188.8,911,1.9,11.1,163.4,15,155.7,179.9,0.0,0
7.655,7.1,0,87.4,-8.55,101.7,0,188.8,909,2.0,11.4,163.4,15,155.7,179.9,0.0,0
7.699,7.1,0,87.4,-8.57,101.7,0,188.8,911,1.9,11.2,163.4,15,155.7,179.9,0.0,0
7.734,7.1,0,87.4,-8.58,101.7,0,188.8,907,1.9,11.3,163.4,15,155.7,179.9,0.0,0
7.779,7.1,0,87.4,-8.58,101.7,0,188.8,905,1.9,11.1,163.4,15,155.7,179.9,0.0,0
7.823,7.1,0,87.4,-8.60,101.7,0,188.8,900,1.9,10.9,163.4,15,155.7,179.9,0.0,0
7.856,7.1,0,87.4,-8.60,101.8,0,188.8,903,1.9,10.9,163.4,15,155.7,179.9,0.0,0
7.895,7.1,0,87.4,-8.62,101.8,0,188.8,904,1.9,10.8,163.4,15,155.7,179.9,0.0,0
7.940,7.1,0,87.4,-8.62,101.7,0,188.8,902,1.9,10.8,163.4,15,155.7,179.9,0.0,0
7.976,7.1,0,87.4,-8.62,101.7,0,188.8,899,1.9,10.8,163.4,15,155.7,179.9,0.0,0
8.020,7.1,0,87.4,-8.61,101.7,0,188.8,904,1.9,10.8,163.4,15,155.7,179.9,0.0,0
8.063,7.1,0,87.4,-8.63,101.7,0,188.8,906,1.9,10.8,163.4,15,155.7,179.9,0.0,0
8.096,7.1,0,87.4,-8.63,101.7,0,188.8,908,1.8,10.5,163.4,15,155.7,179.9,0.0,0
8.139,7.1,0,87.4,-8.67,101.7,0,188.8,906,1.8,10.5,163.4,15,155.7,179.9,0.0,0
8.175,7.1,0,87.4,-8.71,101.7,0,188.8,901,1.8,10.2,163.4,15,155.7,179.9,0.0,0
8.219,7.1,0,87.4,-8.71,101.7,0,188.8,900,1.7,10.0,163.4,15,155.7,179.9,0.0,0
8.255,7.1,0,87.4,-8.74,101.7,0,188.8,897,1.6,9.7,163.4,15,155.7,179.9,0.0,0
8.299,7.1,0,87.4,-8.73,101.7,0,188.8,891,1.6,9.7,163.4,15,155.7,179.9,0.0,0
8.342,7.1,0,87.4,-8.72,101.7,0,188.8,891,1.7,9.8,163.4,15,155.7,179.9,0.0,0
8.375,7.1,0,87.4,-8.69,101.7,0,188.8,893,1.6,9.7,163.4,15,155.7,179.9,0.0,0
8.419,7.1,0,87.4,-8.67,101.7,0,188.8,893,1.7,10.1,163.4,15,155.7,179.9,0.0,0
8.454,7.1,0,87.4,-8.64,101.8,0,188.8,892,1.7,10.1,163.4,15,155.7,180.0,0.0,0
8.497,7.1,0,87.4,-8.65,101.8,0,188.8,890,1.7,10.2,163.4,15,155.7,180.0,0.0,0
8.541,7.1,0,87.4,-8.63,101.8,0,188.8,894,1.8,10.5,163.4,15,155.7,180.0,0.0,0
8.574,7.1,0,87.4,-8.63,101.8,0,188.8,891,1.8,10.4,163.4,15,155.7,180.0,0.0,0
8.619,7.1,0,87.4,-8.61,101.8,0,188.8,896,1.8,10.5,163.4,15,155.7,180.0,0.0,0
8.661,7.1,0,87.4,-8.61,101.7,0,188.8,893,1.8,10.6,163.4,15,155.7,180.0,0.0,0
8.699,7.1,0,87.4,-8.62,101.7,0,188.8,888,1.8,10.5,163.4,15,155.7,180.0,0.0,0
8.743,7.1,0,87.4,-8.62,101.7,0,188.8,890,1.8,10.6,163.4,15,155.7,180.0,0.0,0
8.776,7.1,0,87.4,-8.62,101.7,0,188.8,891,1.8,10.6,163.4,15,155.7,180.0,0.0,0
8.820,7.1,0,87.4,-8.61,101.7,0,188.8,897,1.8,10.3,163.4,15,155.7,180.0,0.0,0
8.863,7.1,0,87.4,-8.62,101.7,0,188.8,895,1.8,10.5,163.4,15,155.7,180.0,0.0,0
8.907,7.1,0,87.4,-8.66,101.7,0,188.8,898,1.7,10.2,163.4,15,155.7,180.0,0.0,0
8.940,7.1,0,87.4,-8.69,101.8,0,188.8,896,1.7,10.2,163.4,15,155.7,180.0,0.0,0
8.976,7.1,0,87.4,-8.70,101.8,0,188.8,890,1.7,10.0,163.4,15,155.7,180.0,0.0,0
9.023,7.1,0,87.4,-8.72,101.8,0,188.8,891,1.6,9.7,163.4,15,155.7,180.0,0.0,0
