Time (sec),(TC) Steering Wheel Angle (degrees),Accel. Pedal Pos. (%),Ambient Air Temp. (F),Boost Pressure (psi),Charge Air Temp. (F),Clutch Pedal Pos. (%),Coolant Temp. (F),Engine RPM (RPM),Est. Horsepower (hp),Estimated Torque (ft-lb),Fuel Rail Temp. (F),Gear Current (Gear),Intake Air Temp. (F),Oil Temperature (F),Vehicle Speed (mph),"AP Info:[AP3-FOR-001 v1.7.5.0-25364][USDM 2013-2014 Focus ST (50S)][Reflash: Stage1 91 OCT or 95 RON v506.ptm]"
2.034,17.6,0,100.5,-8.56,111.4,100,188.2,902,1.9,10.9,152.8,15,129.3,170.0,0.0,0
2.072,17.6,0,100.5,-8.54,111.4,100,188.2,902,1.9,11.2,152.8,15,129.3,170.0,0.0,0
2.116,17.1,0,100.5,-8.55,111.4,100,188.2,902,1.9,10.9,152.8,15,129.3,170.0,0.0,0
2.151,15.1,0,100.5,-8.55,111.4,100,188.2,901,1.9,10.9,152.8,15,129.3,170.0,0.0,0
2.195,11.7,0,100.5,-8.56,111.4,100,188.2,900,1.9,10.9,152.8,15,129.3,170.0,0.0,0
2.230,6.7,0,100.5,-8.54,111.4,100,188.2,899,1.9,11.1,152.8,15,129.3,170.0,0.0,0
2.275,1.0,0,100.5,-8.54,111.4,100,188.2,898,1.9,11.3,152.8,15,129.3,170.0,0.0,0
2.310,4.6,0,100.5,-8.54,111.4,100,188.2,892,1.9,11.0,152.8,15,129.3,170.0,0.0,0
2.355,10.5,0,100.5,-8.54,111.4,100,188.2,888,1.9,11.1,152.8,15,129.3,170.0,0.0,0
2.399,16.6,0,100.5,-8.55,111.4,100,188.2,890,1.9,11.1,152.8,15,129.3,170.0,0.0,0
2.434,21.1,0,100.5,-8.54,111.4,100,188.2,889,1.9,11.1,152.8,15,129.3,170.0,0.0,0
2.478,21.8,0,100.5,-8.52,111.4,100,188.2,888,1.9,11.1,152.8,15,129.3,170.0,0.0,0
2.513,18.7,0,100.5,-8.51,111.4,100,188.2,890,1.9,11.1,152.8,15,129.3,170.0,0.0,0
2.557,12.8,0,100.5,-8.51,111.4,100,188.2,894,1.9,11.2,152.8,15,129.3,170.0,0.0,0
2.593,6.5,0,100.5,-8.52,111.4,100,188.2,896,1.9,11.3,152.8,15,129.0,170.0,0.0,0
2.639,1.4,0,100.5,-8.51,111.4,100,188.2,901,1.9,11.3,152.8,15,129.0,170.0,0.0,0
2.674,2.0,0,100.5,-8.49,111.4,100,188.2,905,2.0,11.5,152.8,15,129.3,170.0,0.0,0
2.718,4.2,0,100.5,-8.49,111.4,100,188.2,907,2.0,11.4,152.8,15,129.3,170.0,0.0,0
2.753,4.9,0,100.5,-8.50,111.4,100,188.2,909,2.0,11.4,152.8,15,129.3,170.0,0.0,0
2.797,4.9,0,100.5,-8.51,111.4,100,188.2,909,2.0,11.4,152.8,15,129.3,170.0,0.0,0
2.832,4.1,0,100.5,-8.51,111.4,100,188.2,906,2.0,11.4,152.8,15,129.3,170.0,0.0,0
2.878,3.1,0,100.5,-8.50,111.4,100,188.2,906,2.0,11.7,152.8,15,129.3,170.0,0.0,0
2.912,1.4,0,100.5,-8.50,111.4,100,188.2,912,2.0,11.4,152.8,15,129.3,170.0,0.0,0
2.956,0.2,0,100.5,-8.50,111.4,100,188.2,910,2.0,11.7,152.8,15,129.3,170.0,0.0,0
2.993,1.8,0,100.5,-8.51,111.4,100,188.2,908,2.0,11.7,152.8,15,129.3,170.0,0.0,0
3.037,2.6,0,100.5,-8.50,111.4,100,188.2,910,2.0,11.5,152.8,15,129.3,170.0,0.0,0
3.071,2.7,0,100.5,-8.47,111.4,100,188.2,910,2.0,11.7,152.8,15,129.3,170.0,0.0,0
3.116,2.4,0,100.5,-8.49,111.4,100,188.2,906,2.0,11.4,152.8,15,129.3,170.0,0.0,0
3.153,1.9,0,100.5,-8.49,111.4,100,188.2,903,2.0,11.4,152.8,15,129.3,170.0,0.0,0
3.197,1.4,0,100.5,-8.51,111.4,100,188.2,901,2.0,11.4,152.8,15,129.3,170.0,0.0,0
3.242,1.1,0,100.5,-8.48,111.4,100,188.2,898,2.0,11.6,152.8,15,129.3,170.0,0.0,0
3.276,0.9,0,100.5,-8.48,111.4,100,188.2,899,2.0,11.7,152.8,15,129.3,170.0,0.0,0
3.311,0.7,0,100.5,-8.46,111.4,100,188.2,903,2.0,11.6,152.8,15,129.3,170.0,0.0,0
3.356,0.7,0,100.5,-8.48,111.4,100,188.2,907,2.0,11.7,152.8,15,129.3,170.0,0.0,0
3.391,0.7,0,100.5,-8.49,111.4,100,188.2,906,2.0,11.6,152.8,15,129.3,170.0,0.0,0
3.436,0.7,0,100.5,-8.49,111.4,100,188.2,906,2.0,11.6,152.8,15,129.3,170.0,0.0,0
3.471,0.7,0,100.5,-8.50,111.4,100,188.2,902,2.0,11.5,152.9,15,129.3,170.0,0.0,0
3.516,0.7,0,100.5,-8.51,111.4,100,188.2,905,2.0,11.4,152.9,15,129.3,170.0,0.0,0
3.552,0.7,0,100.5,-8.53,111.4,100,188.2,902,2.0,11.4,152.9,15,129.3,170.0,0.0,0
3.596,0.7,0,100.5,-8.52,111.4,100,188.2,901,1.9,11.4,152.9,15,129.3,170.0,0.0,0
3.631,0.6,0,100.5,-8.53,111.4,100,188.2,905,2.0,11.4,152.9,15,129.3,170.0,0.0,0
3.676,0.6,0,100.5,-8.52,111.4,100,188.2,905,2.0,11.4,152.9,15,129.3,170.0,0.0,0
3.711,0.5,0,100.5,-8.52,111.4,100,188.2,910,2.0,11.3,152.9,15,129.3,170.0,0.0,0
3.756,0.5,0,100.5,-8.52,111.4,100,188.2,911,2.0,11.4,152.9,15,129.3,170.0,0.0,0
3.791,0.4,0,100.5,-8.54,111.4,100,188.2,912,2.0,11.3,152.9,15,129.3,170.0,0.0,0
3.835,0.4,0,100.5,-8.56,111.4,100,188.2,916,1.9,11.1,152.9,15,129.3,170.0,0.0,0
3.878,0.4,0,100.5,-8.56,111.4,100,188.2,912,1.9,11.2,152.9,15,129.3,170.0,0.0,0
3.912,0.2,0,100.5,-8.55,111.4,100,188.2,909,1.9,11.1,152.9,15,129.3,170.0,0.0,0
3.957,0.1,0,100.5,-8.54,111.4,100,188.2,907,1.9,11.1,152.9,15,129.3,170.0,0.0,0
3.994,0.0,0,100.5,-8.57,111.4,100,188.2,909,1.9,11.1,152.9,15,129.3,170.0,0.0,0
4.039,0.1,0,100.5,-8.57,111.4,100,188.2,910,1.9,11.0,152.9,15,129.3,170.0,0.0,0
4.073,0.4,0,100.5,-8.55,111.4,100,188.2,907,1.9,11.1,152.9,15,129.3,170.1,0.0,0
4.112,0.5,0,100.1,-8.57,111.4,100,188.2,903,1.9,10.9,152.9,15,129.3,170.1,0.0,0
4.157,0.6,0,100.1,-8.56,111.4,100,188.2,895,1.9,11.1,152.9,15,129.3,170.1,0.0,0
4.191,0.7,0,100.5,-8.56,111.4,100,188.2,889,1.9,11.0,152.9,15,129.3,170.1,0.0,0
4.236,0.7,0,100.5,-8.56,111.4,100,188.2,891,1.9,11.0,152.9,15,129.3,170.1,0.0,0
4.271,0.8,0,100.5,-8.56,111.4,100,188.2,893,1.9,10.9,152.9,15,129.3,170.1,0.0,0
4.315,0.8,0,100.5,-8.59,111.4,100,188.2,897,1.9,10.8,152.9,15,129.3,170.1,0.0,0
4.351,0.8,0,100.5,-8.67,111.4,100,188.2,894,1.7,10.0,152.9,15,129.3,170.1,0.0,0
4.395,0.8,0,100.1,-8.75,111.4,100,188.2,883,1.6,9.2,152.9,15,129.0,170.1,0.0,0
4.439,0.8,0,100.1,-8.79,111.4,100,188.2,876,1.5,8.9,152.9,15,129.0,170.1,0.0,0
4.473,0.8,0,100.1,-8.80,111.4,100,188.2,874,1.5,8.9,152.9,15,129.3,170.1,0.0,0
4.519,0.8,0,100.5,-8.75,111.4,100,188.2,875,1.5,8.9,152.9,15,129.3,170.1,0.0,0
4.555,0.8,0,100.5,-8.75,111.4,100,188.2,877,1.5,9.1,152.9,15,129.3,170.1,0.0,0
4.591,1.0,0,100.1,-8.74,111.4,100,188.2,878,1.5,9.1,152.9,15,129.3,170.1,0.0,0
4.635,1.0,0,100.1,-8.71,111.4,100,188.2,877,1.6,9.4,152.9,15,129.3,170.1,0.0,0
4.678,1.0,0,100.1,-8.67,111.4,100,188.2,877,1.6,9.7,152.9,15,129.3,170.1,0.0,0
4.712,1.0,0,100.1,-8.64,111.4,100,188.2,876,1.6,9.9,152.9,15,129.3,170.1,0.0,0
4.758,1.1,0,100.1,-8.61,111.4,100,188.2,874,1.7,10.1,152.9,15,129.3,170.1,0.0,0
4.793,1.1,0,100.1,-8.60,111.4,100,188.2,878,1.7,10.3,152.9,15,129.3,170.1,0.0,0
4.840,1.1,0,100.1,-8.59,111.4,100,188.2,879,1.7,10.4,152.9,15,129.3,170.1,0.0,0
4.874,1.1,0,100.1,-8.56,111.4,100,188.2,878,1.8,10.7,152.9,15,129.3,170.1,0.0,0
4.918,1.1,0,100.1,-8.55,111.4,100,188.2,878,1.8,10.8,152.9,15,129.3,170.1,0.0,0
4.955,1.1,0,100.1,-8.53,111.4,100,188.2,879,1.8,10.8,152.9,15,129.3,170.1,0.0,0
4.991,1.1,0,100.1,-8.52,111.4,100,188.2,878,1.9,11.1,152.9,15,129.3,170.1,0.0,0
5.035,1.2,0,100.1,-8.51,111.4,100,188.2,875,1.9,11.3,152.9,15,129.3,170.1,0.0,0
5.080,1.2,0,100.1,-8.51,111.4,100,188.2,878,1.9,11.2,152.9,15,129.3,170.1,0.0,0
5.116,1.2,0,100.1,-8.52,111.4,100,188.2,881,1.9,11.1,152.9,15,129.3,170.1,0.0,0
5.152,1.2,0,100.1,-8.51,111.4,100,188.2,885,1.9,11.2,152.9,15,129.3,170.1,0.0,0
5.196,1.2,0,100.1,-8.52,111.4,100,188.2,887,1.9,11.4,152.9,15,129.3,170.1,0.0,0
5.232,1.2,0,100.1,-8.52,111.4,100,188.2,891,1.9,11.4,152.9,15,129.3,170.1,0.0,0
5.277,1.2,0,100.1,-8.52,111.4,100,188.2,893,1.9,11.4,152.9,15,129.3,170.1,0.0,0
5.312,1.2,0,100.1,-8.52,111.4,100,188.2,897,1.9,11.3,152.9,15,129.3,170.1,0.0,0
5.356,1.2,0,100.1,-8.53,111.4,100,188.2,901,1.9,11.2,152.9,15,129.3,170.1,0.0,0
5.393,1.2,0,100.1,-8.54,111.4,100,188.2,900,1.9,11.2,152.9,15,129.3,170.1,0.0,0
5.437,1.3,0,100.1,-8.53,111.4,100,188.2,901,1.9,11.3,152.9,15,129.3,170.1,0.0,0
5.472,1.4,0,100.1,-8.50,111.4,100,188.2,903,2.0,11.4,152.9,15,129.3,170.1,0.0,0
5.517,1.7,0,100.1,-8.52,111.4,100,188.2,905,2.0,11.4,152.9,15,129.3,170.1,0.0,0
5.552,1.7,35,100.1,-8.48,111.4,100,188.2,906,1.9,11.2,152.9,15,129.3,170.1,0.0,0
5.596,1.4,95,100.1,-7.70,111.4,100,188.2,908,2.0,11.7,152.9,15,129.3,170.1,0.0,0
5.631,1.4,100,100.1,-3.95,111.4,100,188.2,909,6.1,35.2,152.9,15,129.3,170.1,0.0,0
5.676,1.3,100,100.1,-0.40,111.4,100,188.2,946,17.8,98.9,152.9,15,129.3,170.1,0.0,0
5.711,1.4,100,100.1,-0.19,111.4,100,188.2,1024,19.9,101.9,152.9,15,129.3,170.1,0.0,0
5.755,1.4,100,100.1,-0.24,111.4,100,188.2,1198,23.5,102.8,152.9,15,129.3,170.1,0.0,0
5.791,1.4,100,100.1,-0.29,111.4,100,188.2,1287,24.4,99.6,152.9,15,129.3,170.1,0.0,0
5.835,1.4,100,100.1,-0.31,111.4,100,188.2,1455,28.7,103.6,152.9,15,129.3,170.1,0.0,0
5.879,1.3,100,100.1,-0.45,111.4,100,188.2,1688,33.0,102.7,152.9,15,129.3,170.1,0.0,0
5.924,1.3,100,100.1,-0.36,111.4,100,188.2,1833,35.9,103.0,152.9,15,129.3,170.1,0.0,0
5.960,1.3,100,100.1,-0.26,111.4,100,188.2,2032,38.0,98.2,152.9,15,129.3,170.1,0.0,0
5.995,1.3,100,100.1,-0.21,111.4,100,188.2,2195,41.3,98.8,152.9,15,129.3,170.1,0.0,0
6.039,1.3,100,100.1,-0.12,111.4,100,188.2,2359,42.3,94.3,152.9,15,129.3,170.1,0.0,0
6.074,1.3,100,100.1,-0.03,111.6,100,188.2,2503,45.6,95.7,152.9,15,129.3,170.1,0.0,0
6.114,1.3,100,100.1,0.22,111.6,100,188.2,2603,48.8,98.5,152.9,15,129.3,170.1,0.0,0
6.158,1.3,100,100.1,0.50,111.6,100,188.2,2604,50.6,102.1,152.9,15,129.3,170.1,0.0,0
6.193,1.3,100,100.1,0.62,111.6,100,188.2,2590,50.3,102.1,152.9,15,129.3,170.1,0.0,0
6.239,1.3,100,100.1,0.69,111.6,100,188.2,2549,48.8,100.6,152.9,15,129.3,170.1,0.0,0
6.285,1.4,100,100.1,0.74,111.6,100,188.2,2523,47.8,99.5,152.9,15,129.3,170.1,0.0,0
6.319,1.4,100,100.1,0.72,111.6,100,188.2,2493,47.2,99.3,152.9,15,129.3,170.1,0.0,0
6.354,1.4,100,100.1,0.75,111.6,100,188.2,2455,48.1,102.8,152.9,15,129.3,170.1,0.0,0
6.398,1.4,100,100.1,0.81,111.6,100,188.2,2611,53.3,107.2,152.9,15,129.3,170.1,0.0,0
6.434,1.4,100,100.1,1.14,111.6,100,188.2,2627,57.8,115.5,152.9,15,129.3,170.1,0.0,0
6.478,1.4,100,100.1,1.36,111.6,100,188.2,2612,57.7,115.9,152.9,15,129.5,170.1,0.0,0
6.515,1.6,100,100.1,1.38,111.6,100,188.2,2578,55.9,114.0,152.9,15,129.5,170.1,0.0,0
6.558,2.0,100,100.1,1.35,111.6,100,188.2,2554,54.4,111.9,152.9,15,129.5,170.1,0.0,0
6.593,2.7,100,100.1,1.35,111.9,100,188.2,2523,53.5,111.4,152.9,15,129.5,170.1,0.0,0
6.633,3.5,100,100.1,1.33,111.9,75,188.2,2485,53.0,112.0,152.9,15,129.5,170.1,0.0,0
6.678,4.2,100,100.1,1.26,111.9,50,188.2,2547,55.2,113.9,152.9,15,129.5,170.2,0.0,0
6.716,4.6,100,100.1,1.57,111.9,0,188.2,2443,55.3,118.9,152.9,15,129.5,170.2,0.0,0
6.752,4.5,100,100.1,2.19,111.9,0,188.2,1984,47.1,124.7,152.9,15,129.5,170.2,0.0,0
6.798,4.2,100,100.1,2.33,111.9,0,188.2,1891,42.9,119.2,152.9,15,129.5,170.2,8.4,0
6.843,3.5,100,100.1,2.15,111.9,0,188.2,2066,47.2,120.0,152.9,15,129.5,170.2,8.4,0
6.878,1.7,100,100.1,2.63,112.1,0,188.2,1618,41.0,133.1,152.9,15,129.8,170.2,7.9,0
6.912,0.5,100,100.1,2.70,112.1,0,188.2,1935,48.3,131.2,152.9,15,129.8,170.2,9.8,0
6.952,0.7,100,100.1,3.06,112.1,0,188.2,1593,41.4,136.5,152.9,15,129.8,170.2,7.4,0
6.996,1.3,100,100.1,3.25,112.1,0,188.2,1686,44.7,139.3,152.9,15,129.8,170.2,11.0,0
7.032,1.6,100,100.1,3.41,112.1,0,188.2,1584,42.1,139.7,152.9,15,129.8,170.2,8.6,0
7.078,2.3,100,100.1,3.81,112.3,0,188.2,1672,45.7,143.5,152.9,1,129.8,170.2,9.9,0
7.112,3.4,100,100.1,3.88,112.3,0,188.2,1797,49.3,144.3,152.9,1,129.8,170.2,9.2,0
7.152,4.5,100,100.1,4.16,112.3,0,188.2,1558,44.4,149.6,152.9,1,129.8,170.2,9.8,0
7.197,6.0,100,99.8,4.51,112.3,0,188.2,1697,48.6,150.6,152.9,1,130.1,170.2,10.5,0
7.242,6.8,100,99.8,4.84,112.3,0,188.2,1508,44.8,156.0,152.9,1,130.1,170.2,8.6,0
7.277,7.4,100,99.8,4.97,112.5,0,188.2,1553,46.8,158.1,152.9,1,130.1,170.2,9.2,0
7.311,7.7,100,99.8,5.16,112.5,0,188.2,1500,44.9,157.4,152.9,1,130.1,170.2,8.1,0
7.355,7.5,100,99.8,5.43,112.5,0,188.2,1502,46.3,161.7,152.8,1,130.1,170.2,8.3,0
7.391,6.5,100,99.8,5.53,112.5,0,188.2,1540,47.7,162.8,152.8,1,130.1,170.2,8.3,0
7.435,6.4,100,99.8,5.67,112.5,0,188.2,1517,47.1,162.9,152.8,1,130.1,170.2,8.2,0
7.479,7.1,100,99.8,5.87,112.6,0,188.2,1493,47.0,165.2,152.8,1,130.1,170.2,8.5,0
7.512,7.5,100,99.8,6.03,112.6,0,188.2,1507,47.5,165.5,152.8,1,130.1,170.2,8.5,0
7.552,8.9,100,99.8,6.18,112.6,0,188.2,1558,49.2,165.8,152.8,1,130.1,170.2,8.5,0
7.598,11.5,100,99.8,6.35,112.6,0,188.2,1612,51.1,166.6,152.8,1,130.3,170.2,8.7,0
7.633,15.9,100,99.8,6.57,112.6,0,188.2,1690,54.2,168.3,152.8,1,130.3,170.2,9.1,0
7.677,21.6,100,99.8,6.90,113.0,0,188.2,1786,57.6,169.3,152.8,1,130.3,170.2,9.3,0
7.721,27.3,100,99.8,7.23,113.0,0,188.2,1876,61.6,172.5,152.8,1,130.3,170.2,9.5,0
7.755,32.9,100,99.8,7.50,113.0,0,188.2,1949,65.2,175.7,152.8,1,130.3,170.2,10.0,0
7.800,38.5,100,99.8,8.05,113.2,0,188.2,1987,67.6,178.6,152.8,1,130.3,170.3,10.3,0
7.836,43.7,100,99.8,8.51,113.2,0,188.2,2096,72.7,182.1,152.8,1,130.3,170.3,10.6,0
7.879,48.6,100,99.8,9.00,113.2,0,188.2,2156,74.4,181.4,152.8,1,130.6,170.3,11.3,0
7.914,53.2,100,99.8,9.52,113.2,0,188.2,2260,79.3,184.2,152.8,1,130.6,170.3,11.5,0
7.958,57.6,100,99.8,10.37,113.2,0,188.2,2347,81.9,183.3,152.8,1,130.6,170.3,11.8,0
7.993,62.7,100,99.8,10.99,113.4,0,188.2,2393,85.1,186.8,152.8,1,130.6,170.3,12.5,0
8.046,69.1,100,99.8,12.08,113.4,0,188.2,2496,88.2,185.6,152.8,1,130.6,170.3,12.9,0
8.080,77.6,100,99.8,13.16,113.4,0,188.2,2631,93.9,187.5,152.8,1,130.6,170.3,13.3,0
8.116,89.2,100,99.8,13.93,113.5,0,188.2,2715,97.7,189.0,152.8,1,130.6,170.3,14.0,0
8.155,102.6,100,99.8,15.10,113.5,0,188.2,2823,103.8,193.2,152.8,1,130.6,170.3,14.4,0
8.199,115.8,100,99.8,16.25,113.7,0,188.2,2979,112.7,198.7,152.8,1,130.9,170.3,15.0,0
8.233,127.4,100,99.8,16.95,113.7,0,188.2,3105,121.0,204.7,152.8,1,130.9,170.3,15.9,0
8.282,136.5,100,99.8,17.80,114.3,0,188.2,3294,129.1,205.8,152.8,1,130.9,170.3,16.4,0
8.312,143.6,100,99.8,18.19,114.3,0,188.2,3448,132.8,202.3,152.8,1,130.9,170.3,17.2,0
8.356,149.1,100,99.8,18.21,114.3,0,188.2,3657,138.5,198.9,152.8,1,130.9,170.3,18.6,0
8.392,151.6,100,99.8,18.34,114.6,0,188.2,3846,139.9,191.0,152.7,1,131.1,170.3,19.2,0
8.436,152.5,100,99.8,18.16,114.6,0,188.2,4048,140.5,182.3,152.7,1,131.1,170.3,20.0,0
8.472,152.3,100,99.8,18.00,114.8,0,188.2,4197,144.2,180.5,152.7,1,131.1,170.3,21.4,0
8.515,152.3,100,99.8,17.84,114.8,0,188.2,4384,151.9,182.0,152.7,1,131.1,170.3,22.1,0
8.552,151.6,100,99.8,17.65,114.8,0,188.2,4577,156.1,179.1,152.7,1,131.1,170.3,23.0,0
8.597,151.2,100,99.8,17.42,115.5,0,188.2,4756,160.7,177.5,152.7,1,131.4,170.4,23.8,0
8.645,151.0,100,99.8,17.28,115.5,0,188.2,4890,164.3,176.4,152.7,1,131.4,170.4,25.0,0
8.679,148.9,100,99.8,17.12,115.5,0,188.2,5063,166.6,172.8,152.7,1,131.4,170.4,26.0,0
8.714,146.5,100,99.8,16.80,116.1,0,188.2,5187,168.9,171.0,152.7,1,131.7,170.4,27.0,0
8.754,144.4,100,99.8,16.48,116.1,0,188.2,5281,169.1,168.2,152.7,1,131.7,170.4,28.0,0
8.798,141.5,96,99.8,15.97,116.6,0,188.2,5444,175.5,169.3,152.6,1,131.7,170.4,28.6,0
8.842,137.8,67,99.8,15.60,116.6,0,188.2,5636,174.7,162.9,152.6,1,131.7,170.4,29.9,0
8.878,133.9,30,99.8,15.05,117.0,0,188.2,5758,177.2,161.6,152.6,1,131.9,170.4,30.3,0
8.912,129.8,2,99.8,14.80,117.0,0,188.2,5886,176.5,157.5,152.6,1,131.9,170.4,31.5,0
8.953,125.1,0,99.8,13.56,117.0,50,188.2,5969,169.0,148.7,152.6,15,131.9,170.4,32.3,0
8.998,120.4,0,99.8,6.75,117.9,50,188.2,5902,141.2,125.7,152.6,15,132.2,170.4,32.3,0
