Time (sec),(TC) Steering Wheel Angle (degrees),Accel. Pedal Pos. (%),Ambient Air Temp. (F),Boost Pressure (psi),Charge Air Temp. (F),Clutch Pedal Pos. (%),Coolant Temp. (F),Engine RPM (RPM),Est. Horsepower (hp),Estimated Torque (ft-lb),Fuel Rail Temp. (F),Gear Current (Gear),Intake Air Temp. (F),Oil Temperature (F),Vehicle Speed (mph),"AP Info:[AP3-FOR-001 v1.7.5.0-25364][USDM 2013-2014 Focus ST (50S)][Reflash: Stage1 91 OCT or 95 RON v506.ptm]"
2.345,42.7,0,79.8,-2.50,139.6,50,204.6,1653,24.5,77.8,133.3,15,123.4,178.9,9.5,0
2.389,46.8,0,79.8,-3.22,139.6,50,204.4,1669,20.3,63.9,133.3,15,123.4,178.9,9.7,0
2.429,51.5,0,79.8,-5.34,139.6,75,204.4,1691,13.0,40.3,133.3,15,123.4,178.9,9.7,0
2.465,56.3,0,79.8,-6.70,139.6,100,204.4,1697,9.2,28.5,133.3,15,123.4,178.9,9.8,0
2.509,61.3,0,79.8,-7.29,139.6,100,204.4,1684,5.7,17.8,133.3,15,123.4,178.9,9.8,0
2.545,65.8,0,79.8,-8.12,139.6,100,204.4,1652,5.0,15.7,133.3,15,123.4,178.9,9.9,0
2.590,69.9,0,79.8,-8.40,139.5,100,204.4,1639,4.2,13.3,133.3,15,123.4,178.9,9.9,0
2.627,73.2,0,79.8,-8.41,139.5,100,204.4,1621,3.9,12.7,133.3,15,123.4,178.9,9.9,0
2.663,75.5,0,79.8,-8.55,139.5,100,204.4,1607,3.7,12.1,133.3,15,123.4,178.9,9.9,0
2.707,77.3,0,79.8,-8.71,139.5,100,204.4,1598,3.3,11.0,133.3,15,123.4,178.9,9.9,0
2.744,78.6,0,79.8,-8.79,139.5,100,204.4,1588,3.0,9.9,133.3,15,123.4,178.9,9.9,0
2.788,79.1,0,79.8,-8.88,139.5,100,204.4,1567,2.8,9.5,133.3,15,123.4,178.9,9.8,0
2.822,79.7,0,79.8,-8.94,139.5,100,204.4,1547,2.6,8.8,133.3,15,123.4,178.9,9.8,0
2.866,80.4,0,79.8,-8.99,139.5,100,204.4,1531,2.4,8.3,133.4,15,123.4,178.9,9.7,0
2.912,81.0,0,79.8,-9.04,139.5,100,204.4,1513,2.3,7.9,133.4,15,123.4,178.9,9.6,0
2.946,81.8,0,79.8,-9.09,139.5,100,204.4,1492,2.1,7.4,133.4,15,123.4,178.9,9.5,0
2.992,82.1,0,79.8,-9.10,139.1,100,204.4,1471,2.0,7.2,133.4,15,123.4,178.9,9.4,0
3.032,82.1,0,79.8,-9.09,139.1,100,204.4,1448,2.0,7.2,133.4,15,123.4,178.9,9.3,0
3.066,81.7,0,79.8,-9.09,139.1,100,204.3,1437,1.9,7.0,133.4,15,123.4,178.9,9.2,0
3.104,81.0,0,79.8,-9.09,139.1,100,204.3,1421,1.9,6.9,133.4,15,123.4,179.0,8.9,0
3.143,80.2,0,79.8,-9.08,139.1,100,204.3,1390,1.8,6.7,133.4,15,123.4,179.0,8.8,0
3.189,79.1,0,79.8,-9.05,139.1,100,204.3,1367,1.8,6.9,133.4,15,123.4,179.0,8.7,0
3.224,78.1,0,79.8,-9.03,139.1,100,204.3,1345,1.8,7.0,133.4,15,123.4,179.0,8.5,0
3.268,77.1,0,79.8,-9.03,139.1,100,204.3,1328,1.7,6.9,133.4,15,123.4,179.0,8.3,0
3.305,76.2,0,79.8,-9.02,139.1,100,204.3,1317,1.7,6.7,133.4,15,123.4,179.0,8.2,0
3.349,75.7,0,79.8,-9.00,139.1,100,204.3,1294,1.7,7.0,133.4,15,123.4,179.0,8.0,0
3.384,75.5,0,79.8,-8.99,138.9,100,204.3,1272,1.7,6.9,133.4,15,123.4,179.0,7.8,0
3.424,75.5,0,79.8,-8.99,138.9,100,204.3,1260,1.7,6.9,133.4,15,123.4,179.0,7.7,0
3.468,75.3,0,79.8,-8.97,138.9,100,204.3,1237,1.7,7.2,133.4,15,123.4,179.0,7.5,0
3.504,74.4,0,79.8,-8.95,138.9,100,204.3,1218,1.7,7.2,133.4,15,123.4,179.0,7.4,0
3.549,73.0,0,79.8,-8.92,138.9,100,204.3,1213,1.7,7.3,133.4,15,123.4,179.0,7.3,0
3.586,70.3,0,79.8,-8.91,138.9,100,204.3,1193,1.7,7.4,133.4,15,123.4,179.0,7.0,0
3.631,66.7,0,79.8,-8.89,138.9,100,204.3,1182,1.7,7.6,133.4,15,123.4,179.0,6.8,0
3.666,62.6,0,79.8,-8.85,138.9,100,204.3,1165,1.8,7.9,133.4,15,123.4,179.0,6.7,0
3.712,57.8,0,79.8,-8.81,138.9,100,204.3,1151,1.8,8.3,133.4,15,123.4,179.0,6.4,0
3.745,52.3,0,79.8,-8.78,138.9,100,204.3,1146,1.9,8.5,133.4,15,123.4,179.0,6.3,0
3.791,46.3,0,79.8,-8.76,138.6,100,204.3,1134,1.8,8.6,133.4,15,123.1,179.0,6.1,0
3.829,40.4,0,79.8,-8.71,138.6,100,204.3,1121,1.9,9.0,133.4,15,123.1,179.0,5.9,0
3.865,34.6,0,79.8,-8.67,138.6,100,204.3,1102,2.0,9.4,133.4,15,123.1,179.0,5.7,0
3.910,29.0,0,79.8,-8.61,138.6,100,204.3,1094,2.0,9.6,133.4,15,123.4,179.0,5.6,0
3.944,24.0,0,79.8,-8.60,138.6,100,204.3,1082,2.0,9.8,133.4,15,123.4,179.0,5.3,0
3.988,19.5,0,79.8,-8.57,138.6,100,204.3,1064,2.0,10.1,133.4,15,123.1,179.0,5.1,0
4.023,15.7,0,79.8,-8.54,138.6,100,204.3,1054,2.1,10.3,133.4,15,123.1,179.0,5.0,0
4.067,12.2,0,79.8,-8.53,138.6,100,204.3,1024,2.1,10.7,133.4,15,123.1,179.0,4.7,0
4.112,9.3,0,79.8,-8.47,138.6,100,204.3,1011,2.1,10.9,133.4,15,123.1,179.0,4.5,0
4.147,7.3,0,79.8,-8.33,138.6,100,204.3,1013,2.2,11.2,133.4,15,123.1,179.0,4.4,0
4.183,5.6,0,79.8,-8.25,138.6,100,204.1,1017,2.4,12.7,133.4,15,123.1,179.0,4.1,0
4.223,4.2,0,79.8,-8.16,138.6,100,204.1,1018,2.6,13.3,133.4,15,123.1,179.0,3.9,0
4.267,2.7,0,79.8,-8.08,138.4,100,204.1,1025,2.7,13.7,133.4,15,123.1,179.0,3.8,0
4.305,1.6,0,79.8,-8.08,138.4,100,204.1,1027,2.7,13.9,133.4,15,123.1,179.0,3.5,0
4.350,1.3,0,79.8,-8.09,138.4,100,204.1,1024,2.7,13.9,133.4,15,123.1,179.0,3.3,0
4.385,1.1,0,79.8,-8.08,138.4,100,204.1,1027,2.7,13.9,133.4,15,123.1,179.0,3.2,0
4.432,1.5,0,79.8,-8.08,138.4,100,204.1,1019,2.7,14.0,133.4,15,123.1,179.0,2.9,0
4.466,2.4,0,79.8,-8.09,138.4,100,204.1,1019,2.7,13.9,133.4,15,123.1,179.0,2.7,0
4.511,2.8,0,79.8,-8.10,138.4,100,203.9,1018,2.7,13.9,133.4,15,123.1,179.0,2.6,0
4.549,3.2,0,79.8,-8.11,138.4,100,203.9,1021,2.7,13.9,133.4,15,123.1,179.0,2.3,0
4.585,3.2,0,79.8,-8.12,138.4,100,203.9,1018,2.7,13.8,133.4,15,123.1,179.0,2.1,0
4.631,3.2,0,79.8,-8.11,138.4,100,203.9,1012,2.7,13.9,133.4,15,123.1,179.0,2.0,0
4.665,3.2,0,79.8,-8.13,138.4,100,203.9,1010,2.7,13.8,133.4,15,123.1,179.0,1.7,0
4.704,3.2,0,79.8,-8.12,138.4,100,203.9,1005,2.6,13.9,133.4,15,123.1,179.0,1.5,0
4.750,3.3,0,79.8,-8.15,138.4,100,203.9,998,2.6,13.6,133.4,15,123.1,179.0,1.4,0
4.785,3.4,0,79.8,-8.13,138.0,100,203.9,998,2.6,13.8,133.4,15,123.1,179.0,1.1,0
4.824,3.5,0,79.8,-8.15,138.0,100,203.9,992,2.6,13.7,133.4,15,123.1,179.0,1.0,0
4.867,3.5,0,79.8,-8.14,138.0,100,203.9,984,2.6,13.7,133.4,15,123.1,179.0,0.9,0
4.912,3.5,0,79.8,-8.15,138.0,100,203.9,979,2.5,13.6,133.4,15,123.1,179.0,0.7,0
4.946,3.5,0,79.8,-8.14,138.0,100,203.9,974,2.5,13.7,133.4,15,123.1,179.0,0.6,0
4.992,3.5,0,80.1,-8.11,138.0,100,203.9,971,2.6,13.9,133.4,15,123.1,179.0,0.5,0
5.025,3.5,0,80.1,-8.10,138.0,100,203.9,972,2.6,13.9,133.4,15,123.1,179.0,0.2,0
5.071,3.5,0,80.1,-8.08,138.0,100,203.9,968,2.6,14.0,133.4,15,123.1,179.0,0.1,0
5.105,3.5,0,80.1,-8.10,138.0,100,203.7,972,2.6,13.9,133.4,15,123.1,179.0,0.1,0
5.144,3.4,0,80.1,-8.10,138.0,100,203.7,969,2.6,13.9,133.4,15,123.1,179.0,0.0,0
5.187,3.4,0,80.1,-8.10,138.0,100,203.7,967,2.6,13.9,133.4,15,123.1,179.0,0.0,0
5.232,3.4,0,80.1,-8.10,138.0,100,203.7,964,2.6,13.9,133.4,15,123.1,179.0,0.0,0
5.266,3.4,0,80.1,-8.08,137.8,100,203.7,956,2.5,13.9,133.4,15,123.1,179.1,0.0,0
5.310,3.4,0,80.1,-8.08,137.8,100,203.7,950,2.5,14.0,133.4,15,123.1,179.1,0.0,0
5.345,3.4,0,80.1,-8.06,137.8,100,203.7,953,2.5,14.0,133.4,15,123.1,179.1,0.0,0
5.390,3.4,22,80.1,-8.03,137.8,100,203.7,948,2.5,14.1,133.4,15,123.1,179.1,0.0,0
5.425,3.4,46,80.1,-7.55,137.8,100,203.7,955,2.6,14.3,133.4,15,123.1,179.1,0.0,0
5.472,3.4,83,80.1,-2.07,137.8,100,203.7,967,9.6,52.3,133.4,15,123.1,179.1,0.0,0
5.505,3.4,100,80.1,-0.50,137.8,100,203.7,976,16.3,87.6,133.4,15,123.1,179.1,0.0,0
5.552,3.4,100,80.1,-0.03,137.8,100,203.7,1081,20.1,97.8,133.4,15,123.1,179.1,0.0,0
5.585,3.4,100,79.8,-0.10,137.8,100,203.7,1154,21.6,98.1,133.4,15,123.1,179.1,0.0,0
5.631,3.4,100,79.8,-0.08,137.8,100,203.7,1324,24.5,97.3,133.4,15,123.1,179.1,0.0,0
5.665,3.4,100,79.8,-0.15,137.8,100,203.7,1481,28.0,99.3,133.4,15,123.1,179.1,0.0,0
5.711,3.4,100,80.1,-0.10,137.8,100,203.7,1624,31.1,100.5,133.4,15,123.4,179.1,0.0,0
5.745,3.4,100,80.1,-0.15,137.8,100,203.7,1832,34.3,98.3,133.4,15,123.4,179.1,0.0,0
5.789,3.4,100,80.1,-0.01,137.8,100,203.7,1959,38.3,102.7,133.5,15,123.4,179.1,0.0,0
5.825,3.4,100,80.1,0.08,137.8,100,203.7,2138,40.0,98.2,133.5,15,123.4,179.1,0.0,0
5.871,3.4,100,80.1,0.17,137.5,100,203.7,2293,42.9,98.3,133.5,15,123.4,179.1,0.0,0
5.910,3.4,100,80.1,0.28,137.5,100,203.7,2451,45.8,98.2,133.5,15,123.4,179.1,0.0,0
5.944,3.4,100,80.1,0.52,137.5,100,203.7,2644,50.2,99.6,133.5,15,123.4,179.1,0.0,0
5.989,3.4,100,80.1,0.79,137.5,100,203.7,2695,53.3,103.8,133.5,15,123.4,179.1,0.0,0
6.024,3.3,100,80.1,0.99,137.5,100,203.7,2676,51.1,100.4,133.5,15,123.4,179.1,0.0,0
6.068,3.3,100,80.1,1.06,137.5,100,203.5,2647,47.3,93.8,133.5,15,123.4,179.1,0.0,0
6.112,3.3,100,80.1,1.07,137.5,100,203.5,2608,46.3,93.2,133.5,15,123.4,179.1,0.0,0
6.146,3.3,100,80.1,1.11,137.5,100,203.5,2577,48.6,99.0,133.5,15,123.4,179.1,0.0,0
6.191,3.3,100,80.1,1.11,137.3,100,203.5,2537,51.8,107.2,133.5,15,123.4,179.1,0.0,0
6.224,3.3,100,80.1,1.14,137.3,100,203.5,2509,52.2,109.2,133.5,15,123.4,179.1,0.0,0
6.264,3.3,100,80.1,1.12,137.3,100,203.5,2475,51.2,108.7,133.5,15,123.4,179.1,0.0,0
6.309,3.3,100,80.1,1.20,137.3,100,203.5,2642,54.7,108.7,133.5,15,123.4,179.1,0.0,0
6.344,3.3,100,80.1,1.61,137.3,100,203.5,2706,60.6,117.7,133.5,15,123.4,179.1,0.0,0
6.390,3.4,100,80.1,1.81,137.3,100,203.5,2698,60.4,117.6,133.5,15,123.6,179.1,0.0,0
6.426,3.4,100,80.1,1.77,137.3,100,203.5,2653,57.7,114.2,133.5,15,123.6,179.1,0.0,0
6.463,3.6,100,80.1,1.76,137.3,50,203.5,2623,56.5,113.2,133.5,15,123.6,179.1,0.0,0
6.508,3.9,100,80.1,1.73,137.3,50,203.5,2578,55.3,112.7,133.5,15,123.6,179.1,0.0,0
6.553,4.0,100,80.1,1.75,137.3,0,203.5,2403,52.6,115.0,133.5,15,123.6,179.1,0.0,0
6.586,3.8,100,80.1,1.88,137.3,0,203.4,1821,40.9,117.8,133.5,15,123.6,179.1,2.9,0
6.625,3.9,100,80.1,1.87,137.3,0,203.4,1547,34.5,117.1,133.5,15,123.6,179.1,7.8,0
6.670,3.9,100,80.1,1.85,137.3,0,203.4,1719,36.9,112.8,133.5,15,123.9,179.1,7.4,0
6.704,3.1,100,80.1,2.15,137.3,0,203.4,1571,38.4,128.3,133.5,15,123.9,179.1,9.9,0
6.748,2.7,100,80.1,2.30,137.3,0,203.4,1731,41.9,127.0,133.5,15,123.9,179.1,8.4,0
6.784,2.4,100,80.1,2.51,137.3,0,203.4,1452,37.6,136.1,133.5,1,123.9,179.2,6.7,0
6.833,2.9,100,80.1,2.66,137.3,0,203.4,1557,40.1,135.3,133.5,1,123.9,179.2,9.1,0
6.866,3.4,100,80.1,2.80,137.3,0,203.4,1427,36.7,135.2,133.5,1,123.9,179.2,8.0,0
6.911,4.0,100,80.1,3.00,137.3,0,203.4,1467,38.3,137.1,133.5,1,124.2,179.2,9.3,0
6.947,4.5,100,80.1,3.04,137.3,0,203.4,1432,37.9,139.2,133.5,1,124.2,179.2,7.2,0
6.992,5.0,100,80.1,3.21,137.3,0,203.4,1433,39.3,144.0,133.5,1,124.2,179.2,8.3,0
7.025,5.6,100,80.1,3.38,137.3,0,203.4,1416,40.2,149.0,133.5,1,124.2,179.2,8.0,0
7.072,5.7,100,80.1,3.45,137.3,0,203.2,1395,40.7,153.3,133.5,1,124.2,179.2,8.5,0
7.114,5.9,100,80.1,3.62,137.3,0,203.2,1408,41.4,154.5,133.5,1,124.2,179.2,7.9,0
7.148,6.0,100,80.1,3.73,137.3,0,203.2,1365,40.4,155.3,133.5,1,124.2,179.2,7.7,0
7.193,6.4,100,80.1,3.81,136.9,0,203.2,1354,39.8,154.5,133.5,1,124.4,179.2,7.5,0
7.226,7.4,100,80.1,3.90,136.9,0,203.2,1323,39.0,154.7,133.5,1,124.4,179.2,7.5,0
7.265,8.3,100,80.1,4.01,136.9,0,203.2,1332,39.2,154.6,133.5,1,124.4,179.2,7.6,0
7.312,8.9,100,80.1,4.04,136.9,0,203.2,1349,39.6,154.1,133.5,1,124.4,179.2,7.8,0
7.346,8.9,100,80.1,4.17,136.9,0,203.2,1429,42.0,154.3,133.5,1,124.4,179.2,8.0,0
7.391,8.6,100,80.1,4.21,136.9,0,203.2,1533,44.7,153.0,133.5,1,124.4,179.2,8.1,0
7.425,8.5,100,80.1,4.34,136.9,0,203.2,1678,48.8,152.6,133.5,1,124.4,179.2,8.5,0
7.469,8.5,100,80.1,4.72,136.9,0,203.2,1748,51.6,154.9,133.5,1,124.4,179.2,8.7,0
7.506,8.5,100,80.1,5.02,136.9,0,203.2,1801,54.0,157.6,133.5,1,124.7,179.2,9.0,0
7.551,8.5,100,80.1,5.26,136.9,0,203.2,1851,56.5,160.4,133.5,1,124.7,179.2,9.5,0
7.585,8.5,100,80.1,5.54,136.9,0,203.2,1891,58.0,161.2,133.5,1,124.7,179.2,9.9,0
7.631,8.9,100,80.1,5.87,136.9,0,203.2,1969,61.0,162.6,133.5,1,124.7,179.2,10.2,0
7.665,9.5,100,80.1,6.07,136.9,0,203.2,2042,64.7,166.4,133.5,1,125.0,179.2,10.7,0
7.710,9.7,100,80.1,6.45,136.9,0,203.2,2088,67.7,170.2,133.5,1,125.0,179.2,11.0,0
7.745,9.7,100,80.1,6.94,136.9,0,203.2,2161,70.7,171.8,133.5,1,125.0,179.2,11.2,0
7.791,9.6,100,80.1,7.27,136.9,0,203.0,2232,73.9,173.8,133.6,1,125.2,179.3,11.8,0
7.824,9.3,100,80.1,7.82,136.9,0,203.0,2317,75.9,172.0,133.6,1,125.2,179.3,12.1,0
7.867,8.9,100,80.1,8.58,136.9,0,203.0,2423,79.8,173.0,133.6,1,125.2,179.3,12.4,0
7.912,7.7,100,80.1,9.17,136.9,0,203.0,2505,82.5,173.0,133.6,1,125.2,179.3,13.1,0
7.946,6.4,100,80.1,9.91,136.9,0,203.0,2592,87.4,177.2,133.6,1,125.2,179.3,13.5,0
7.992,6.4,100,80.1,10.84,137.3,0,203.0,2722,93.8,181.1,133.6,1,125.5,179.3,13.8,0
8.024,6.7,100,80.1,11.59,137.3,0,203.0,2845,98.7,182.3,133.6,1,125.5,179.3,14.6,0
8.064,7.2,100,80.1,12.64,137.3,0,203.0,2930,101.7,182.3,133.6,1,125.5,179.3,15.1,0
8.109,7.9,100,80.1,13.77,137.3,0,203.0,3084,109.4,186.3,133.6,1,125.8,179.3,15.6,0
8.143,8.1,100,80.1,14.54,137.3,0,203.0,3198,115.5,189.6,133.6,1,125.8,179.3,16.5,0
8.187,7.4,100,80.1,15.71,137.5,0,203.0,3304,121.5,193.1,133.6,1,126.0,179.3,17.0,0
8.231,6.0,100,80.1,16.41,137.5,0,203.0,3421,130.8,200.8,133.6,1,126.0,179.3,17.4,0
8.265,3.6,100,80.1,16.87,137.5,0,203.0,3507,134.0,200.6,133.6,1,126.3,179.3,18.3,0
8.311,1.6,100,80.1,17.46,137.5,0,203.0,3642,136.4,196.7,133.6,1,126.3,179.3,19.0,0
8.346,0.1,100,80.1,17.87,137.5,0,203.0,3782,137.5,191.0,133.6,1,126.3,179.3,19.6,0
8.391,0.3,100,80.1,18.05,137.8,0,203.0,3937,138.5,184.8,133.7,1,126.6,179.3,20.6,0
8.429,0.2,100,80.1,18.09,137.8,0,203.0,4097,142.0,182.0,133.7,1,126.6,179.3,21.2,0
8.464,0.2,100,80.1,18.03,137.8,0,203.0,4212,142.7,177.9,133.7,1,126.9,179.3,21.8,0
8.508,0.4,92,80.1,18.03,138.0,0,203.0,4325,146.2,177.5,133.7,1,126.9,179.4,22.6,0
8.544,1.0,73,80.1,18.05,138.0,0,203.0,4426,149.9,177.8,133.7,1,126.9,179.4,23.3,0
8.587,2.1,22,80.1,18.05,138.4,0,203.0,4540,152.7,176.6,133.7,1,127.1,179.4,23.7,0
8.626,2.1,0,80.1,17.97,138.4,25,203.0,4687,156.9,175.8,133.7,1,127.1,179.4,25.1,0
8.672,1.8,0,80.1,14.45,138.4,50,203.0,4731,152.2,168.9,133.7,15,127.1,179.4,25.4,0
8.706,1.6,0,80.1,2.69,138.9,50,203.0,4800,87.8,96.0,133.7,15,127.7,179.4,25.8,0
8.745,2.0,0,80.1,-2.71,138.9,50,203.0,4800,31.5,34.4,133.7,15,127.7,179.4,22.9,0
8.790,2.0,0,80.1,-7.17,139.1,100,202.8,4812,10.1,11.0,133.7,15,127.9,179.4,22.3,0
8.826,1.6,0,80.1,-8.58,139.1,100,202.8,4750,2.6,2.9,133.7,15,127.9,179.4,22.2,0
8.868,1.9,0,80.1,-8.76,139.6,100,202.8,4711,2.1,2.4,133.7,15,128.2,179.4,21.7,0
8.906,2.1,0,80.1,-8.73,139.6,100,202.8,4655,3.5,3.9,133.7,15,128.2,179.4,21.7,0
8.952,2.6,0,80.1,-8.60,139.6,100,202.8,4607,4.0,4.6,133.7,15,128.2,179.4,21.7,0
