Time (sec),(TC) Steering Wheel Angle (degrees),Accel. Pedal Pos. (%),Ambient Air Temp. (F),Boost Pressure (psi),Charge Air Temp. (F),Clutch Pedal Pos. (%),Coolant Temp. (F),Engine RPM (RPM),Est. Horsepower (hp),Estimated Torque (ft-lb),Fuel Rail Temp. (F),Gear Current (Gear),Intake Air Temp. (F),Oil Temperature (F),Vehicle Speed (mph),"AP Info:[AP3-FOR-001 v1.7.5.0-25364][USDM 2013-2014 Focus ST (50S)][Reflash: Stage1 91 OCT or 95 RON v506.ptm]"
1.868,108.0,20,80.1,-1.39,138.4,50,201.7,2232,33.4,78.6,130.3,15,122.0,173.9,7.2,0
1.903,88.7,16,80.1,-1.51,138.4,50,201.7,2180,32.4,78.2,130.3,15,122.0,173.9,7.6,0
1.946,70.5,14,80.1,-2.10,138.4,50,201.7,2103,30.3,75.7,130.3,15,122.0,173.9,7.8,0
1.981,54.5,8,80.1,-3.13,138.4,50,201.7,2032,24.4,63.1,130.3,15,122.0,173.9,8.0,0
2.027,41.0,0,80.1,-4.02,138.4,50,201.7,1930,19.0,51.7,130.3,15,122.0,173.9,8.3,0
2.063,29.9,0,80.1,-5.46,138.4,50,201.7,1848,12.3,35.0,130.3,15,122.0,173.9,8.4,0
2.108,19.2,0,80.1,-5.81,138.4,50,201.7,1815,10.2,29.6,130.3,15,122.0,173.9,8.4,0
2.142,10.0,0,80.1,-6.14,138.4,50,201.7,1831,9.1,26.2,130.3,15,122.0,173.9,8.5,0
2.186,2.7,0,80.1,-6.60,138.4,100,201.7,1844,8.5,24.1,130.3,15,122.0,173.9,8.6,0
2.221,4.2,0,80.1,-7.28,138.4,100,201.7,1855,6.7,19.0,130.3,15,122.0,173.9,8.6,0
2.266,10.8,0,80.1,-7.77,138.4,100,201.7,1869,5.4,15.1,130.3,15,122.0,173.9,8.7,0
2.304,17.0,0,80.1,-8.24,138.4,100,201.7,1863,4.8,13.4,130.3,15,122.0,173.9,8.7,0
2.348,22.9,0,80.1,-8.65,138.0,100,201.7,1846,3.8,10.9,130.3,15,122.0,173.9,8.7,0
2.386,28.8,0,80.1,-8.70,138.0,100,201.7,1822,3.4,9.9,130.3,15,122.0,173.9,8.8,0
2.422,34.4,0,80.1,-8.84,138.0,100,201.7,1801,3.1,9.1,130.3,15,122.0,173.9,8.8,0
2.467,40.1,0,80.1,-8.92,138.0,100,201.7,1786,2.9,8.5,130.4,15,122.0,173.9,8.8,0
2.503,45.2,0,80.1,-8.98,138.0,100,201.7,1771,2.6,7.6,130.4,15,122.0,173.9,8.8,0
2.547,49.8,0,80.1,-9.03,138.0,100,201.7,1733,2.5,7.7,130.4,15,122.0,173.9,8.8,0
2.582,53.9,0,80.1,-9.06,138.0,100,201.7,1707,2.3,7.2,130.4,15,122.0,173.9,8.8,0
2.627,57.5,0,80.1,-9.06,138.0,100,201.7,1682,2.3,7.1,130.4,15,122.0,173.9,8.9,0
2.663,61.2,0,79.8,-9.07,138.0,100,201.7,1658,2.2,7.0,130.4,15,122.0,173.9,8.9,0
2.707,65.6,0,79.8,-9.09,138.0,100,201.7,1627,2.1,6.9,130.4,15,122.0,173.9,8.8,0
2.743,70.1,0,79.8,-9.13,137.8,100,201.7,1605,2.0,6.6,130.4,15,122.0,173.9,8.8,0
2.782,73.9,0,80.1,-9.11,137.8,100,201.7,1583,2.0,6.6,130.4,15,122.0,173.9,8.8,0
2.826,77.7,0,80.1,-9.09,137.8,100,201.7,1566,2.0,6.8,130.4,15,122.0,173.9,8.8,0
2.863,81.4,0,80.1,-9.07,137.8,100,201.7,1554,2.0,6.9,130.4,15,122.0,174.0,8.8,0
2.911,85.1,0,80.1,-9.08,137.8,100,201.7,1538,2.0,6.9,130.4,15,122.0,174.0,8.7,0
2.946,88.8,0,80.1,-9.08,137.5,100,201.7,1519,2.0,7.1,130.4,15,122.0,174.0,8.7,0
2.985,92.2,0,80.1,-9.06,137.5,100,201.7,1501,2.0,7.2,130.4,15,122.0,174.0,8.6,0
3.029,95.1,0,80.1,-9.04,137.5,100,201.7,1483,2.0,7.2,130.4,15,122.0,174.0,8.6,0
3.064,97.3,0,80.1,-9.03,137.5,100,201.7,1460,2.0,7.2,130.4,15,121.8,174.0,8.5,0
3.108,99.3,0,80.1,-9.00,137.5,100,201.7,1440,2.0,7.4,130.4,15,121.8,174.0,8.4,0
3.144,100.5,0,80.1,-8.98,137.5,100,201.7,1416,2.0,7.5,130.4,15,121.8,174.0,8.3,0
3.189,101.4,0,80.1,-8.96,137.5,100,201.7,1393,2.0,7.4,130.4,15,121.8,174.0,8.3,0
3.223,101.9,0,80.1,-8.93,137.5,100,201.7,1379,2.0,7.8,130.4,15,121.8,174.0,8.2,0
3.268,102.4,0,80.1,-8.94,137.3,100,201.6,1355,2.0,7.7,130.4,15,121.8,174.0,8.1,0
3.303,103.0,0,80.1,-8.92,137.3,100,201.6,1328,1.9,7.7,130.4,15,121.8,174.0,8.0,0
3.346,103.6,0,80.1,-8.91,137.3,100,201.6,1309,1.9,7.7,130.4,15,121.8,174.0,7.9,0
3.392,104.8,0,80.1,-8.91,137.3,100,201.6,1289,1.9,7.8,130.4,15,121.8,174.0,7.8,0
3.428,106.6,0,80.1,-8.89,137.3,100,201.6,1283,1.9,7.7,130.4,15,121.8,174.0,7.8,0
3.462,108.7,0,80.1,-8.89,137.3,100,201.6,1262,1.9,7.7,130.4,15,121.8,174.0,7.6,0
3.506,110.4,0,80.1,-8.87,137.3,100,201.6,1244,1.9,7.9,130.4,15,121.8,174.0,7.5,0
3.542,111.4,0,80.1,-8.84,137.3,100,201.6,1235,1.9,8.0,130.4,15,121.8,174.0,7.5,0
3.586,111.8,0,80.1,-8.84,137.3,100,201.6,1215,1.8,8.0,130.4,15,121.8,174.0,7.3,0
3.630,111.7,0,80.1,-8.83,137.3,100,201.6,1205,1.9,8.1,130.4,15,121.8,174.0,7.2,0
3.663,111.0,0,80.1,-8.80,136.9,100,201.6,1183,1.8,8.2,130.4,15,121.8,174.0,7.1,0
3.707,109.5,0,80.1,-8.79,136.9,100,201.6,1170,1.9,8.3,130.4,15,121.8,174.0,6.9,0
3.743,107.1,0,80.1,-8.77,136.9,100,201.6,1165,1.9,8.4,130.4,15,121.8,174.0,6.8,0
3.788,103.0,0,79.8,-8.75,136.9,100,201.6,1154,1.9,8.6,130.4,15,121.8,174.0,6.7,0
3.822,97.7,0,79.8,-8.71,136.9,100,201.6,1151,1.9,8.9,130.4,15,121.8,174.0,6.5,0
3.866,91.3,0,80.1,-8.70,136.9,100,201.4,1137,1.9,9.0,130.4,15,121.5,174.0,6.4,0
3.905,84.0,0,80.1,-8.66,136.9,100,201.4,1128,2.0,9.3,130.4,15,121.5,174.0,6.2,0
3.949,76.5,0,80.1,-8.64,136.9,100,201.4,1114,2.0,9.4,130.4,15,121.5,174.0,6.1,0
3.986,68.5,0,80.1,-8.60,136.9,100,201.4,1108,2.0,9.7,130.4,15,121.5,174.0,6.0,0
4.022,60.5,0,80.1,-8.53,136.9,100,201.4,1094,2.1,10.3,130.4,15,121.5,174.0,5.8,0
4.067,52.2,0,80.1,-8.53,136.8,100,201.4,1085,2.1,10.3,130.4,15,121.5,174.0,5.6,0
4.105,43.8,0,80.1,-8.47,136.8,100,201.4,1080,2.2,10.7,130.4,15,121.5,174.0,5.4,0
4.150,35.4,0,80.1,-8.43,136.8,100,201.4,1064,2.2,10.8,130.4,15,121.5,174.0,5.3,0
4.185,26.7,0,80.1,-8.33,136.8,100,201.4,1064,2.3,11.4,130.4,15,121.5,174.0,5.1,0
4.230,18.1,0,80.1,-8.25,136.8,100,201.4,1071,2.5,12.5,130.4,15,121.5,174.0,4.9,0
4.267,10.4,0,80.1,-8.16,136.8,100,201.4,1078,2.7,13.0,130.4,15,121.5,174.0,4.7,0
4.301,4.8,0,80.1,-8.16,136.8,100,201.4,1081,2.8,13.4,130.4,15,121.5,174.0,4.5,0
4.346,2.6,0,80.1,-8.10,136.8,100,201.4,1076,2.8,13.6,130.4,15,121.5,174.0,4.4,0
4.382,3.5,0,80.1,-8.12,136.8,100,201.4,1075,2.8,13.5,130.4,15,121.5,174.1,4.2,0
4.421,5.3,0,80.1,-8.12,136.8,100,201.4,1069,2.8,13.6,130.4,15,121.5,174.1,3.9,0
4.465,5.9,0,80.1,-8.15,136.8,100,201.4,1064,2.7,13.5,130.4,15,121.5,174.1,3.8,0
4.502,5.1,0,80.1,-8.13,136.8,100,201.4,1065,2.7,13.5,130.4,15,121.5,174.1,3.6,0
4.547,3.6,0,80.1,-8.16,136.4,100,201.2,1061,2.7,13.5,130.4,15,121.5,174.1,3.3,0
4.591,2.1,0,80.1,-8.18,136.4,100,201.2,1054,2.7,13.4,130.4,15,121.5,174.1,3.1,0
4.625,1.0,0,80.1,-8.19,136.4,100,201.2,1045,2.6,13.2,130.4,15,121.5,174.1,3.0,0
4.670,0.4,0,80.1,-8.21,136.4,100,201.2,1041,2.6,13.2,130.4,15,121.5,174.1,2.6,0
4.704,0.4,0,80.1,-8.19,136.4,100,201.2,1029,2.6,13.3,130.4,15,121.5,174.1,2.5,0
4.749,0.5,0,80.1,-8.23,136.4,100,201.2,1023,2.5,13.0,130.4,15,121.5,174.1,2.2,0
4.784,0.2,0,80.1,-8.24,136.4,100,201.2,1021,2.5,12.8,130.4,15,121.5,174.1,2.0,0
4.829,0.0,0,80.1,-8.26,136.4,100,201.2,1018,2.5,12.7,130.4,15,121.5,174.1,1.9,0
4.864,0.1,0,80.1,-8.26,136.4,100,201.2,1012,2.4,12.7,130.4,15,121.5,174.1,1.6,0
4.908,0.5,0,80.1,-8.25,136.4,100,201.2,1009,2.4,12.7,130.4,15,121.5,174.1,1.4,0
4.943,0.8,0,80.1,-8.25,136.4,100,201.2,999,2.4,12.8,130.4,15,121.5,174.1,1.3,0
4.987,0.9,0,80.1,-8.25,136.2,100,201.2,989,2.4,12.7,130.4,15,121.5,174.1,1.0,0
5.026,0.9,0,80.1,-8.25,136.2,100,201.2,983,2.4,12.6,130.4,15,121.5,174.1,0.9,0
5.063,0.9,0,80.1,-8.25,136.2,100,201.0,975,2.3,12.6,130.4,15,121.5,174.1,0.8,0
5.106,0.8,0,80.1,-8.23,136.2,100,201.0,969,2.4,12.8,130.4,15,121.5,174.1,0.7,0
5.141,0.8,0,80.1,-8.24,136.2,100,201.0,966,2.3,12.8,130.4,15,121.5,174.1,0.4,0
5.186,0.5,0,80.1,-8.22,136.2,100,201.0,965,2.3,12.8,130.4,15,121.5,174.1,0.2,0
5.222,0.4,0,80.1,-8.19,136.2,100,201.0,961,2.4,13.0,130.4,15,121.5,174.1,0.1,0
5.266,0.4,0,80.1,-8.15,136.2,100,201.0,962,2.4,13.1,130.4,15,121.5,174.1,0.1,0
5.312,0.4,0,80.1,-8.14,136.2,100,201.0,958,2.4,13.3,130.4,15,121.5,174.1,0.0,0
5.347,0.4,0,80.1,-8.13,136.2,100,201.0,953,2.4,13.4,130.4,15,121.5,174.1,0.0,0
5.383,0.4,0,80.1,-8.13,136.2,100,201.0,950,2.4,13.3,130.4,15,121.5,174.1,0.0,0
5.427,0.4,0,80.1,-8.13,136.2,100,201.0,945,2.4,13.4,130.4,15,121.5,174.1,0.0,0
5.463,0.4,0,80.1,-8.10,136.2,100,200.8,950,2.5,13.6,130.4,15,121.5,174.1,0.0,0
5.502,0.4,0,80.1,-8.09,136.2,100,200.8,955,2.5,13.6,130.4,15,121.5,174.1,0.0,0
5.547,0.4,6,80.1,-8.05,136.2,100,200.8,955,2.5,13.7,130.4,15,121.5,174.1,0.0,0
5.582,0.4,65,80.1,-7.96,135.9,100,200.8,960,2.5,13.7,130.5,15,121.5,174.1,0.0,0
5.621,0.4,98,80.1,-6.07,135.9,100,200.8,972,11.1,59.8,130.5,15,121.5,174.1,0.0,0
5.667,0.4,100,80.1,-0.84,135.9,100,200.8,979,16.8,90.4,130.5,15,121.5,174.1,0.0,0
5.702,0.4,100,80.1,-0.05,135.9,100,200.8,1019,19.0,98.0,130.5,15,121.5,174.1,0.0,0
5.747,0.4,100,80.1,-0.10,135.9,100,200.8,1166,21.6,97.1,130.5,15,121.5,174.1,0.0,0
5.793,0.4,100,80.1,-0.10,135.9,100,200.8,1337,24.8,97.4,130.5,15,121.5,174.1,0.0,0
5.826,0.4,100,80.1,-0.12,135.9,100,200.8,1491,28.4,100.0,130.5,15,121.5,174.1,0.0,0
5.862,0.4,100,80.1,-0.26,135.9,100,200.8,1637,31.0,99.5,130.5,15,121.8,174.1,0.0,0
5.905,0.4,100,80.1,-0.14,135.9,100,200.8,1775,33.1,97.9,130.5,15,121.8,174.1,0.0,0
5.943,0.4,100,80.1,-0.03,135.9,100,200.8,1970,38.2,101.9,130.5,15,121.8,174.1,0.0,0
5.987,0.4,100,80.1,0.06,135.9,100,200.8,2145,39.5,96.8,130.5,15,121.8,174.1,0.0,0
6.032,0.4,100,80.1,0.15,135.9,100,200.8,2292,42.3,96.8,130.5,15,121.8,174.1,0.0,0
6.067,0.4,100,80.3,0.28,135.7,100,200.8,2446,46.4,99.6,130.5,15,121.8,174.1,0.0,0
6.105,0.4,100,80.3,0.40,135.7,100,200.8,2588,48.0,97.5,130.5,15,121.8,174.1,0.0,0
6.150,0.4,100,80.3,0.81,135.7,100,200.8,2688,51.6,100.8,130.5,15,121.8,174.1,0.0,0
6.185,0.4,100,80.1,0.95,135.7,100,200.8,2664,51.4,101.3,130.5,15,121.8,174.1,0.0,0
6.222,0.4,100,80.1,1.07,135.7,100,200.8,2639,46.9,93.4,130.5,15,121.8,174.1,0.0,0
6.266,0.4,100,80.1,1.06,135.7,100,200.8,2607,45.4,91.5,130.5,15,121.8,174.2,0.0,0
6.305,0.4,100,80.1,1.09,135.7,100,200.8,2569,47.3,96.6,130.5,15,121.8,174.2,0.0,0
6.350,0.4,100,80.1,1.09,135.7,100,200.7,2541,50.5,104.3,130.5,15,121.8,174.2,0.0,0
6.383,0.4,100,80.1,1.11,135.7,100,200.7,2509,51.2,107.2,130.5,15,121.8,174.2,0.0,0
6.422,0.4,100,80.1,1.13,135.7,100,200.7,2468,50.8,108.1,130.5,15,121.8,174.2,0.0,0
6.466,0.4,100,80.1,1.11,135.7,100,200.7,2633,53.9,107.5,130.5,15,122.0,174.2,0.0,0
6.504,0.4,100,80.1,1.51,135.7,100,200.7,2703,57.8,112.3,130.5,15,122.0,174.2,0.0,0
6.549,0.3,100,80.1,1.80,135.7,100,200.7,2700,59.9,116.5,130.5,15,122.0,174.2,0.0,0
6.582,0.2,100,80.1,1.79,135.7,50,200.7,2656,57.0,112.8,130.5,15,122.0,174.2,0.0,0
6.627,0.1,100,80.1,1.73,135.7,50,200.7,2632,55.6,110.9,130.5,15,122.0,174.2,0.0,0
6.663,0.4,100,80.1,1.73,135.7,0,200.7,2462,52.4,111.8,130.5,15,122.0,174.2,0.0,0
6.707,0.5,100,80.1,1.86,135.7,0,200.7,1912,41.4,113.7,130.5,15,122.0,174.2,3.5,0
6.752,1.0,100,80.1,1.76,135.7,0,200.7,1793,39.6,115.9,130.5,15,122.0,174.2,8.3,0
6.789,1.6,100,80.1,1.99,135.7,0,200.7,1866,40.1,113.0,130.5,15,122.3,174.2,8.0,0
6.823,1.9,100,80.1,2.26,135.7,0,200.7,1614,39.7,129.4,130.5,15,122.3,174.2,11.1,0
6.867,2.0,100,80.1,2.34,135.7,0,200.7,1793,43.3,126.9,130.5,15,122.3,174.2,9.2,0
6.902,2.4,100,80.1,2.65,135.7,0,200.7,1556,40.8,137.5,130.5,15,122.3,174.2,7.5,0
6.946,2.7,100,80.1,2.78,135.7,0,200.7,1704,43.9,135.3,130.5,15,122.3,174.2,9.4,0
6.991,2.8,100,80.1,2.99,135.7,0,200.7,1527,39.2,134.8,130.5,15,122.3,174.2,9.2,0
7.025,2.9,100,80.1,3.22,135.7,0,200.7,1609,42.1,137.6,130.5,1,122.3,174.2,10.4,0
7.062,3.2,100,80.1,3.33,135.7,0,200.7,1590,42.3,139.8,130.5,1,122.6,174.2,8.2,0
7.107,3.6,100,80.1,3.52,135.7,0,200.7,1505,41.6,145.2,130.5,1,122.6,174.2,9.0,0
7.152,4.2,100,80.1,3.77,135.7,0,200.7,1477,41.9,148.9,130.5,1,122.8,174.2,8.4,0
7.186,4.9,100,80.1,3.93,135.7,0,200.7,1387,40.4,153.1,130.5,1,122.8,174.2,8.5,0
7.230,5.3,100,80.1,4.08,135.7,0,200.7,1401,41.8,156.9,130.5,1,122.8,174.2,8.1,0
7.265,5.3,100,80.1,4.24,135.7,0,200.7,1390,41.9,158.1,130.5,1,122.8,174.3,7.9,0
7.308,5.0,100,80.1,4.34,135.7,0,200.7,1354,40.7,157.7,130.5,1,122.8,174.3,7.7,0
7.343,4.6,100,80.1,4.44,135.7,0,200.7,1320,39.5,157.2,130.5,1,122.8,174.3,7.7,0
7.387,4.2,100,80.1,4.50,135.7,0,200.7,1349,40.3,157.0,130.5,1,123.1,174.3,7.7,0
7.422,4.2,100,80.1,4.63,135.7,0,200.7,1413,42.2,157.0,130.5,1,123.1,174.3,7.9,0
7.467,4.2,100,80.1,4.70,135.7,0,200.7,1492,44.4,156.4,130.5,1,123.1,174.3,8.1,0
7.502,4.4,100,80.1,4.84,135.7,0,200.7,1553,46.1,155.8,130.5,1,123.1,174.3,8.3,0
7.547,4.6,100,80.1,5.16,135.7,0,200.7,1655,49.9,158.4,130.6,1,123.4,174.3,8.6,0
7.593,5.3,100,80.1,5.47,135.7,0,200.7,1732,52.6,159.5,130.6,1,123.4,174.3,8.9,0
7.629,5.6,100,80.1,5.83,135.7,0,200.7,1788,55.4,162.6,130.6,1,123.4,174.3,9.1,0
7.663,5.6,100,80.1,6.10,135.7,0,200.7,1847,58.3,165.7,130.6,1,123.4,174.3,9.6,0
7.707,5.6,100,80.1,6.42,135.7,0,200.7,1891,60.2,167.1,130.6,1,123.4,174.3,9.8,0
7.752,5.5,100,80.1,6.82,135.7,0,200.7,1976,64.2,170.6,130.6,1,123.6,174.3,10.1,0
7.786,5.5,100,80.1,7.12,135.7,0,200.7,2021,66.8,173.7,130.6,1,123.6,174.3,10.7,0
7.830,5.6,100,80.1,7.49,135.7,0,200.7,2087,69.3,174.5,130.6,1,123.6,174.3,11.0,0
7.865,5.7,100,80.1,8.04,135.7,0,200.7,2186,73.2,175.8,130.6,1,123.6,174.3,11.2,0
7.902,5.4,100,80.1,8.46,135.7,0,200.7,2241,75.6,177.3,130.6,1,123.6,174.3,11.8,0
7.946,4.6,100,80.1,9.24,135.7,0,200.7,2309,78.8,179.2,130.6,1,123.6,174.3,12.1,0
7.983,4.6,100,80.1,10.09,135.9,0,200.7,2393,80.9,177.5,130.6,1,123.9,174.3,12.4,0
8.022,5.0,100,80.1,10.68,135.9,0,200.7,2471,85.7,182.0,130.6,1,123.9,174.3,13.1,0
8.068,5.6,100,80.1,11.71,135.9,0,200.7,2609,89.2,179.6,130.6,1,124.2,174.3,13.5,0
8.102,6.6,100,80.1,12.88,135.9,0,200.7,2690,94.8,185.1,130.6,1,124.2,174.3,13.8,0
8.157,7.1,100,80.1,13.56,136.2,0,200.7,2772,98.2,186.2,130.6,1,124.4,174.4,14.5,0
8.185,6.8,100,80.3,14.76,136.2,0,200.7,2916,104.3,187.9,130.6,1,124.4,174.4,15.0,0
8.228,5.9,100,80.3,15.93,136.2,0,200.7,3038,111.0,191.9,130.6,1,124.4,174.4,15.5,0
8.264,3.9,100,80.3,16.63,136.2,0,200.7,3154,120.2,200.2,130.6,1,124.7,174.4,16.3,0
8.308,1.7,100,80.1,17.33,136.2,0,200.7,3275,125.6,201.4,130.6,1,124.7,174.4,16.8,0
8.343,0.3,100,80.1,17.89,136.4,0,200.7,3414,128.8,198.1,130.7,1,125.0,174.4,17.5,0
8.382,1.4,100,80.1,18.03,136.4,0,200.5,3569,134.1,197.4,130.7,1,125.0,174.4,18.3,0
8.430,1.2,100,80.1,18.43,136.4,0,200.5,3736,136.4,191.8,130.7,1,125.0,174.4,19.3,0
8.466,0.8,100,80.1,18.41,136.8,0,200.5,3878,135.9,184.0,130.7,1,125.2,174.4,19.7,0
8.506,0.4,100,80.1,18.42,136.8,0,200.5,4016,135.6,177.4,130.7,1,125.2,174.4,21.0,0
8.551,0.4,100,80.1,18.27,136.8,0,200.5,4129,137.6,175.0,130.7,1,125.2,174.4,21.5,0
8.585,0.4,100,80.3,18.19,137.3,0,200.5,4262,144.1,177.5,130.7,1,125.8,174.4,22.1,0
8.625,0.5,100,80.3,18.10,137.3,0,200.5,4368,146.0,175.5,130.7,1,125.8,174.4,23.2,0
8.669,0.4,100,80.1,18.00,137.5,0,200.5,4511,150.3,175.0,130.7,1,126.0,174.4,23.7,0
8.703,0.2,100,80.1,17.93,137.5,0,200.5,4638,153.4,173.7,130.7,1,126.0,174.4,24.2,0
8.746,1.3,98,80.1,17.84,138.0,0,200.5,4776,159.4,175.2,130.7,1,126.3,174.4,25.3,0
8.786,1.7,86,80.1,17.76,138.0,0,200.5,4873,161.4,173.9,130.8,1,126.3,174.5,26.2,0
8.825,1.4,46,80.1,17.76,138.0,0,200.5,4960,163.6,173.2,130.8,1,126.3,174.5,26.5,0
8.871,0.9,4,80.1,17.56,138.4,0,200.5,5029,161.6,168.8,130.8,1,126.6,174.5,27.0,0
8.910,0.2,0,80.1,16.56,138.4,0,200.5,5137,165.2,168.9,130.8,1,126.6,174.5,27.7,0
8.944,0.3,0,80.1,10.00,138.4,25,200.5,5053,138.9,144.4,130.8,1,126.6,174.5,27.9,0
