Time (sec),(TC) Steering Wheel Angle (degrees),Accel. Pedal Pos. (%),Ambient Air Temp. (F),Boost Pressure (psi),Charge Air Temp. (F),Clutch Pedal Pos. (%),Coolant Temp. (F),Engine RPM (RPM),Est. Horsepower (hp),Estimated Torque (ft-lb),Fuel Rail Temp. (F),Gear Current (Gear),Intake Air Temp. (F),Oil Temperature (F),Vehicle Speed (mph),"AP Info:[AP3-FOR-001 v1.7.5.0-25364][USDM 2013-2014 Focus ST (50S)][Reflash: Stage1 91 OCT or 95 RON v506.ptm]"
2.947,78.7,0,101.5,12.62,125.1,0,190.6,4851,149.3,161.7,179.2,1,168.5,186.3,26.7,0
2.982,80.3,0,101.5,6.95,125.6,0,190.6,4775,97.8,107.6,179.2,1,168.5,186.4,27.0,0
3.027,81.1,10,101.5,-1.42,125.6,0,190.6,4658,58.0,65.4,179.2,1,168.5,186.4,26.6,0
3.064,83.9,28,101.5,-5.32,126.1,0,190.6,4419,20.6,24.5,179.2,1,168.5,186.4,25.8,0
3.103,87.0,36,101.5,-3.92,126.1,0,190.6,4304,45.8,55.8,179.2,1,168.5,186.4,25.8,0
3.147,91.4,32,101.5,2.11,126.7,0,190.6,4079,72.4,93.2,179.2,1,168.5,186.4,24.5,0
3.186,97.6,8,101.2,3.31,126.7,0,190.6,4077,93.8,120.8,179.2,1,168.5,186.4,24.3,0
3.222,104.1,0,101.2,-0.08,126.7,0,190.6,3842,54.3,74.3,179.2,1,168.5,186.4,22.1,0
3.265,109.7,0,101.5,-5.37,127.0,0,190.6,3684,22.5,32.0,179.2,1,169.0,186.4,22.8,0
3.303,113.2,0,101.5,-7.79,127.0,0,190.6,3416,6.9,10.5,179.2,1,169.0,186.4,21.6,0
3.342,114.1,14,101.5,-8.52,127.2,0,190.6,3129,4.2,7.0,179.2,1,168.5,186.4,21.2,0
3.390,113.6,24,101.5,-8.88,127.2,0,190.6,3028,3.8,6.6,179.2,1,168.5,186.4,19.9,0
3.424,113.1,42,101.5,-5.17,127.2,0,190.6,2836,13.1,24.3,179.2,1,168.5,186.4,18.4,0
3.469,110.7,49,101.2,-0.49,127.6,0,190.6,2494,44.0,92.6,179.2,1,168.5,186.4,16.3,0
3.507,107.3,56,101.2,3.50,127.6,0,190.6,2449,61.5,131.9,179.2,1,168.5,186.4,16.0,0
3.542,107.3,71,101.2,4.20,127.2,0,190.6,2452,62.2,133.2,179.2,1,168.5,186.4,15.1,0
3.582,107.8,80,101.2,4.27,127.2,0,190.6,2495,63.3,133.2,179.2,1,168.5,186.5,14.0,0
3.631,111.2,81,101.2,4.71,127.2,0,190.6,2495,66.6,140.1,179.2,1,168.5,186.5,13.9,0
3.665,114.9,82,101.5,5.07,127.2,0,190.6,2509,66.8,139.8,179.2,1,169.0,186.5,13.9,0
3.710,118.1,82,101.5,5.33,127.2,0,190.6,2551,69.3,142.8,179.2,1,169.0,186.5,14.0,0
3.746,121.0,82,101.5,5.82,127.2,0,190.6,2610,72.1,145.2,179.2,1,168.5,186.5,14.2,0
3.789,126.3,85,101.2,6.57,127.2,0,190.6,2713,76.6,148.3,179.2,1,168.5,186.5,14.3,0
3.825,134.7,88,101.2,7.17,127.2,0,190.6,2772,80.7,152.9,179.2,1,168.5,186.5,14.7,0
3.869,144.8,90,101.2,8.07,127.2,0,190.6,2842,84.3,155.7,179.2,1,168.5,186.5,15.0,0
3.905,152.2,90,101.2,9.20,127.2,0,190.6,2883,87.7,159.8,179.2,1,168.5,186.5,15.3,0
3.949,154.0,88,101.2,9.92,127.2,0,190.6,2971,92.0,162.6,179.2,1,169.0,186.5,15.8,0
3.984,152.0,88,101.2,11.15,127.2,0,190.6,3043,96.1,165.9,179.2,1,169.0,186.5,16.1,0
4.028,150.5,88,101.2,12.45,127.2,0,190.6,3069,102.7,175.8,179.2,1,169.0,186.5,16.3,0
4.063,149.7,88,101.2,13.27,127.6,0,190.6,3204,113.5,186.1,179.2,1,169.0,186.5,16.9,0
4.104,148.1,86,101.2,14.67,127.6,0,190.6,3285,118.9,190.1,179.2,1,169.0,186.5,17.2,0
4.148,145.2,84,101.2,15.92,127.6,0,190.6,3403,126.2,194.7,179.2,1,169.0,186.5,17.6,0
4.184,141.0,84,101.5,16.63,127.8,0,190.6,3514,131.9,197.1,179.2,1,169.0,186.6,18.0,0
4.227,136.3,84,101.5,17.44,127.8,0,190.6,3590,133.3,195.0,179.2,1,169.0,186.6,18.6,0
4.262,132.3,88,101.2,17.90,128.1,0,190.6,3691,134.6,191.5,179.2,1,168.5,186.6,19.2,0
4.302,128.8,93,101.2,18.13,128.1,0,190.6,3827,135.5,185.9,179.2,1,168.5,186.6,20.2,0
4.346,125.7,97,101.2,18.24,128.7,0,190.6,4036,141.6,184.2,179.2,1,169.0,186.6,20.9,0
4.384,123.5,100,101.2,18.26,128.7,0,190.6,4155,140.2,177.2,179.2,1,169.0,186.6,21.4,0
4.428,121.3,100,101.2,18.30,128.7,0,190.6,4230,144.1,178.9,179.2,1,169.0,186.6,21.9,0
4.463,117.3,100,101.2,18.13,129.2,0,190.6,4357,146.6,176.7,179.2,1,169.0,186.6,23.0,0
4.502,111.7,100,101.2,17.80,129.2,0,190.6,4532,145.9,169.1,179.2,1,169.0,186.6,23.8,0
4.547,104.6,100,101.2,17.70,129.7,0,190.6,4632,150.1,170.2,179.2,1,169.0,186.6,24.0,0
4.586,98.3,100,101.2,17.46,129.7,0,190.6,4689,152.9,171.2,179.2,1,169.0,186.6,24.8,0
4.630,92.1,100,101.2,17.29,129.7,0,190.6,4743,153.7,170.2,179.2,1,169.0,186.6,25.4,0
4.665,84.6,100,101.5,17.04,129.9,0,190.6,4892,156.7,168.3,179.2,1,169.0,186.7,26.1,0
4.707,76.6,100,101.5,16.69,129.9,0,190.6,4979,158.5,167.2,179.2,1,169.0,186.7,26.5,0
4.744,69.4,90,101.5,16.47,129.9,0,190.6,4985,157.7,166.1,179.3,1,169.0,186.7,26.6,0
4.788,61.6,65,101.2,16.31,131.0,0,190.6,5065,163.8,169.9,179.3,1,169.0,186.7,28.0,0
4.828,51.5,44,101.2,15.95,131.0,0,190.6,5231,166.3,167.0,179.3,1,169.0,186.7,28.5,0
4.863,44.2,6,101.5,15.34,131.5,0,190.6,5225,162.4,163.2,179.3,1,169.0,186.7,27.8,0
4.906,36.0,0,101.5,14.26,131.5,0,190.6,5066,152.3,157.8,179.3,1,169.0,186.7,29.4,0
4.950,29.1,0,101.5,3.54,132.1,25,190.6,4978,99.0,104.4,179.3,1,169.0,186.7,28.8,0
4.989,24.7,0,101.2,-4.33,132.1,50,190.6,4724,31.2,34.7,179.3,15,169.0,186.7,28.2,0
5.025,21.5,0,101.2,-6.22,132.1,50,190.6,4530,5.2,6.0,179.3,15,169.0,186.7,26.9,0
5.069,17.9,0,101.5,-6.37,133.0,50,190.6,4541,12.3,14.2,179.3,15,168.5,186.8,26.0,0
5.103,14.5,0,101.5,-7.12,133.0,100,190.6,4570,8.7,10.0,179.3,15,168.5,186.8,25.7,0
5.146,10.0,0,101.5,-8.04,133.5,100,190.6,4575,1.8,2.1,179.3,15,168.5,186.8,25.3,0
5.185,3.3,0,101.2,-8.78,133.5,100,190.6,4538,0.3,0.3,179.3,15,168.5,186.8,25.2,0
5.229,3.9,0,101.2,-8.90,133.5,100,190.6,4506,0.7,0.8,179.3,15,168.5,186.8,25.1,0
5.263,10.8,0,101.2,-8.82,134.1,100,190.6,4485,1.3,1.5,179.3,15,168.5,186.8,25.1,0
5.306,16.2,6,101.2,-8.67,134.1,100,190.6,4433,1.7,2.0,179.3,15,168.5,186.8,25.1,0
5.351,21.0,62,101.2,-7.69,134.1,100,190.6,4421,3.0,3.5,179.3,15,168.5,186.8,25.1,0
5.386,23.6,99,101.5,-0.14,134.2,50,190.6,4475,90.6,106.3,179.3,15,168.5,186.8,25.1,0
5.424,25.8,100,101.5,1.84,134.2,25,190.6,4521,100.1,116.2,179.3,15,168.5,186.8,25.1,0
5.468,28.5,100,101.2,2.95,134.2,0,190.8,4254,93.4,115.3,179.3,15,169.0,186.9,26.0,0
5.503,30.2,100,101.2,3.78,134.2,0,190.8,3707,87.8,124.4,179.3,15,169.0,186.9,27.3,0
5.543,35.7,100,101.2,5.12,134.2,0,190.8,3383,92.1,143.0,179.3,15,168.5,186.9,28.9,0
5.589,44.2,100,101.2,6.36,134.2,0,190.8,3303,96.3,153.2,179.3,15,168.5,186.9,30.2,0
5.623,51.7,100,101.2,7.15,134.2,0,190.8,3081,93.4,159.2,179.3,15,168.5,186.9,29.6,0
5.667,60.5,100,101.2,8.29,134.2,0,190.8,2953,90.9,161.7,179.3,15,168.5,186.9,29.1,0
5.702,69.2,100,101.2,9.20,134.2,0,190.8,2976,93.4,164.8,179.3,15,168.5,186.9,28.7,0
5.747,79.9,100,101.2,9.76,134.2,0,190.8,3091,98.2,166.8,179.3,15,169.0,186.9,28.3,0
5.791,88.1,100,101.2,10.80,134.2,0,190.8,3189,102.6,169.0,179.3,15,169.0,186.9,28.4,0
5.826,93.9,100,101.2,11.85,134.2,0,190.8,3229,107.9,175.5,179.3,2,169.0,186.9,28.6,0
5.864,97.2,100,101.2,12.56,134.6,0,190.8,3266,112.4,180.8,179.3,2,168.5,187.0,29.4,0
5.907,97.9,100,101.2,13.71,134.6,0,190.8,3279,113.8,182.3,179.3,2,168.5,187.0,29.6,0
5.942,97.5,100,101.2,14.89,134.8,0,190.8,3319,118.4,187.4,179.3,2,168.5,187.0,29.9,0
5.982,95.7,100,101.2,15.63,134.8,0,190.8,3357,122.2,191.2,179.3,2,168.5,187.0,30.2,0
6.026,95.0,100,101.2,16.78,134.8,0,190.8,3386,125.1,194.1,179.3,2,168.5,187.0,30.5,0
6.069,95.0,100,101.2,17.65,135.1,0,190.8,3414,126.3,194.3,179.3,2,168.5,187.0,30.8,0
6.103,97.1,100,101.2,18.22,135.1,0,190.8,3467,128.0,193.8,179.3,2,168.5,187.0,31.1,0
6.147,100.8,100,101.2,18.82,135.7,0,190.9,3474,127.8,193.2,179.3,2,168.5,187.0,31.3,0
6.191,104.5,100,101.2,19.27,135.7,0,190.9,3521,128.7,192.1,179.3,2,168.5,187.0,31.6,0
6.226,108.2,100,101.2,19.41,135.7,0,190.9,3599,129.5,189.0,179.3,2,168.5,187.0,32.2,0
6.269,111.1,100,101.2,19.57,136.2,0,190.9,3645,129.2,186.1,179.3,2,168.0,187.1,32.5,0
6.303,113.0,92,101.2,19.68,136.2,0,190.9,3693,129.0,183.4,179.3,2,168.0,187.1,32.9,0
6.347,113.2,80,101.2,19.75,136.8,0,190.9,3779,129.5,180.0,179.3,2,168.0,187.1,33.7,0
6.385,112.1,71,101.2,19.80,136.8,0,190.9,3851,131.3,179.0,179.3,2,168.0,187.1,34.2,0
6.430,110.8,56,101.2,19.90,136.8,0,190.9,3916,132.3,177.4,179.3,2,168.0,187.1,34.6,0
6.464,109.0,61,101.2,19.89,137.3,0,190.9,4007,135.2,177.2,179.3,2,168.0,187.1,35.9,0
6.503,107.3,86,101.2,19.65,137.3,0,190.9,4081,137.5,176.9,179.3,2,168.0,187.1,36.1,0
6.547,107.5,100,101.2,19.54,137.3,0,190.9,4076,138.1,178.0,179.3,2,167.5,187.1,36.5,0
6.583,106.8,100,101.2,19.45,138.0,0,191.1,4132,140.7,178.9,179.3,2,167.5,187.1,37.6,0
6.628,106.9,100,101.2,19.28,138.0,0,191.1,4216,143.1,178.3,179.3,2,167.5,187.1,37.8,0
6.663,107.5,100,101.2,19.09,138.6,0,191.1,4252,143.4,177.2,179.3,2,167.5,187.1,38.2,0
6.707,105.4,100,101.2,18.91,138.6,0,191.1,4370,146.6,176.1,179.3,2,167.5,187.1,39.3,0
6.751,104.2,100,101.2,18.63,139.5,0,191.1,4410,147.5,175.6,179.4,2,167.0,187.1,39.2,0
6.790,102.7,100,101.2,18.59,139.5,0,191.1,4279,144.3,177.1,179.4,2,167.0,187.2,39.4,0
6.823,97.0,100,101.2,18.57,139.5,0,191.1,4401,150.3,179.4,179.4,2,167.0,187.2,40.4,0
6.864,91.4,100,101.2,18.25,140.2,0,191.1,4554,152.8,176.1,179.4,2,166.6,187.2,40.6,0
6.903,85.6,100,101.2,17.92,140.2,0,191.1,4607,152.2,173.5,179.4,2,166.6,187.2,40.8,0
6.947,78.8,100,101.2,17.83,140.7,0,191.1,4590,152.2,174.1,179.4,2,166.6,187.2,41.7,0
6.987,72.7,100,101.2,17.63,140.7,0,191.1,4602,152.6,174.1,179.4,2,166.6,187.2,42.0,0
7.031,68.5,100,101.2,17.48,140.7,0,191.1,4648,154.3,174.4,179.4,2,166.6,187.2,42.3,0
7.065,67.5,100,101.2,17.32,141.3,0,191.3,4698,155.0,173.3,179.4,2,166.1,187.3,42.5,0
7.103,67.5,100,101.2,17.21,141.3,0,191.3,4694,154.8,173.3,179.4,2,166.1,187.3,42.7,0
7.147,69.9,100,101.2,17.19,141.3,0,191.3,4662,154.7,174.3,179.4,2,166.1,187.3,42.8,0
7.183,71.3,100,100.8,17.19,142.3,0,191.3,4658,155.1,174.9,179.4,2,165.6,187.3,43.1,0
7.231,70.5,100,100.8,17.13,142.3,0,191.3,4708,156.7,174.8,179.4,2,165.6,187.3,43.2,0
7.269,68.4,100,100.8,17.02,142.9,0,191.3,4741,157.4,174.4,179.4,2,165.6,187.3,43.2,0
7.306,64.9,100,100.8,17.02,142.9,0,191.3,4687,155.6,174.4,179.4,2,165.6,187.3,43.2,0
7.350,59.7,100,100.8,17.11,143.8,0,191.5,4667,155.1,174.6,179.4,2,165.1,187.3,43.3,0
7.385,52.2,100,100.8,17.06,143.8,0,191.5,4694,156.7,175.3,179.4,2,165.1,187.3,43.3,0
7.426,44.6,100,100.8,17.05,143.8,0,191.5,4720,157.9,175.7,179.4,2,165.1,187.3,43.2,0
7.470,40.2,100,100.8,17.03,144.5,0,191.5,4674,155.7,174.9,179.4,2,164.6,187.4,43.1,0
7.503,37.2,100,100.8,17.25,144.5,0,191.5,4562,154.0,177.3,179.4,2,164.6,187.4,42.8,0
7.548,33.2,100,100.8,17.34,145.0,0,191.5,4544,154.4,178.5,179.4,2,164.1,187.4,42.5,0
7.586,31.4,100,100.8,17.50,145.0,0,191.5,4532,154.0,178.4,179.4,2,164.1,187.4,42.1,0
7.623,29.7,100,100.8,17.63,145.0,0,191.5,4495,153.0,178.8,179.4,2,164.1,187.4,42.0,0
7.668,23.0,78,100.8,17.68,145.8,0,191.7,4535,154.5,178.9,179.4,2,163.7,187.4,42.1,0
7.711,15.2,26,100.8,17.74,145.8,0,191.7,4538,154.2,178.4,179.4,2,163.7,187.4,41.7,0
7.746,7.5,0,100.8,17.90,145.8,0,191.7,4539,152.7,176.6,179.4,2,163.2,187.4,41.8,0
7.789,1.1,0,100.8,15.90,146.7,0,191.7,4471,138.9,163.1,179.4,2,163.2,187.5,41.9,0
7.823,9.3,0,100.8,6.69,146.7,0,191.7,4428,114.9,136.3,179.4,2,163.2,187.5,41.9,0
7.868,18.2,0,100.8,-1.58,147.6,0,191.7,4419,55.5,65.9,179.4,2,162.7,187.5,41.8,0
7.911,27.1,0,100.8,-4.99,147.6,0,191.7,4415,18.2,21.6,179.4,2,162.7,187.5,41.5,0
7.946,34.5,0,100.8,-6.92,148.1,0,191.8,4411,7.6,9.1,179.4,2,162.2,187.5,41.1,0
7.990,41.6,0,100.8,-8.03,148.1,0,191.8,4368,2.6,3.1,179.4,2,162.2,187.5,40.7,0
8.025,47.4,0,100.8,-8.36,148.1,0,191.8,4293,1.3,1.5,179.4,2,162.2,187.5,40.2,0
8.068,50.7,0,100.8,-8.67,148.8,0,191.8,4234,1.6,2.0,179.4,2,161.7,187.6,40.0,0
8.103,53.0,0,100.8,-8.80,148.8,0,191.8,4189,1.4,1.8,179.4,2,161.7,187.6,39.7,0
8.147,55.2,0,100.8,-8.88,149.0,0,191.8,4142,0.9,1.2,179.4,2,161.7,187.6,39.0,0
8.186,58.6,0,100.8,-8.87,149.0,0,191.8,4105,0.9,1.2,179.4,2,161.7,187.6,38.7,0
8.229,63.3,0,100.8,-8.90,149.0,0,191.8,4073,0.3,0.4,179.4,2,161.7,187.6,38.4,0
8.263,68.7,0,100.5,-8.85,149.0,0,192.0,4055,0.8,1.0,179.4,2,161.7,187.6,37.9,0
8.303,73.2,0,100.5,-8.79,149.0,0,192.0,4031,1.1,1.5,179.4,2,161.7,187.6,37.6,0
8.348,75.0,0,100.5,-8.75,149.0,0,192.0,3960,1.6,2.2,179.4,2,161.7,187.6,37.2,0
8.385,71.6,0,100.8,-8.77,149.0,0,192.0,3870,1.9,2.6,179.4,2,161.7,187.6,36.5,0
8.429,63.0,0,100.8,-8.79,149.0,0,192.0,3847,1.7,2.3,179.4,2,161.7,187.6,36.3,0
8.464,51.4,0,100.8,-8.78,149.0,0,192.2,3823,2.0,2.7,179.4,2,161.2,187.7,36.0,0
8.507,39.2,0,100.8,-8.77,149.0,0,192.2,3809,2.0,2.7,179.4,2,161.2,187.7,35.7,0
8.551,29.2,0,100.8,-8.80,149.0,0,192.2,3806,1.7,2.4,179.4,2,161.2,187.7,35.6,0
8.586,19.7,0,100.5,-8.76,149.0,0,192.2,3797,1.9,2.6,179.4,2,161.2,187.7,35.5,0
8.630,7.1,0,100.5,-8.78,149.0,0,192.2,3799,1.9,2.6,179.4,2,161.2,187.7,35.2,0
8.666,8.4,0,100.5,-8.77,148.8,0,192.4,3800,1.8,2.5,179.4,2,161.2,187.7,35.1,0
8.710,23.6,0,100.5,-8.72,148.8,0,192.4,3786,2.1,3.0,179.4,2,161.2,187.7,34.9,0
8.744,36.9,0,100.5,-8.73,148.8,0,192.4,3779,2.2,3.1,179.4,2,161.2,187.7,34.5,0
8.788,49.5,0,100.5,-8.74,148.8,0,192.4,3710,2.4,3.4,179.4,2,161.2,187.7,34.4,0
8.823,61.8,0,100.5,-8.74,148.8,0,192.4,3635,2.6,3.8,179.4,2,161.2,187.7,34.2,0
8.868,77.1,0,100.5,-8.76,148.6,0,192.6,3586,2.9,4.2,179.4,2,160.8,187.7,33.9,0
8.911,90.9,0,100.5,-8.77,148.6,0,192.6,3583,3.0,4.4,179.4,2,160.8,187.7,33.8,0
8.947,100.0,0,100.5,-8.74,148.6,0,192.6,3560,3.1,4.6,179.4,2,160.8,187.7,33.7,0
8.983,103.8,24,100.5,-8.75,148.6,0,192.6,3564,3.0,4.4,179.4,2,160.8,187.8,33.5,0
