Time (sec),(TC) Steering Wheel Angle (degrees),Accel. Pedal Pos. (%),Ambient Air Temp. (F),Boost Pressure (psi),Charge Air Temp. (F),Clutch Pedal Pos. (%),Coolant Temp. (F),Engine RPM (RPM),Est. Horsepower (hp),Estimated Torque (ft-lb),Fuel Rail Temp. (F),Gear Current (Gear),Intake Air Temp. (F),Oil Temperature (F),Vehicle Speed (mph),"AP Info:[AP3-FOR-001 v1.7.5.0-25364][USDM 2013-2014 Focus ST (50S)][Reflash: Stage1 91 OCT or 95 RON v506.ptm]"
1.385,16.9,0,101.2,-8.61,135.7,100,193.1,890,1.6,9.7,189.3,15,175.7,192.8,0.0,0
1.419,16.9,0,101.2,-8.63,135.7,100,193.1,883,1.6,9.6,189.3,15,175.7,192.8,0.0,0
1.463,16.9,0,101.2,-8.62,135.7,100,193.1,879,1.6,9.6,189.3,15,175.7,192.8,0.0,0
1.500,16.9,0,101.2,-8.56,135.7,100,193.1,882,1.7,10.0,189.3,15,175.7,192.8,0.0,0
1.544,16.9,0,101.2,-8.52,135.7,100,193.1,887,1.7,10.1,189.3,15,175.7,192.8,0.0,0
1.579,16.9,0,101.2,-8.51,135.7,100,193.1,889,1.8,10.5,189.3,15,175.7,192.8,0.0,0
1.630,16.9,0,101.2,-8.48,135.7,100,193.1,896,1.8,10.8,189.3,15,175.7,192.8,0.0,0
1.664,16.9,0,101.2,-8.46,135.7,100,193.1,894,1.9,11.0,189.3,15,175.7,192.8,0.0,0
1.709,16.9,0,101.2,-8.44,135.7,100,193.1,896,1.9,11.2,189.3,15,175.7,192.8,0.0,0
1.743,16.9,0,101.2,-8.43,135.7,100,193.1,898,1.9,11.1,189.3,15,175.7,192.8,0.0,0
1.780,16.9,0,101.2,-8.44,135.7,100,193.1,898,1.9,11.2,189.3,15,175.7,192.8,0.0,0
1.824,16.9,0,101.2,-8.44,135.7,100,193.1,904,2.0,11.4,189.3,15,175.7,192.8,0.0,0
1.859,16.9,0,101.2,-8.42,135.7,100,193.1,906,2.0,11.4,189.3,15,175.7,192.8,0.0,0
1.903,16.9,0,101.2,-8.42,135.7,100,193.1,907,2.0,11.4,189.3,15,175.7,192.8,0.0,0
1.948,16.9,0,101.2,-8.40,135.7,100,193.1,907,2.0,11.4,189.3,15,175.7,192.8,0.0,0
1.981,16.9,0,101.2,-8.41,135.7,100,193.1,906,2.0,11.4,189.3,15,175.7,192.8,0.0,0
2.027,16.9,0,101.2,-8.41,135.7,100,193.1,909,2.0,11.5,189.3,15,175.7,192.8,0.0,0
2.060,16.9,0,101.2,-8.38,135.7,100,193.1,912,2.0,11.7,189.3,15,175.7,192.8,0.0,0
2.098,16.9,0,101.2,-8.35,135.7,100,193.1,913,2.1,11.9,189.3,15,175.7,192.8,0.0,0
2.142,16.9,0,101.2,-8.35,135.7,100,193.1,917,2.1,11.9,189.3,15,175.7,192.8,0.0,0
2.186,17.8,0,101.2,-8.36,135.7,100,193.1,923,2.1,11.9,189.3,15,175.7,192.8,0.0,0
2.221,19.0,0,101.2,-8.36,135.7,100,193.1,923,2.1,11.9,189.3,15,175.7,192.8,0.0,0
2.266,18.7,0,101.2,-8.36,135.7,100,193.1,926,2.1,11.9,189.3,15,175.7,192.8,0.0,0
2.301,17.2,0,101.2,-8.35,135.7,100,193.1,926,2.1,11.9,189.3,15,175.7,192.8,0.0,0
2.338,15.9,0,101.2,-8.39,135.7,100,193.1,926,2.1,11.9,189.3,15,175.7,192.8,0.0,0
2.383,15.9,0,101.2,-8.42,135.7,100,193.1,921,2.0,11.6,189.3,15,175.7,192.8,0.0,0
2.427,16.8,0,101.2,-8.49,135.7,100,193.1,917,1.9,11.1,189.3,15,175.7,192.8,0.0,0
2.461,17.2,0,101.2,-8.59,135.7,100,193.1,912,1.8,10.5,189.3,15,175.7,192.8,0.0,0
2.506,17.0,0,101.2,-8.62,135.7,100,193.1,909,1.8,10.2,189.3,15,175.7,192.8,0.0,0
2.541,16.8,0,101.2,-8.64,135.7,100,193.1,902,1.7,9.7,189.3,15,175.7,192.8,0.0,0
2.585,16.9,0,101.2,-8.65,135.7,100,193.1,902,1.7,9.7,189.3,15,175.7,192.8,0.0,0
2.621,17.0,0,101.2,-8.65,135.7,100,193.1,900,1.6,9.6,189.3,15,175.7,192.8,0.0,0
2.667,17.4,0,101.2,-8.63,135.7,100,193.1,900,1.7,9.9,189.3,15,175.7,192.8,0.0,0
2.701,17.2,0,101.2,-8.60,135.7,100,193.1,898,1.7,9.8,189.3,15,175.7,192.8,0.0,0
2.745,17.1,0,101.2,-8.57,135.7,100,193.1,895,1.7,10.3,189.3,15,175.7,192.8,0.0,0
2.781,17.2,0,101.2,-8.55,135.7,100,193.1,895,1.8,10.3,189.3,15,175.7,192.8,0.0,0
2.818,17.1,0,101.2,-8.51,135.7,100,193.1,896,1.8,10.4,189.3,15,175.7,192.8,0.0,0
2.863,17.1,0,100.8,-8.50,135.7,100,193.1,895,1.8,10.8,189.3,15,175.7,192.8,0.0,0
2.910,17.1,0,100.8,-8.49,135.7,100,193.1,897,1.8,10.8,189.3,15,175.7,192.8,0.0,0
2.943,17.1,0,101.2,-8.46,135.7,100,193.1,894,1.9,11.1,189.3,15,175.7,192.8,0.0,0
2.979,17.1,0,101.2,-8.47,135.7,100,193.1,897,1.9,11.1,189.3,15,175.7,192.8,0.0,0
3.023,17.1,0,101.2,-8.45,135.7,100,193.1,897,1.9,11.2,189.3,15,175.7,192.8,0.0,0
3.069,17.1,0,100.8,-8.46,135.7,100,193.1,899,1.9,11.4,189.3,15,175.7,192.8,0.0,0
3.103,17.1,0,100.8,-8.44,135.7,100,193.1,902,1.9,11.3,189.3,15,175.7,192.8,0.0,0
3.148,17.1,0,100.8,-8.44,135.7,100,193.1,902,1.9,11.3,189.3,15,175.7,192.8,0.0,0
3.182,17.1,0,100.8,-8.42,135.7,100,193.1,903,2.0,11.5,189.3,15,175.7,192.8,0.0,0
3.219,17.1,0,100.8,-8.43,135.7,100,193.1,905,2.0,11.4,189.3,15,175.7,192.8,0.0,0
3.263,17.1,0,101.2,-8.47,135.7,100,193.1,908,2.0,11.4,189.3,15,175.7,192.8,0.0,0
3.299,17.1,0,101.2,-8.51,135.7,100,193.1,906,1.9,11.1,189.3,15,175.7,192.8,0.0,0
3.344,17.1,0,100.8,-8.61,135.7,100,193.1,900,1.7,9.7,189.3,15,175.7,192.8,0.0,0
3.388,17.1,0,100.8,-8.71,135.7,100,193.1,887,1.5,9.1,189.3,15,175.7,192.8,0.0,0
3.422,17.1,0,100.8,-8.74,135.7,100,193.1,886,1.5,8.8,189.3,15,175.7,192.8,0.0,0
3.459,17.1,0,100.8,-8.73,135.7,100,193.1,883,1.5,8.9,189.3,15,175.7,192.8,0.0,0
3.503,17.1,0,100.8,-8.70,135.7,100,193.1,886,1.5,9.0,189.3,15,175.7,192.8,0.0,0
3.539,17.1,0,100.8,-8.67,135.7,100,193.1,884,1.5,9.0,189.3,15,175.7,192.8,0.0,0
3.585,17.1,0,100.8,-8.66,135.7,100,193.1,881,1.6,9.4,189.3,15,175.7,192.8,0.0,0
3.620,17.1,0,100.8,-8.62,135.7,100,193.1,879,1.6,9.6,189.3,15,175.7,192.8,0.0,0
3.667,17.1,0,100.8,-8.60,135.7,100,193.1,876,1.6,9.7,189.3,15,175.7,192.8,0.0,0
3.711,17.1,0,100.8,-8.57,135.7,100,193.1,877,1.7,10.0,189.3,15,175.7,192.8,0.0,0
3.747,17.1,0,101.2,-8.54,135.7,100,193.1,876,1.7,10.0,189.3,15,175.7,192.8,0.0,0
3.780,17.1,0,101.2,-8.49,135.7,100,193.1,877,1.7,10.3,189.3,15,175.7,192.8,0.0,0
3.825,17.1,0,101.2,-8.48,135.7,100,193.1,878,1.8,10.9,189.3,15,175.7,192.8,0.0,0
3.859,17.1,0,100.8,-8.44,135.7,100,193.1,879,1.9,11.2,189.3,15,175.7,192.8,0.0,0
3.905,17.1,0,100.8,-8.42,135.7,100,193.1,884,1.9,11.4,189.3,15,175.7,192.8,0.0,0
3.940,17.1,0,100.8,-8.41,135.7,100,193.1,887,1.9,11.4,189.3,15,175.7,192.8,0.0,0
3.985,17.1,0,100.8,-8.40,135.7,100,193.1,890,1.9,11.4,189.3,15,175.7,192.8,0.0,0
4.021,17.1,0,100.8,-8.40,135.7,100,193.1,894,2.0,11.6,189.3,15,175.7,192.8,0.0,0
4.067,17.1,0,100.8,-8.40,135.7,100,193.1,896,2.0,11.6,189.3,15,175.7,192.8,0.0,0
4.111,16.9,0,100.8,-8.38,135.7,100,193.1,897,2.0,11.8,189.3,15,175.7,192.8,0.0,0
4.147,17.0,0,100.8,-8.40,135.7,100,193.1,903,2.0,11.6,189.3,15,175.7,192.8,0.0,0
4.180,16.6,0,100.8,-8.39,135.7,100,193.1,902,2.0,11.7,189.3,15,175.7,192.8,0.0,0
4.224,16.4,0,100.8,-8.40,135.7,100,193.1,907,2.0,11.7,189.3,15,175.7,192.8,0.0,0
4.260,17.1,0,100.8,-8.38,135.7,100,193.1,909,2.0,11.8,189.3,15,175.7,192.8,0.0,0
4.307,18.2,0,100.8,-8.37,135.7,100,193.1,912,2.1,11.9,189.3,15,175.7,192.8,0.0,0
4.341,17.1,0,100.8,-8.35,135.7,100,193.1,915,2.1,11.9,189.3,15,175.7,192.8,0.0,0
4.386,13.7,0,100.8,-8.36,135.7,100,193.1,917,2.1,11.9,189.3,15,175.7,192.8,0.0,0
4.420,9.3,2,100.8,-8.38,135.7,100,193.1,920,2.1,11.9,189.3,15,175.7,192.8,0.0,0
4.465,4.9,26,100.8,-8.41,135.7,100,193.1,917,2.0,11.7,189.3,15,175.7,192.8,0.0,0
4.500,1.4,68,100.8,-7.12,135.7,100,193.1,915,2.4,13.6,189.3,15,175.7,192.8,0.0,0
4.545,0.7,96,100.8,-2.66,135.7,100,193.1,923,7.1,40.2,189.3,15,175.7,192.8,0.0,0
4.583,1.1,100,100.8,-0.40,135.7,100,193.1,969,15.7,85.2,189.3,15,175.7,192.8,0.0,0
4.618,0.1,100,100.8,-0.22,135.7,100,193.1,1034,19.8,100.4,189.3,15,175.7,192.8,0.0,0
4.663,2.0,100,100.8,-0.24,135.7,100,193.1,1199,22.3,97.7,189.3,15,175.7,192.8,0.0,0
4.709,4.6,100,100.8,-0.31,135.7,100,193.1,1287,24.0,97.7,189.3,15,175.7,192.8,0.0,0
4.742,5.3,100,100.8,-0.33,135.7,100,193.1,1442,27.5,100.0,189.3,15,175.7,192.8,0.0,0
4.787,6.6,100,100.8,-0.33,135.7,100,193.1,1595,30.5,100.5,189.3,15,175.7,192.8,0.0,0
4.822,7.5,100,100.8,-0.36,135.7,100,193.1,1813,34.5,100.0,189.3,15,175.7,192.8,0.0,0
4.859,7.8,100,100.8,-0.23,135.7,100,193.1,1948,37.0,99.7,189.3,15,175.7,192.8,0.0,0
4.903,7.5,100,100.8,-0.21,135.7,100,193.1,2127,38.9,96.0,189.3,15,175.7,192.8,0.0,0
4.948,6.9,100,100.8,-0.18,135.7,100,193.1,2284,40.9,94.0,189.3,15,175.7,192.8,0.0,0
4.982,5.9,100,100.8,-0.05,135.7,100,193.1,2486,44.6,94.3,189.3,15,175.7,192.8,0.0,0
5.028,4.5,100,100.8,0.03,135.3,100,193.1,2620,47.0,94.1,189.3,15,175.7,192.8,0.0,0
5.067,2.9,100,100.8,0.37,135.3,100,193.1,2643,49.0,97.3,189.3,15,175.7,192.8,0.0,0
5.101,1.4,100,100.8,0.53,135.3,100,193.1,2598,48.3,97.7,189.3,15,175.7,192.8,0.0,0
5.147,0.1,100,100.8,0.60,135.3,100,193.1,2579,47.9,97.5,189.3,15,175.7,192.8,0.0,0
5.181,0.6,100,100.8,0.61,135.3,100,193.1,2542,48.1,99.3,189.3,15,175.7,192.8,0.0,0
5.227,0.9,100,100.8,0.63,135.3,100,193.1,2518,49.4,103.0,189.3,15,175.7,192.8,0.0,0
5.261,0.7,100,100.8,0.65,135.3,100,193.1,2486,49.4,104.4,189.3,15,175.7,192.8,0.0,0
5.307,0.4,100,100.8,0.63,135.3,100,193.1,2630,52.2,104.1,189.3,15,175.7,192.8,0.0,0
5.341,0.1,98,100.8,0.97,135.3,100,193.1,2637,54.4,108.3,189.3,15,175.7,192.8,0.0,0
5.386,0.5,94,100.8,1.17,135.3,100,193.1,2650,56.9,112.8,189.3,15,175.7,192.8,0.0,0
5.421,0.7,92,100.8,1.26,135.3,100,193.1,2622,55.9,112.0,189.3,15,175.7,192.8,0.0,0
5.467,0.8,91,100.8,1.22,135.3,100,193.1,2587,54.4,110.4,189.3,15,175.7,192.8,0.0,0
5.511,0.8,92,100.8,1.20,135.3,100,193.1,2560,54.1,110.9,189.3,15,175.7,192.8,0.0,0
5.547,0.8,96,100.8,1.21,135.3,100,193.1,2524,53.5,111.4,189.3,15,175.7,192.8,0.0,0
5.582,0.8,99,100.8,1.16,135.3,100,193.1,2494,52.8,111.2,189.3,15,175.7,192.8,0.0,0
5.626,0.8,100,100.8,1.15,135.3,100,193.1,2467,51.9,110.5,189.3,15,175.7,192.8,0.0,0
5.660,0.7,100,100.8,1.11,135.3,100,193.1,2639,54.9,109.3,189.3,15,175.7,192.8,0.0,0
5.708,0.7,100,100.8,1.54,135.3,100,193.1,2666,59.1,116.4,189.3,15,175.7,192.8,0.0,0
5.742,0.7,100,100.8,1.73,135.1,100,193.1,2656,61.5,121.5,189.3,15,175.7,192.8,0.0,0
5.780,0.7,100,100.8,1.70,135.1,100,193.1,2633,60.4,120.5,189.3,15,175.7,192.8,0.0,0
5.824,0.7,100,100.8,1.66,135.1,100,193.1,2597,58.2,117.8,189.3,15,175.7,192.8,0.0,0
5.869,0.7,100,100.8,1.63,135.1,100,193.1,2564,57.0,116.6,189.3,15,175.7,192.8,0.0,0
5.902,0.7,100,100.8,1.57,135.1,100,193.1,2530,55.8,115.9,189.3,15,175.7,192.8,0.0,0
5.939,0.7,100,100.8,1.51,135.1,100,193.1,2503,54.9,115.1,189.3,15,175.7,192.8,0.0,0
5.985,0.7,100,100.8,1.48,135.1,100,193.1,2475,53.9,114.4,189.3,15,175.7,192.8,0.0,0
6.021,0.7,100,100.8,1.41,135.1,100,193.1,2633,56.9,113.4,189.3,15,175.7,192.8,0.0,0
6.065,0.7,100,100.8,1.75,135.1,100,193.1,2636,58.9,117.3,189.3,15,175.7,192.8,0.0,0
6.111,0.7,100,100.8,1.97,135.1,100,193.1,2660,60.3,119.1,189.3,15,175.7,192.8,0.0,0
6.145,0.7,100,100.8,2.08,135.1,100,193.1,2631,59.1,117.9,189.3,15,175.7,192.8,0.0,0
6.180,0.7,100,100.8,1.93,135.1,100,193.1,2597,56.1,113.5,189.3,15,175.7,192.8,0.0,0
6.226,0.7,100,100.8,1.87,135.1,100,193.1,2571,54.2,110.9,189.3,15,175.7,192.9,0.0,0
6.264,0.7,100,100.8,1.81,135.1,100,193.1,2535,53.5,110.9,189.3,15,175.7,192.9,0.0,0
6.299,0.7,100,100.8,1.73,135.1,100,193.1,2505,54.5,114.2,189.3,15,175.7,192.9,0.0,0
6.344,0.7,100,100.8,1.68,135.1,100,193.1,2479,54.7,115.8,189.3,15,175.7,192.9,0.0,0
6.380,0.7,100,100.8,1.55,135.1,100,193.1,2634,58.0,115.6,189.3,15,175.7,192.9,0.0,0
6.425,0.7,100,100.8,2.01,135.1,100,193.1,2639,61.0,121.5,189.3,15,175.2,192.9,0.0,0
6.461,0.6,100,100.8,2.24,135.1,100,193.1,2655,64.7,127.9,189.3,15,175.2,192.9,0.0,0
6.505,0.6,100,100.8,2.27,135.1,100,193.1,2633,63.1,125.8,189.3,15,175.2,192.9,0.0,0
6.541,0.6,100,100.8,2.11,135.1,100,193.1,2599,58.7,118.6,189.3,15,175.2,192.9,0.0,0
6.587,0.6,100,100.8,2.07,135.1,100,193.1,2569,58.4,119.4,189.3,15,175.2,192.9,0.0,0
6.621,0.5,100,100.8,1.95,135.1,100,193.1,2532,57.8,119.9,189.3,15,175.7,192.9,0.0,0
6.667,0.5,100,100.8,1.89,135.1,100,193.1,2508,57.2,119.9,189.3,15,175.7,192.9,0.0,0
6.711,0.5,100,100.8,1.82,135.1,100,193.1,2476,56.2,119.2,189.3,15,175.7,192.9,0.0,0
6.746,0.4,100,100.8,1.65,135.1,100,193.1,2638,59.0,117.4,189.3,15,175.2,192.9,0.0,0
6.781,0.4,100,100.8,2.16,135.1,100,193.1,2652,61.8,122.4,189.3,15,175.2,192.9,0.0,0
6.827,0.4,100,100.8,2.37,135.3,100,193.1,2671,65.0,127.7,189.3,15,175.7,192.9,0.0,0
6.864,0.4,100,100.8,2.38,135.3,100,193.1,2644,63.5,126.1,189.3,15,175.7,192.9,0.0,0
6.899,0.4,100,100.8,2.21,135.3,100,193.1,2610,60.2,121.2,189.3,15,175.7,192.9,0.0,0
6.943,0.4,100,100.8,2.15,135.3,100,193.1,2584,58.9,119.7,189.3,15,175.2,192.9,0.0,0
6.980,0.4,100,100.8,2.05,135.3,100,193.1,2547,58.4,120.5,189.3,15,175.2,192.9,0.0,0
7.025,0.4,100,100.8,1.96,135.3,100,193.1,2518,57.9,120.7,189.3,15,175.2,192.9,0.0,0
7.060,0.4,100,100.8,1.90,135.3,100,193.1,2492,57.1,120.3,189.3,15,175.2,192.9,0.0,0
7.108,0.4,100,100.8,1.75,135.3,100,193.1,2551,58.0,119.3,189.3,15,175.2,192.9,0.0,0
7.142,0.4,100,100.8,1.97,135.3,100,193.1,2627,61.2,122.3,189.3,15,175.2,192.9,0.0,0
7.188,0.4,100,100.8,2.38,135.3,100,193.1,2681,65.1,127.6,189.3,15,175.2,192.9,0.0,0
7.221,0.5,100,100.8,2.44,135.3,100,193.1,2659,63.5,125.3,189.3,15,175.2,192.9,0.0,0
7.266,0.5,100,100.8,2.29,135.3,100,193.1,2625,60.9,121.8,189.3,15,175.2,192.9,0.0,0
7.311,0.4,100,100.8,2.22,135.3,100,193.1,2595,60.8,123.0,189.3,15,175.2,192.9,0.0,0
7.348,0.4,100,100.8,2.14,135.3,100,193.1,2558,60.0,123.2,189.3,15,175.2,192.9,0.0,0
7.381,0.4,100,100.8,2.02,135.3,100,193.1,2533,58.9,122.1,189.3,15,175.2,192.9,0.0,0
7.426,0.4,100,100.8,1.96,135.3,100,192.9,2504,57.7,121.1,189.3,15,175.2,193.0,0.0,0
7.460,0.7,100,100.8,1.85,135.3,100,192.9,2468,56.6,120.5,189.3,15,175.2,193.0,0.0,0
7.501,1.0,100,100.8,1.86,135.3,50,192.9,2654,60.6,119.9,189.3,15,175.2,193.0,0.0,0
7.545,1.4,100,100.8,2.29,135.3,50,192.9,2656,65.2,129.0,189.3,15,175.2,193.0,0.0,0
7.580,1.3,100,100.8,2.59,135.3,0,192.9,2418,59.7,129.7,189.3,15,175.2,193.0,0.0,0
7.627,1.0,100,100.8,2.72,135.3,0,192.9,1816,45.0,130.0,189.3,15,175.2,193.0,0.2,0
7.660,0.0,100,100.8,2.35,135.3,0,192.9,1975,44.2,117.6,189.3,15,175.2,193.0,8.3,0
7.705,1.4,100,100.8,2.68,135.3,0,192.9,1941,46.5,125.9,189.3,15,175.2,193.0,7.6,0
7.740,3.1,100,100.8,3.03,135.3,0,192.9,1814,46.6,134.8,189.3,15,175.2,193.0,8.9,0
7.785,4.7,100,100.8,3.12,135.3,0,192.9,1979,52.6,139.5,189.3,15,175.2,193.0,9.7,0
7.820,6.4,100,100.8,3.46,135.7,0,192.9,1637,45.3,145.4,189.3,15,175.2,193.0,7.5,0
7.860,7.6,100,100.8,3.70,135.7,0,192.9,1913,52.1,143.1,189.3,15,175.2,193.0,10.9,0
7.905,7.9,100,100.8,3.85,135.7,0,192.9,1670,47.3,148.8,189.3,15,175.2,193.0,9.4,0
7.940,8.0,100,100.8,4.15,135.7,0,192.9,1873,53.5,150.1,189.3,1,175.2,193.0,11.8,0
7.985,8.2,100,100.8,4.39,135.7,0,192.9,1741,50.1,151.1,189.3,1,175.2,193.0,9.6,0
8.020,8.6,100,100.8,4.73,135.7,0,192.9,1646,48.3,154.1,189.3,1,175.2,193.0,10.7,0
8.064,10.2,100,100.8,4.89,135.7,0,192.9,1752,50.9,152.6,189.3,1,175.2,193.0,10.6,0
8.100,12.2,100,100.8,5.27,135.7,0,192.9,1606,48.7,159.2,189.3,1,175.2,193.0,9.2,0
8.145,15.1,100,100.8,5.32,135.7,0,192.9,1776,54.3,160.4,189.3,1,175.2,193.0,9.4,0
8.181,16.9,100,100.8,5.52,135.7,0,192.9,1659,51.1,161.7,189.3,1,175.2,193.0,8.2,0
8.227,17.7,100,100.8,5.75,135.9,0,192.9,1761,55.1,164.2,189.3,1,175.2,193.0,9.7,0
8.259,17.6,100,100.8,5.88,135.9,0,192.9,1693,52.8,163.8,189.3,1,175.2,193.0,9.4,0
8.308,18.5,100,100.8,6.17,135.9,0,192.9,1670,52.5,165.0,189.3,1,175.2,193.0,9.5,0
8.342,20.1,100,100.8,6.33,135.9,0,192.9,1719,54.4,166.1,189.3,1,175.2,193.0,9.6,0
8.386,23.0,100,100.8,6.45,135.9,0,192.9,1690,53.9,167.6,189.3,1,175.2,193.0,9.3,0
8.420,26.8,100,100.8,6.64,136.2,0,192.7,1718,55.1,168.5,189.3,1,175.2,193.0,9.6,0
8.467,32.2,100,100.8,6.84,136.2,0,192.7,1740,56.1,169.3,189.3,1,175.2,193.0,9.5,0
8.502,38.1,100,100.8,6.96,136.2,0,192.7,1797,58.3,170.4,189.3,1,175.2,193.0,9.8,0
8.547,45.1,100,100.8,7.19,136.2,0,192.7,1855,60.7,171.9,189.3,1,175.2,193.0,9.9,0
8.581,52.5,100,100.8,7.37,136.2,0,192.7,1957,64.6,173.4,189.3,1,175.2,193.0,10.1,0
8.627,60.6,100,100.8,7.61,136.4,0,192.7,2031,68.5,177.0,189.3,1,175.2,193.1,10.6,0
8.661,69.2,100,100.8,7.91,136.4,0,192.7,2129,72.1,177.8,189.3,1,175.2,193.1,10.9,0
8.702,78.7,100,100.8,8.42,136.4,0,192.7,2229,75.9,178.9,189.3,1,175.2,193.1,11.2,0
8.748,88.7,100,100.8,8.70,136.4,0,192.7,2314,79.0,179.4,189.3,1,175.2,193.1,12.0,0
8.782,98.7,100,100.8,9.45,136.4,0,192.7,2411,80.5,175.4,189.3,1,175.2,193.1,12.3,0
8.827,108.7,100,100.8,10.11,136.8,0,192.7,2526,84.3,175.3,189.3,1,175.2,193.1,12.7,0
8.860,117.8,100,100.5,10.61,136.8,0,192.7,2617,89.1,178.9,189.3,1,175.2,193.1,13.4,0
8.903,126.1,100,100.5,11.55,136.8,0,192.7,2742,94.4,180.8,189.3,1,175.2,193.1,13.8,0
8.939,132.3,100,100.5,12.37,136.8,0,192.7,2898,101.2,183.4,189.3,1,175.2,193.1,14.4,0
8.984,135.7,100,100.5,13.05,136.8,0,192.7,3047,105.3,181.4,189.3,1,175.2,193.1,15.4,0
9.021,137.1,100,100.5,14.13,136.9,0,192.7,3167,112.6,186.7,189.3,1,175.2,193.1,15.8,0
