Time (sec),(TC) Steering Wheel Angle (degrees),Accel. Pedal Pos. (%),Ambient Air Temp. (F),Boost Pressure (psi),Charge Air Temp. (F),Clutch Pedal Pos. (%),Coolant Temp. (F),Engine RPM (RPM),Est. Horsepower (hp),Estimated Torque (ft-lb),Fuel Rail Temp. (F),Gear Current (Gear),Intake Air Temp. (F),Oil Temperature (F),Vehicle Speed (mph),"AP Info:[AP3-FOR-001 v1.7.5.0-25364][USDM 2013-2014 Focus ST (50S)][Reflash: Stage1 91 OCT or 95 RON v506.ptm]"
2.311,64.0,0,79.8,-5.33,120.6,50,193.6,1428,10.1,37.2,123.9,15,116.2,162.8,9.0,0
2.347,62.0,0,79.8,-5.70,120.6,50,193.6,1418,7.6,28.0,123.9,15,116.2,162.8,9.0,0
2.393,59.8,0,79.8,-6.17,120.6,100,193.6,1419,6.5,24.0,123.9,15,116.2,162.8,9.2,0
2.428,56.4,0,79.8,-6.69,120.6,100,193.6,1432,6.0,22.1,123.9,15,116.2,162.8,9.1,0
2.472,51.2,0,79.8,-7.01,120.6,100,193.6,1442,5.2,19.0,123.9,15,116.2,162.8,9.2,0
2.506,44.5,0,79.8,-7.51,120.6,100,193.6,1433,4.5,16.4,123.9,15,116.2,162.8,9.3,0
2.551,36.9,0,79.8,-7.92,120.6,100,193.6,1434,4.4,16.2,123.9,15,116.2,162.8,9.3,0
2.586,29.1,0,79.8,-8.12,120.6,100,193.6,1449,4.0,14.5,123.9,15,116.2,162.8,9.3,0
2.631,21.4,0,79.8,-8.35,120.6,100,193.6,1445,3.6,13.1,123.9,15,116.2,162.9,9.3,0
2.673,12.9,0,79.8,-8.48,120.6,100,193.6,1431,3.2,11.7,123.9,15,116.2,162.9,9.3,0
2.708,4.1,0,79.8,-8.61,120.4,100,193.6,1420,2.9,10.8,123.9,15,116.2,162.9,9.3,0
2.747,4.9,0,79.8,-8.71,120.4,100,193.6,1406,2.6,9.8,123.9,15,116.2,162.9,9.3,0
2.792,13.3,0,79.8,-8.81,120.4,100,193.6,1393,2.4,9.1,123.9,15,115.9,162.9,9.2,0
2.827,20.5,0,79.8,-8.83,120.4,100,193.6,1375,2.3,8.7,123.9,15,115.9,162.9,9.1,0
2.872,27.1,0,79.8,-8.90,120.4,100,193.6,1368,2.1,7.9,123.9,15,115.9,162.9,9.1,0
2.917,33.0,0,79.8,-8.96,120.4,100,193.6,1354,1.9,7.5,123.9,15,115.9,162.9,9.0,0
2.952,39.1,0,79.8,-9.00,120.4,100,193.6,1340,1.8,7.0,123.9,15,115.9,162.9,8.9,0
2.987,45.5,0,79.8,-9.01,120.2,100,193.6,1317,1.7,6.7,123.9,15,115.9,162.9,8.8,0
3.026,51.3,0,79.8,-9.05,120.2,100,193.6,1298,1.6,6.6,123.9,15,115.9,162.9,8.7,0
3.071,57.4,0,79.8,-9.05,120.2,100,193.6,1290,1.5,6.0,123.9,15,115.9,162.9,8.6,0
3.106,64.4,0,79.8,-9.08,120.2,100,193.6,1267,1.4,5.9,123.9,15,115.9,162.9,8.4,0
3.151,71.9,0,79.8,-9.06,120.2,100,193.6,1243,1.3,5.7,123.9,15,115.9,162.9,8.4,0
3.186,80.1,0,79.8,-9.06,120.2,100,193.6,1233,1.4,5.8,123.9,15,115.6,162.9,8.2,0
3.232,88.7,0,79.8,-9.02,120.2,100,193.6,1214,1.4,6.1,123.9,15,115.6,162.9,8.1,0
3.267,97.5,0,79.8,-8.97,120.2,100,193.5,1209,1.4,6.0,123.9,15,115.6,162.9,8.0,0
3.307,106.6,0,79.8,-8.94,120.0,100,193.5,1187,1.5,6.5,123.9,15,115.6,162.9,7.8,0
3.348,114.8,0,79.8,-8.86,120.0,100,193.5,1171,1.6,7.0,123.9,15,115.6,162.9,7.7,0
3.392,121.7,0,79.8,-8.82,120.0,100,193.5,1164,1.6,7.2,123.9,15,115.6,162.9,7.6,0
3.427,127.0,0,79.8,-8.79,120.0,100,193.5,1157,1.7,7.7,123.9,15,115.6,162.9,7.5,0
3.471,130.8,0,79.8,-8.78,120.0,100,193.5,1157,1.7,7.7,123.9,15,115.6,162.9,7.4,0
3.507,132.2,0,79.8,-8.76,120.0,100,193.5,1145,1.8,8.0,123.9,15,115.6,162.9,7.3,0
3.552,131.6,0,79.8,-8.75,120.0,100,193.5,1139,1.8,8.1,123.9,15,115.6,162.9,7.2,0
3.598,128.9,0,79.8,-8.74,119.8,100,193.5,1131,1.8,8.3,123.9,15,115.6,162.9,7.1,0
3.626,124.8,0,79.8,-8.73,119.8,100,193.5,1129,1.8,8.3,123.9,15,115.6,162.9,7.0,0
3.669,119.3,0,79.8,-8.72,119.8,100,193.5,1124,1.8,8.4,123.9,15,115.6,162.9,6.9,0
3.713,113.3,0,79.8,-8.71,119.8,100,193.5,1118,1.8,8.6,123.9,15,115.6,162.9,6.8,0
3.748,106.6,0,79.8,-8.73,119.8,100,193.5,1105,1.8,8.5,123.9,15,115.6,162.9,6.7,0
3.794,99.4,0,79.8,-8.72,119.8,100,193.5,1097,1.8,8.6,123.9,15,115.3,162.9,6.6,0
3.828,92.4,0,79.8,-8.71,119.8,100,193.5,1072,1.7,8.6,123.9,15,115.3,163.0,6.5,0
3.867,86.3,0,79.8,-8.69,119.8,100,193.5,1066,1.7,8.6,123.9,15,115.3,163.0,6.4,0
3.913,79.7,0,79.8,-8.66,119.8,100,193.5,1060,1.8,8.7,123.9,15,115.3,163.0,6.2,0
3.947,72.8,0,79.8,-8.65,119.8,100,193.5,1042,1.8,8.9,123.9,15,115.3,163.0,6.1,0
3.992,65.6,0,79.8,-8.57,119.5,100,193.5,1029,1.8,9.2,123.9,15,115.3,163.0,6.0,0
4.029,58.0,0,79.8,-8.53,119.5,100,193.5,1016,1.9,9.9,124.0,15,115.3,163.0,5.8,0
4.066,49.8,0,79.8,-8.44,119.5,100,193.5,1013,2.0,10.5,124.0,15,115.3,163.0,5.6,0
4.112,41.3,0,79.8,-8.42,119.5,100,193.3,1010,2.1,10.7,124.0,15,115.6,163.0,5.5,0
4.151,33.2,0,79.8,-8.38,119.5,100,193.3,1002,2.1,11.1,124.0,15,115.6,163.0,5.3,0
4.187,25.8,0,79.8,-8.35,119.5,100,193.3,1002,2.2,11.4,124.0,15,115.3,163.0,5.1,0
4.231,19.3,0,79.8,-8.29,119.5,100,193.3,998,2.2,11.4,124.0,15,115.3,163.0,5.0,0
4.277,13.8,0,79.8,-8.26,119.5,100,193.3,1006,2.3,12.2,124.0,15,115.3,163.0,4.8,0
4.311,9.1,0,79.8,-8.20,119.5,100,193.3,1014,2.4,12.4,124.0,15,115.3,163.0,4.6,0
4.357,5.4,0,79.8,-8.20,119.5,100,193.3,1011,2.4,12.6,124.0,15,115.3,163.0,4.5,0
4.391,2.1,0,79.8,-8.19,119.3,100,193.3,1011,2.4,12.6,124.0,15,115.3,163.0,4.2,0
4.429,0.5,0,79.8,-8.20,119.3,100,193.3,1011,2.4,12.7,124.0,15,115.3,163.0,4.1,0
4.472,2.3,0,79.8,-8.22,119.3,100,193.3,1007,2.4,12.5,124.0,15,115.3,163.0,3.9,0
4.517,2.7,0,79.8,-8.24,119.5,100,193.3,990,2.3,12.3,124.0,15,115.3,163.0,3.7,0
4.547,2.7,0,79.8,-8.23,119.5,100,193.3,994,2.3,12.3,124.0,15,115.3,163.0,3.5,0
4.590,2.6,0,80.1,-8.23,119.3,100,193.3,993,2.4,12.5,124.0,15,115.3,163.0,3.4,0
4.629,2.7,0,80.1,-8.23,119.3,100,193.3,993,2.4,12.5,124.0,15,115.3,163.0,3.1,0
4.674,2.7,0,80.1,-8.26,119.3,100,193.3,997,2.3,12.3,124.0,15,115.3,163.0,2.9,0
4.708,2.8,0,79.8,-8.26,119.3,100,193.3,992,2.3,12.3,124.0,15,115.3,163.0,2.8,0
4.752,2.8,0,79.8,-8.28,119.3,100,193.3,984,2.3,12.2,124.0,15,115.3,163.0,2.4,0
4.787,3.0,0,79.8,-8.27,119.3,100,193.3,972,2.2,12.1,124.0,15,115.3,163.0,2.3,0
4.831,3.0,0,79.8,-8.27,119.3,100,193.3,963,2.2,12.1,124.0,15,115.3,163.0,2.2,0
4.868,2.8,0,79.8,-8.24,119.3,100,193.3,959,2.2,12.1,124.0,15,115.3,163.0,1.9,0
4.914,2.7,0,80.1,-8.26,119.1,100,193.3,954,2.2,12.2,124.0,15,115.3,163.0,1.7,0
4.954,3.1,0,80.1,-8.23,119.1,100,193.3,948,2.2,12.2,124.0,15,115.3,163.0,1.6,0
4.988,3.2,0,80.1,-8.25,119.1,100,193.3,943,2.2,12.2,124.0,15,115.3,163.0,1.3,0
5.031,3.2,0,79.8,-8.23,119.1,100,193.3,937,2.2,12.2,124.0,15,115.3,163.0,1.2,0
5.068,3.0,0,79.8,-8.24,119.1,100,193.1,938,2.2,12.3,124.0,15,115.3,163.0,1.1,0
5.110,2.7,0,80.1,-8.21,119.1,100,193.1,942,2.2,12.3,124.0,15,115.3,163.0,0.8,0
5.154,2.4,0,80.1,-8.19,119.1,100,193.1,933,2.2,12.5,124.0,15,115.3,163.0,0.7,0
5.190,2.0,0,79.8,-8.18,119.1,100,193.1,936,2.2,12.5,124.0,15,115.3,163.0,0.7,0
5.233,1.8,0,79.8,-8.18,119.1,100,193.1,929,2.2,12.5,124.0,15,115.3,163.0,0.4,0
5.268,1.6,0,79.8,-8.16,119.1,100,193.1,924,2.2,12.5,124.0,15,115.3,163.0,0.2,0
5.312,1.3,0,79.8,-8.15,119.1,100,193.1,931,2.2,12.7,124.0,15,115.3,163.0,0.1,0
5.347,1.3,0,79.8,-8.13,119.1,100,193.1,934,2.3,12.8,124.0,15,115.3,163.0,0.1,0
5.391,1.3,0,80.1,-8.13,118.9,100,193.1,935,2.3,12.9,124.0,15,115.3,163.0,0.0,0
5.433,1.3,0,80.1,-8.14,118.9,100,193.1,939,2.3,12.8,124.0,15,115.3,163.0,0.0,0
5.469,1.3,0,80.1,-8.14,118.9,100,193.1,936,2.3,12.8,124.0,15,115.3,163.0,0.0,0
5.513,1.3,0,80.1,-8.14,119.1,100,193.1,936,2.3,12.8,124.0,15,115.3,163.1,0.0,0
5.548,1.3,21,80.1,-8.09,119.1,100,193.1,941,2.3,12.8,124.0,15,115.3,163.1,0.0,0
5.591,1.3,46,80.1,-7.51,118.9,100,193.1,935,2.4,13.6,124.0,15,115.3,163.1,0.0,0
5.631,1.3,68,80.1,-3.11,118.9,100,193.1,947,4.9,27.0,124.0,15,115.3,163.1,0.0,0
5.674,1.3,91,80.1,-0.24,118.9,100,193.1,976,12.8,68.7,124.0,15,115.3,163.1,0.0,0
5.709,1.3,100,80.1,-0.07,118.9,100,193.1,1032,19.7,100.0,124.0,15,115.3,163.1,0.0,0
5.755,1.3,100,80.1,-0.10,118.9,100,193.1,1106,20.8,98.8,124.0,15,115.3,163.1,0.0,0
5.790,1.3,100,79.8,-0.12,118.9,100,193.1,1278,23.6,97.1,124.0,15,115.3,163.1,0.0,0
5.834,1.3,100,79.8,-0.19,118.9,100,193.1,1441,27.1,98.9,124.0,15,115.3,163.1,0.0,0
5.869,1.3,100,79.8,-0.28,118.9,100,193.1,1596,30.3,99.7,124.0,15,115.3,163.1,0.0,0
5.913,1.3,100,80.1,-0.11,118.9,100,193.1,1814,34.4,99.6,124.0,15,115.3,163.1,0.0,0
5.948,1.3,100,80.1,-0.04,118.9,100,193.1,1945,38.0,102.7,124.0,15,115.3,163.1,0.0,0
5.992,1.3,100,80.1,-0.00,118.9,100,193.1,2131,39.2,96.7,124.0,15,115.3,163.1,0.0,0
6.028,1.3,100,80.1,0.17,118.9,100,193.1,2292,42.5,97.4,124.0,15,115.3,163.1,0.0,0
6.072,1.3,100,80.1,0.25,118.9,100,193.1,2452,45.4,97.3,124.0,15,115.3,163.1,0.0,0
6.118,1.3,100,80.1,0.53,118.8,100,193.1,2647,50.6,100.5,124.0,15,115.3,163.1,0.0,0
6.158,1.3,100,80.1,0.90,118.8,100,193.1,2699,52.8,102.8,124.0,15,115.3,163.1,0.0,0
6.191,1.3,100,80.1,0.96,118.8,100,193.1,2679,48.8,95.7,124.0,15,115.3,163.1,0.0,0
6.238,1.3,100,79.8,1.00,118.8,100,193.1,2651,47.6,94.3,124.0,15,115.3,163.1,0.0,0
6.271,1.3,100,79.8,1.06,118.8,100,193.1,2611,46.7,93.9,124.0,15,115.3,163.1,0.0,0
6.309,1.3,100,79.8,1.05,118.8,100,193.1,2580,47.2,96.2,124.0,15,115.3,163.1,0.0,0
6.354,1.3,100,79.8,1.07,118.8,100,193.1,2540,49.8,102.9,124.0,15,115.3,163.1,0.0,0
6.388,1.3,100,80.1,1.10,118.9,100,193.1,2514,51.6,107.7,124.0,15,115.3,163.1,0.0,0
6.428,1.2,100,80.1,1.11,118.9,100,193.1,2479,51.6,109.2,124.0,15,115.3,163.1,0.0,0
6.472,1.0,100,80.1,1.05,118.9,100,193.1,2528,51.9,107.7,124.0,15,115.3,163.1,0.0,0
6.516,0.5,100,80.1,1.51,118.9,100,193.1,2646,56.3,111.7,124.0,15,115.6,163.1,0.2,0
6.551,0.0,100,80.1,1.69,118.9,50,193.1,2673,60.3,118.4,124.0,15,115.6,163.1,0.3,0
6.597,0.6,100,80.1,1.77,118.9,50,192.9,2661,57.7,113.8,124.0,15,115.6,163.1,0.2,0
6.627,1.9,100,80.1,1.87,118.9,0,192.9,2155,47.0,114.5,124.0,15,115.6,163.1,0.1,0
6.669,2.7,100,80.1,1.91,118.9,0,192.9,1681,35.2,110.0,124.0,15,115.6,163.1,11.4,0
6.714,2.9,100,79.8,2.01,119.1,0,192.9,1898,38.7,107.2,124.0,15,115.6,163.1,8.9,0
6.753,4.4,100,79.8,1.65,119.1,0,192.9,1632,34.8,112.0,124.0,15,115.6,163.1,6.8,0
6.798,4.6,100,79.8,0.86,119.1,0,192.9,1692,35.5,110.3,124.0,15,115.6,163.1,10.2,0
6.831,5.6,100,79.8,-0.84,119.1,0,192.9,1727,26.7,81.1,124.0,15,115.6,163.2,8.4,0
6.870,6.3,100,79.8,-2.03,119.1,0,192.9,1325,18.0,71.5,124.0,15,115.9,163.2,9.8,0
6.915,7.2,100,80.1,-2.34,119.1,0,192.9,1375,17.9,68.2,124.1,15,115.9,163.2,6.8,0
6.950,7.7,100,80.1,-0.49,119.1,0,192.9,1165,17.7,79.7,124.1,15,115.9,163.2,7.6,0
6.994,7.8,100,80.1,1.98,119.3,0,192.9,1036,18.7,95.0,124.1,15,115.9,163.2,7.6,0
7.034,7.5,100,80.1,2.40,119.3,0,192.9,943,24.1,134.3,124.1,15,115.9,163.2,6.0,0
7.069,6.6,100,80.1,1.39,119.3,0,192.9,873,21.8,131.1,124.1,15,115.9,163.2,5.7,0
7.113,5.1,100,80.1,2.02,119.3,0,192.9,833,19.2,120.8,124.1,15,115.9,163.2,5.5,0
7.149,3.9,100,80.1,2.09,119.3,0,192.9,835,21.0,132.3,124.1,15,115.9,163.2,5.5,0
7.193,3.2,100,80.1,1.11,119.3,0,192.7,983,21.9,116.8,124.1,1,115.9,163.2,5.5,0
7.231,2.9,100,80.1,1.98,119.3,0,192.7,1085,25.0,121.0,124.1,1,115.9,163.2,5.6,0
7.268,3.1,100,80.1,1.79,119.3,0,192.7,1186,29.7,131.7,124.1,1,115.9,163.2,6.0,0
7.312,3.3,100,80.1,1.77,119.3,0,192.7,1247,30.9,130.2,124.1,1,115.9,163.2,6.1,0
7.358,3.8,100,80.1,1.86,119.3,0,192.7,1282,32.8,134.3,124.1,1,115.9,163.2,6.3,0
7.391,4.2,100,80.1,1.89,119.3,0,192.7,1309,35.7,143.3,124.1,1,116.2,163.2,6.7,0
7.438,4.8,100,80.1,1.95,119.3,0,192.7,1314,35.5,142.0,124.1,1,116.2,163.2,7.0,0
7.472,5.4,100,80.1,2.08,119.3,0,192.7,1333,35.3,139.0,124.1,1,116.2,163.2,7.2,0
7.518,5.5,100,80.1,2.19,119.3,0,192.7,1377,34.2,130.4,124.1,1,116.2,163.2,7.6,0
7.551,5.5,100,80.1,2.29,119.3,0,192.7,1455,34.7,125.1,124.1,1,116.2,163.2,7.8,0
7.598,5.4,100,80.1,2.38,119.3,0,192.7,1535,36.9,126.2,124.1,1,115.9,163.2,8.0,0
7.632,5.6,100,80.1,2.60,119.3,0,192.7,1602,40.3,132.2,124.1,1,115.9,163.2,8.4,0
7.678,6.1,100,80.1,2.84,119.3,0,192.7,1657,44.5,141.1,124.1,1,115.9,163.2,8.7,0
7.713,6.8,100,79.8,3.16,119.3,0,192.7,1712,46.6,143.2,124.1,1,116.2,163.3,8.9,0
7.752,8.2,100,79.8,3.31,119.3,0,192.7,1736,48.2,146.0,124.1,1,116.2,163.3,9.3,0
7.797,10.2,100,80.1,3.60,119.3,0,192.7,1777,48.7,143.9,124.1,1,116.2,163.3,9.6,0
7.832,11.4,100,80.1,3.87,119.3,0,192.7,1864,51.1,143.8,124.1,1,116.2,163.3,9.8,0
7.878,12.3,100,80.1,4.06,119.3,0,192.7,1928,54.4,148.3,124.1,1,116.2,163.3,10.3,0
7.911,12.9,100,79.8,4.44,119.3,0,192.7,2008,58.9,153.9,124.1,1,116.2,163.3,10.5,0
7.957,12.9,100,79.8,4.89,119.3,0,192.7,2080,61.9,156.3,124.1,1,116.2,163.3,10.8,0
7.993,12.8,100,79.8,5.19,119.3,0,192.7,2134,63.9,157.2,124.1,1,116.4,163.3,11.3,0
8.038,12.5,100,80.1,5.63,119.3,0,192.7,2202,66.9,159.7,124.1,1,116.4,163.3,11.6,0
8.072,12.5,100,80.1,6.16,119.3,0,192.7,2270,69.4,160.4,124.1,1,116.4,163.3,11.9,0
8.118,12.5,100,80.1,6.65,119.5,0,192.7,2348,73.2,163.8,124.1,1,116.4,163.3,12.5,0
8.158,12.3,100,80.1,7.34,119.5,0,192.7,2419,75.5,163.8,124.1,1,116.4,163.3,12.8,0
8.192,11.7,100,79.8,8.16,119.5,0,192.7,2498,78.8,165.7,124.1,1,116.7,163.3,13.1,0
8.238,10.7,100,79.8,8.76,119.5,0,192.7,2597,83.5,168.8,124.1,1,116.7,163.3,13.7,0
8.272,9.6,100,79.8,9.70,119.5,0,192.7,2673,87.7,172.3,124.1,1,116.7,163.3,14.1,0
8.318,9.1,100,80.1,10.71,119.8,0,192.7,2786,92.1,173.7,124.1,1,116.7,163.3,14.5,0
8.357,9.1,100,80.1,11.44,119.8,0,192.7,2897,98.1,177.8,124.1,1,116.7,163.3,15.1,0
8.392,9.3,100,79.8,12.63,120.0,0,192.7,2992,102.2,179.4,124.1,1,117.0,163.3,15.6,0
8.431,9.3,100,79.8,13.81,120.0,0,192.7,3097,106.1,180.0,124.1,1,117.0,163.3,16.1,0
8.475,8.3,100,79.8,14.80,120.0,0,192.6,3211,114.8,187.7,124.1,1,117.0,163.3,16.9,0
8.513,5.9,100,80.1,16.03,120.2,0,192.6,3300,123.7,196.9,124.1,1,117.0,163.4,17.3,0
8.558,2.9,100,80.1,16.78,120.2,0,192.6,3386,129.0,200.1,124.1,1,117.0,163.4,17.7,0
8.592,0.2,100,80.1,17.24,120.2,0,192.6,3509,135.8,203.3,124.1,1,117.5,163.4,18.7,0
8.638,2.4,100,80.1,17.71,120.6,0,192.6,3667,141.1,202.2,124.2,1,117.5,163.4,19.4,0
8.678,2.3,100,80.1,17.95,120.6,0,192.6,3820,140.8,193.5,124.2,1,117.8,163.4,19.9,0
8.711,1.6,100,80.1,18.04,120.7,0,192.6,3982,141.9,187.1,124.2,1,117.8,163.4,20.9,0
8.749,0.5,100,80.1,17.94,120.7,0,192.6,4083,141.7,182.3,124.2,1,117.8,163.4,21.5,0
8.792,0.6,100,80.1,17.19,121.3,0,192.6,4183,145.0,182.0,124.2,1,118.0,163.4,22.0,0
8.832,0.6,100,80.1,16.18,121.3,0,192.6,4243,140.5,173.8,124.2,1,118.0,163.4,22.9,0
8.877,0.6,100,80.1,14.73,121.3,0,192.6,4341,139.8,169.1,124.2,1,118.0,163.4,23.4,0
8.911,0.9,100,80.1,13.21,121.6,0,192.6,4442,139.0,164.3,124.2,1,118.3,163.4,23.7,0
8.949,1.5,100,80.1,12.29,121.6,0,192.6,4539,138.8,160.6,124.2,1,118.3,163.4,24.4,0
8.993,2.4,100,80.1,11.35,122.2,0,192.6,4597,137.8,157.4,124.2,1,118.6,163.5,24.6,0
