Time (sec),(TC) Steering Wheel Angle (degrees),Accel. Pedal Pos. (%),Ambient Air Temp. (F),Boost Pressure (psi),Charge Air Temp. (F),Clutch Pedal Pos. (%),Coolant Temp. (F),Engine RPM (RPM),Est. Horsepower (hp),Estimated Torque (ft-lb),Fuel Rail Temp. (F),Gear Current (Gear),Intake Air Temp. (F),Oil Temperature (F),Vehicle Speed (mph),"AP Info:[AP3-FOR-001 v1.7.5.0-25364][USDM 2013-2014 Focus ST (50S)][Reflash: Stage1 91 OCT or 95 RON v506.ptm]"
1.844,9.9,0,97.7,-8.63,102.9,100,188.8,910,1.9,11.1,152.0,15,128.7,172.7,0.0,0
1.877,9.9,0,97.7,-8.62,102.9,100,188.8,910,1.9,11.1,152.0,15,128.7,172.7,0.0,0
1.921,9.9,0,97.7,-8.62,102.9,100,188.8,910,1.9,11.0,152.0,15,128.7,172.7,0.0,0
1.956,9.9,0,97.7,-8.61,102.9,100,188.8,908,1.9,11.1,152.0,15,128.7,172.7,0.0,0
2.000,9.9,0,97.7,-8.63,102.9,100,188.8,906,1.9,10.9,152.0,15,128.7,172.7,0.0,0
2.038,9.9,0,97.7,-8.64,102.9,100,188.8,905,1.9,10.9,152.0,15,128.7,172.7,0.0,0
2.082,9.9,0,97.7,-8.62,102.9,100,188.8,905,1.9,11.1,152.0,15,128.7,172.7,0.0,0
2.117,9.9,0,97.7,-8.63,102.9,100,188.8,904,1.9,10.9,152.0,15,128.7,172.7,0.0,0
2.160,9.7,0,97.7,-8.63,102.9,100,188.8,901,1.9,10.9,152.0,15,128.7,172.7,0.0,0
2.205,9.7,0,97.7,-8.64,102.9,100,188.8,904,1.8,10.6,152.0,15,128.7,172.7,0.0,0
2.239,9.9,0,97.7,-8.63,102.9,100,188.8,903,1.9,10.9,152.0,15,128.7,172.7,0.0,0
2.284,9.7,0,97.7,-8.65,102.9,100,188.8,900,1.9,10.8,152.0,15,128.7,172.7,0.0,0
2.319,10.0,0,97.7,-8.63,102.9,100,188.8,899,1.8,10.6,152.0,15,128.7,172.7,0.0,0
2.364,9.9,0,97.7,-8.64,102.9,100,188.8,894,1.8,10.8,152.0,15,128.7,172.7,0.0,0
2.398,10.1,0,97.7,-8.64,102.9,100,188.8,896,1.8,10.8,152.0,15,128.7,172.7,0.0,0
2.443,10.7,0,97.7,-8.63,102.9,100,188.8,898,1.9,10.9,152.0,15,128.7,172.7,0.0,0
2.477,11.4,0,97.7,-8.63,102.9,100,188.8,897,1.9,10.9,152.0,15,128.7,172.7,0.0,0
2.521,10.4,0,97.7,-8.60,102.9,100,188.8,895,1.8,10.8,152.0,15,128.7,172.7,0.0,0
2.557,8.4,0,97.7,-8.61,102.9,100,188.8,897,1.9,11.0,152.0,15,128.7,172.7,0.0,0
2.604,6.7,0,97.3,-8.65,102.9,100,188.8,898,1.8,10.7,152.0,15,128.7,172.7,0.0,0
2.638,5.6,0,97.3,-8.64,102.9,100,188.8,897,1.9,10.8,152.0,15,128.7,172.7,0.0,0
2.683,5.4,0,97.7,-8.62,102.9,100,188.8,900,1.9,10.9,152.0,15,128.7,172.7,0.0,0
2.717,5.9,0,97.7,-8.61,102.9,100,188.8,898,1.9,11.1,152.0,15,128.7,172.7,0.0,0
2.761,6.7,0,97.7,-8.61,102.9,100,188.8,905,1.9,11.1,152.0,15,128.7,172.7,0.0,0
2.806,7.4,0,97.7,-8.63,102.9,100,188.8,908,1.9,10.9,152.0,15,128.7,172.7,0.0,0
2.839,7.4,0,97.7,-8.63,102.9,100,188.8,909,1.9,10.9,152.0,15,128.7,172.7,0.0,0
2.876,7.2,0,97.7,-8.62,102.9,100,188.8,912,1.9,11.1,152.0,15,128.7,172.7,0.0,0
2.921,6.7,0,97.7,-8.62,102.9,100,188.8,913,1.9,10.9,152.0,15,128.7,172.7,0.0,0
2.956,5.9,0,97.7,-8.61,102.9,100,188.8,908,1.9,11.1,152.0,15,128.7,172.7,0.0,0
3.000,5.7,0,97.3,-8.65,102.9,100,188.8,911,1.9,10.8,152.0,15,128.7,172.7,0.0,0
3.036,6.1,0,97.3,-8.68,102.9,100,188.8,908,1.9,10.8,152.0,15,128.7,172.7,0.0,0
3.084,6.6,0,97.7,-8.69,102.9,100,188.8,904,1.8,10.6,152.0,15,128.7,172.7,0.0,0
3.118,6.4,0,97.7,-8.71,102.9,100,188.8,900,1.8,10.3,152.0,15,128.7,172.7,0.0,0
3.156,5.5,0,97.7,-8.71,102.9,100,188.8,891,1.7,10.3,152.0,15,128.7,172.7,0.0,0
3.200,3.4,0,97.7,-8.71,102.9,100,188.8,878,1.7,10.2,152.0,15,128.7,172.7,0.0,0
3.236,1.0,0,97.7,-8.73,102.9,100,188.8,871,1.7,10.2,152.0,15,128.7,172.7,0.0,0
3.282,1.8,0,97.7,-8.69,102.9,100,188.8,870,1.7,10.1,152.0,15,128.7,172.7,0.0,0
3.325,3.9,0,97.7,-8.69,102.9,100,188.8,868,1.7,10.1,152.0,15,128.7,172.7,0.0,0
3.358,4.8,0,97.7,-8.65,102.9,100,188.8,871,1.7,10.2,152.0,15,128.7,172.7,0.0,0
3.404,4.7,0,97.7,-8.65,102.9,100,188.8,875,1.7,10.5,152.0,15,128.7,172.7,0.0,0
3.438,3.9,0,97.7,-8.64,102.9,100,188.8,873,1.8,10.6,152.0,15,128.7,172.7,0.0,0
3.484,3.3,0,97.3,-8.63,102.9,100,188.8,872,1.8,10.7,152.0,15,128.7,172.7,0.0,0
3.517,2.7,0,97.3,-8.62,102.9,100,188.8,874,1.8,10.6,152.0,15,128.7,172.7,0.0,0
3.562,2.4,0,97.3,-8.59,102.9,100,188.8,875,1.8,10.8,152.0,15,128.7,172.7,0.0,0
3.598,1.9,0,97.7,-8.57,102.9,100,188.8,878,1.9,11.1,152.0,15,128.7,172.7,0.0,0
3.644,1.3,0,97.7,-8.58,102.9,100,188.8,885,1.9,11.2,152.0,15,128.7,172.7,0.0,0
3.678,0.7,0,97.3,-8.55,102.9,100,188.8,888,1.9,11.4,152.0,15,128.7,172.7,0.0,0
3.724,0.2,0,97.3,-8.56,102.9,100,188.8,890,1.9,11.4,152.0,15,128.7,172.7,0.0,0
3.757,0.1,0,97.3,-8.56,102.9,100,188.8,894,1.9,11.3,152.0,15,128.7,172.7,0.0,0
3.802,0.3,0,97.7,-8.55,102.9,100,188.8,891,2.0,11.6,152.0,15,128.7,172.7,0.0,0
3.837,0.3,0,97.7,-8.55,102.9,100,188.8,893,2.0,11.6,152.0,15,128.7,172.7,0.0,0
3.883,0.0,0,97.3,-8.53,102.9,100,188.8,899,2.0,11.7,152.0,15,128.7,172.7,0.0,0
3.917,0.2,0,97.3,-8.53,102.9,100,188.8,899,2.0,11.7,152.0,15,128.7,172.7,0.0,0
3.961,0.3,0,97.3,-8.53,102.9,100,188.8,902,2.0,11.7,152.0,15,128.7,172.7,0.0,0
3.996,0.3,0,97.3,-8.52,102.9,100,188.8,903,2.0,11.8,152.0,15,128.7,172.7,0.0,0
4.042,0.3,0,97.3,-8.52,102.9,100,188.8,903,2.0,11.7,152.0,15,128.7,172.7,0.0,0
4.080,0.2,0,97.3,-8.53,102.9,100,188.8,905,2.0,11.7,152.0,15,128.7,172.7,0.0,0
4.116,0.1,0,97.3,-8.53,102.9,100,188.8,907,2.0,11.9,152.0,15,128.7,172.7,0.0,0
4.161,0.0,0,97.3,-8.55,102.9,100,188.8,906,2.0,11.6,152.0,15,128.7,172.7,0.0,0
4.197,0.0,0,97.3,-8.55,102.9,100,188.8,907,2.0,11.7,152.0,15,128.7,172.7,0.0,0
4.242,0.0,0,97.3,-8.57,102.9,100,188.8,908,2.0,11.5,152.0,15,128.7,172.7,0.0,0
4.277,0.0,0,97.3,-8.54,102.9,100,188.8,910,2.0,11.7,152.0,15,128.7,172.7,0.0,0
4.322,0.0,0,97.3,-8.56,102.9,100,188.8,912,2.0,11.6,152.0,15,128.7,172.7,0.0,0
4.367,0.1,0,97.3,-8.56,102.9,100,188.8,913,2.0,11.6,152.0,15,128.7,172.7,0.0,0
4.400,0.1,0,97.3,-8.57,102.9,100,188.8,915,2.0,11.5,152.0,15,128.7,172.7,0.0,0
4.436,0.1,0,97.3,-8.58,102.9,100,188.8,916,2.0,11.5,152.0,15,128.7,172.7,0.0,0
4.481,0.1,0,97.3,-8.58,102.9,100,188.8,918,2.0,11.6,152.0,15,128.7,172.7,0.0,0
4.516,0.1,0,97.3,-8.57,102.9,100,188.8,919,2.0,11.4,152.0,15,128.7,172.7,0.0,0
4.564,0.1,0,97.3,-8.59,102.9,100,188.8,915,2.0,11.4,152.0,15,128.7,172.7,0.0,0
4.597,0.1,0,97.3,-8.58,102.9,100,188.8,911,2.0,11.5,152.0,15,128.7,172.7,0.0,0
4.641,0.1,0,97.3,-8.59,102.9,100,188.8,906,2.0,11.4,152.0,15,128.7,172.7,0.0,0
4.677,0.1,0,97.3,-8.60,102.9,100,188.8,905,2.0,11.4,152.0,15,128.7,172.7,0.0,0
4.722,0.3,0,97.3,-8.56,102.9,100,188.8,904,2.0,11.4,152.0,15,128.7,172.7,0.0,0
4.756,0.3,0,97.3,-8.60,102.9,100,188.8,905,2.0,11.4,152.0,15,128.7,172.7,0.0,0
4.800,0.3,0,97.3,-8.59,102.9,100,188.8,896,1.9,11.4,152.0,15,128.7,172.7,0.0,0
4.837,0.3,0,97.3,-8.60,102.9,100,188.8,892,1.9,11.4,152.0,15,128.7,172.7,0.0,0
4.881,0.3,0,97.3,-8.59,102.9,100,188.8,889,1.9,11.3,152.0,15,128.7,172.7,0.0,0
4.917,0.3,0,97.3,-8.56,102.9,100,188.8,885,1.9,11.3,152.0,15,128.7,172.7,0.0,0
4.963,0.3,0,97.3,-8.59,102.9,100,188.8,882,1.9,11.3,152.0,15,128.7,172.7,0.0,0
4.998,0.3,0,97.3,-8.60,102.9,100,188.8,885,1.9,11.2,152.0,15,128.7,172.7,0.0,0
5.042,0.3,0,97.3,-8.58,102.9,100,188.8,885,1.9,11.3,152.0,15,128.7,172.7,0.0,0
5.077,0.3,0,97.3,-8.59,102.9,100,188.8,889,1.9,11.2,152.0,15,128.7,172.7,0.0,0
5.124,0.3,0,97.3,-8.57,102.9,100,188.8,890,1.9,11.4,152.0,15,128.7,172.7,0.0,0
5.158,0.3,0,97.3,-8.59,102.9,100,188.8,895,1.9,11.3,152.0,15,128.7,172.7,0.0,0
5.203,0.3,0,97.3,-8.58,102.9,100,188.8,897,1.9,11.3,152.0,15,128.7,172.7,0.0,0
5.236,0.3,0,97.3,-8.59,102.9,100,188.8,895,1.9,11.2,152.0,15,128.7,172.7,0.0,0
5.280,0.3,0,97.3,-8.59,102.9,100,188.8,893,1.9,11.3,152.0,15,128.7,172.7,0.0,0
5.316,0.0,0,97.3,-8.58,102.9,100,188.8,895,1.9,11.2,152.0,15,128.7,172.7,0.0,0
5.362,0.3,0,97.3,-8.60,102.9,100,188.8,899,1.9,11.1,152.0,15,128.7,172.7,0.0,0
5.398,0.9,0,97.3,-8.61,102.9,100,188.8,903,1.9,11.2,152.0,15,128.7,172.7,0.0,0
5.444,1.7,0,97.3,-8.61,102.9,100,188.8,902,1.9,11.1,152.0,15,128.7,172.7,0.0,0
5.477,2.6,0,97.3,-8.59,102.9,100,188.8,900,1.9,11.3,152.0,15,128.7,172.7,0.0,0
5.521,3.2,0,97.3,-8.57,102.9,100,188.8,893,1.9,11.3,152.0,15,128.7,172.7,0.0,0
5.556,3.5,0,97.3,-8.57,102.9,100,188.8,890,1.9,11.4,152.0,15,128.7,172.7,0.0,0
5.601,3.5,0,97.3,-8.58,102.9,100,188.8,889,1.9,11.4,152.0,15,128.7,172.7,0.0,0
5.638,3.5,0,97.3,-8.59,102.9,100,188.8,895,1.9,11.4,152.0,15,128.7,172.7,0.0,0
5.684,3.5,0,97.3,-8.58,102.9,100,188.8,894,1.9,11.3,152.0,15,128.7,172.7,0.0,0
5.718,3.5,0,97.3,-8.58,102.9,100,188.8,890,1.9,11.3,152.0,15,128.7,172.7,0.0,0
5.762,3.5,0,97.3,-8.60,102.9,100,188.8,887,1.9,11.0,152.0,15,128.7,172.7,0.0,0
5.796,3.5,0,97.3,-8.59,102.9,100,188.8,885,1.9,11.1,152.0,15,128.7,172.7,0.0,0
5.840,3.5,0,97.3,-8.60,102.9,100,188.8,882,1.9,11.1,152.0,15,128.7,172.7,0.0,0
5.885,3.5,0,97.3,-8.58,102.9,100,188.8,886,1.9,11.3,152.0,15,128.7,172.8,0.0,0
5.918,3.5,0,97.3,-8.60,102.9,100,188.8,887,1.9,11.1,152.0,15,128.7,172.8,0.0,0
5.957,3.5,0,97.3,-8.60,102.9,100,188.8,890,1.9,11.0,152.0,15,128.7,172.8,0.0,0
6.001,3.5,0,97.3,-8.60,102.9,100,188.8,893,1.9,11.1,152.0,15,128.7,172.8,0.0,0
6.036,3.5,0,97.3,-8.61,102.9,100,188.8,901,1.9,11.1,152.0,15,128.7,172.8,0.0,0
6.080,3.4,0,97.3,-8.59,102.9,100,188.8,901,1.9,11.1,152.0,15,128.7,172.8,0.0,0
6.124,3.5,0,97.3,-8.60,102.9,100,188.8,901,1.9,11.1,152.0,15,128.7,172.8,0.0,0
6.158,3.5,0,97.3,-8.59,102.9,100,188.8,904,1.9,11.0,152.0,15,128.7,172.8,0.0,0
6.205,3.5,0,97.3,-8.63,102.9,100,188.8,906,1.9,11.1,152.0,15,128.7,172.8,0.0,0
6.238,3.5,0,97.3,-8.62,102.9,100,188.8,909,1.9,11.1,152.0,15,128.7,172.8,0.0,0
6.283,3.5,0,97.3,-8.59,102.9,100,188.8,908,1.9,11.2,152.0,15,128.7,172.8,0.0,0
6.317,3.4,0,97.3,-8.58,102.9,100,188.8,906,2.0,11.4,152.0,15,128.7,172.8,0.0,0
6.362,3.4,0,97.3,-8.58,102.9,100,188.8,906,1.9,11.2,152.0,15,128.7,172.8,0.0,0
6.396,3.3,0,97.3,-8.57,102.9,100,188.8,904,2.0,11.4,152.0,15,128.7,172.8,0.0,0
6.440,3.2,0,97.3,-8.57,102.9,100,188.8,908,1.9,11.2,152.0,15,128.7,172.8,0.0,0
6.487,3.1,0,97.3,-8.57,102.9,100,188.8,909,2.0,11.4,152.0,15,128.7,172.8,0.0,0
6.521,2.9,0,97.3,-8.56,102.9,100,188.8,904,2.0,11.5,152.0,15,128.7,172.8,0.0,0
6.556,3.1,0,97.3,-8.56,102.9,100,188.8,899,2.0,11.4,152.0,15,128.7,172.8,0.0,0
6.600,3.2,0,97.3,-8.57,102.9,100,188.8,896,2.0,11.5,152.0,15,128.7,172.8,0.0,0
6.636,3.2,0,97.3,-8.56,102.9,100,188.8,900,2.0,11.5,152.0,15,128.7,172.8,0.0,0
6.681,2.8,0,97.3,-8.56,102.9,100,188.8,900,2.0,11.5,152.0,15,128.7,172.8,0.0,0
6.726,2.2,0,97.3,-8.55,102.9,100,188.8,901,2.0,11.4,152.0,15,128.7,172.8,0.0,0
6.762,1.6,0,97.3,-8.56,102.9,100,188.8,899,2.0,11.5,152.0,15,128.7,172.8,0.0,0
6.797,1.3,0,97.3,-8.58,102.9,100,188.8,902,2.0,11.4,152.0,15,128.7,172.8,0.0,0
6.841,1.3,0,97.3,-8.57,102.9,100,188.8,898,2.0,11.4,152.0,15,128.7,172.8,0.0,0
6.877,1.1,0,97.3,-8.58,102.9,100,188.8,901,1.9,11.3,152.1,15,128.7,172.8,0.0,0
6.922,1.1,0,97.3,-8.56,102.9,100,188.8,903,2.0,11.5,152.1,15,128.7,172.8,0.0,0
6.958,1.1,0,97.3,-8.56,102.9,100,188.8,905,2.0,11.4,152.1,15,128.7,172.8,0.0,0
7.004,1.1,0,97.3,-8.56,102.9,100,188.8,907,2.0,11.4,152.1,15,128.7,172.8,0.0,0
7.041,1.1,0,97.3,-8.55,102.9,100,188.8,909,2.0,11.5,152.1,15,128.7,172.8,0.0,0
7.078,1.1,0,97.3,-8.58,102.9,100,188.8,908,2.0,11.4,152.1,15,128.7,172.8,0.0,0
7.124,1.1,0,97.3,-8.56,102.9,100,188.8,909,2.0,11.4,152.1,15,128.7,172.8,0.0,0
7.158,1.1,0,97.3,-8.58,102.9,100,188.8,910,2.0,11.4,152.1,15,128.7,172.8,0.0,0
7.202,1.1,0,97.3,-8.59,102.9,100,188.8,909,2.0,11.4,152.1,15,128.7,172.8,0.0,0
7.237,1.1,11,97.3,-8.59,102.9,100,188.8,909,2.0,11.3,152.1,15,128.7,172.8,0.0,0
7.282,1.1,58,97.3,-8.56,102.9,100,188.8,909,2.0,11.6,152.1,15,128.7,172.8,0.0,0
7.319,1.1,76,97.3,-5.18,102.9,100,188.8,907,3.6,20.7,152.1,15,128.7,172.8,0.0,0
7.365,1.1,90,97.3,-0.70,102.9,100,188.8,918,13.6,77.8,152.1,15,128.7,172.8,0.0,0
7.398,1.1,94,97.3,-0.28,102.9,100,188.8,994,19.2,101.4,152.1,15,128.7,172.8,0.0,0
7.443,1.1,96,97.3,-0.26,102.9,100,188.8,1074,21.3,104.1,152.1,15,128.7,172.8,0.0,0
7.477,1.0,99,97.3,-0.30,102.9,100,188.8,1258,24.1,100.7,152.1,15,128.7,172.8,0.0,0
7.522,1.0,100,97.3,-0.33,102.9,100,188.8,1426,27.6,101.6,152.1,15,128.7,172.8,0.0,0
7.558,0.9,100,97.3,-0.40,102.9,100,188.8,1582,30.5,101.1,152.1,15,128.7,172.8,0.0,0
7.605,0.9,100,97.3,-0.35,102.9,100,188.8,1739,33.0,99.7,152.1,15,128.7,172.8,0.0,0
7.638,0.6,100,97.3,-0.37,102.9,100,188.8,1956,39.4,105.9,152.1,15,128.7,172.8,0.0,0
7.682,0.6,100,97.3,-0.28,102.9,100,188.8,2083,39.8,100.3,152.1,15,128.7,172.8,0.0,0
7.717,0.5,100,97.3,-0.14,102.9,100,188.8,2248,43.3,101.1,152.1,15,128.7,172.8,0.0,0
7.763,0.5,100,97.3,-0.12,102.7,100,188.8,2459,44.7,95.4,152.1,15,128.7,172.8,0.0,0
7.801,0.4,100,97.3,0.08,102.7,100,188.8,2603,48.6,98.1,152.1,15,128.7,172.8,0.0,0
7.837,0.4,100,97.3,0.50,102.7,100,188.8,2603,51.5,103.9,152.0,15,128.7,172.8,0.0,0
7.876,0.4,100,97.3,0.58,102.7,100,188.8,2581,50.9,103.5,152.0,15,128.7,172.8,0.0,0
7.920,0.3,100,97.3,0.71,102.7,100,188.8,2553,50.0,102.9,152.0,15,128.7,172.8,0.0,0
7.965,0.3,100,97.3,0.73,102.7,100,188.8,2513,48.0,100.2,152.1,15,128.7,172.8,0.0,0
7.998,0.3,100,97.3,0.74,102.7,100,188.8,2483,47.6,100.7,152.1,15,128.7,172.8,0.0,0
8.042,0.4,100,97.3,0.76,102.7,50,188.8,2457,48.6,103.8,152.1,15,128.7,172.8,0.0,0
8.079,0.4,100,97.3,0.87,102.7,50,188.8,2592,54.8,111.0,152.1,15,128.7,172.8,0.0,0
8.124,0.3,100,97.3,1.31,102.7,0,188.8,2376,53.3,117.9,152.1,15,128.7,172.8,0.0,0
8.159,0.1,100,97.3,1.68,102.7,0,188.8,1808,41.9,121.8,152.1,15,128.7,172.8,2.4,0
8.205,0.8,100,97.3,1.66,102.7,0,188.8,1951,41.0,110.3,152.1,15,128.7,172.8,8.4,0
8.238,1.9,100,97.3,1.93,102.7,0,188.8,1910,45.1,124.1,152.1,15,128.7,172.8,7.5,0
8.284,3.3,100,97.3,2.15,102.7,0,188.8,1741,41.8,126.0,152.0,15,128.7,172.8,10.6,0
8.318,4.7,100,97.3,2.38,102.7,0,188.8,1818,44.2,127.8,152.0,15,128.7,172.8,9.6,0
8.365,6.4,100,97.3,2.65,102.7,0,188.8,1479,38.3,135.9,152.0,1,128.7,172.8,10.7,0
8.398,9.0,100,97.3,2.75,102.7,0,188.8,1695,43.5,134.8,152.0,1,128.7,172.8,10.8,0
8.444,12.5,100,97.3,2.91,102.7,0,188.8,1483,38.6,136.9,152.0,1,128.7,172.8,8.5,0
8.478,15.4,100,97.3,3.16,102.7,0,188.8,1561,42.1,141.8,152.0,1,128.7,172.8,8.8,0
8.524,17.4,100,97.3,3.27,102.7,0,188.8,1595,43.8,144.1,152.0,1,128.7,172.8,7.1,0
8.558,18.4,100,97.3,3.62,102.9,0,188.8,1495,41.7,146.7,152.0,1,128.7,172.8,9.3,0
8.597,18.6,100,97.3,3.72,102.9,0,188.8,1614,46.2,150.2,152.0,1,128.7,172.8,8.4,0
8.641,19.2,100,97.3,3.96,102.9,0,188.8,1436,41.3,150.9,152.0,1,128.7,172.8,8.4,0
8.684,21.2,100,97.3,4.11,102.9,0,188.8,1497,44.2,155.0,152.0,1,128.7,172.9,8.4,0
8.717,25.0,100,97.3,4.25,102.9,0,188.8,1438,42.8,156.4,152.0,1,128.7,172.9,8.3,0
8.760,29.3,100,97.3,4.42,102.9,0,188.8,1465,43.9,157.3,152.0,1,128.7,172.9,8.6,0
8.805,32.9,100,97.3,4.58,102.9,0,188.8,1448,43.3,157.1,152.0,1,128.7,172.9,8.2,0
8.838,34.3,100,97.3,4.72,102.9,0,188.8,1456,43.7,157.5,152.0,1,128.7,172.9,8.2,0
8.885,33.3,100,97.3,4.90,102.9,0,188.8,1470,44.3,158.1,152.0,1,128.7,172.9,8.2,0
8.918,31.7,100,97.3,5.13,102.9,0,188.8,1509,45.6,158.9,152.0,1,128.7,172.9,8.3,0
8.964,32.7,100,97.3,5.20,102.9,0,188.8,1574,47.8,159.5,152.0,1,128.7,172.9,8.7,0
8.999,36.0,100,97.3,5.47,102.9,0,188.8,1657,50.5,160.1,152.0,1,128.7,172.9,8.9,0
